	GeneID	Chr	Symbol	NExons	P.Value	FDR
134165	12014	4	Bach2	5	0.852457677807818	1
104050	21684	19	Tectb	10	0.852584718026314	1
144614	74202	4	Fblim1	10	0.852599021208969	1
55164	76469	13	Cmya5	13	0.852654173664623	1
165417	73998	6	Herc3	25	0.852733454269712	1
150525	18196	5	Nsg1	5	0.85273616747475	1
216988	16179	X	Irak1	15	0.85275893489222	1
185841	12585	7	Cdr2	5	0.852804925696547	1
127907	75778	3	Them4	6	0.852870022826924	1
43209	28071	12	Twistnb	4	0.85290967549581	1
69968	73062	15	Ppp1r16a	11	0.85291817942749	1
125319	17380	3	Mme	23	0.852961208924009	1
194785	17125	8	Smad1	7	0.853036408632559	1
197003	68119	8	Cmtm3	5	0.853042269985011	1
166822	18139	6	Zfp638	28	0.853051995011455	1
37589	68401	11	G6pc3	6	0.853063011438198	1
37367	217201	11	Rundc1	5	0.853113233360518	1
208456	72655	9	Snhg5	5	0.853122774424513	1
173415	319748	7	Zfp865	3	0.853136843180094	1
132969	242259	3	Slc44a5	22	0.853247636218	1
29145	194952	11	Jmjd4	6	0.853280454741368	1
78395	70186	16	Fam162a	5	0.853295721794313	1
132069	11532	3	Adh5	9	0.853374886937351	1
63452	66854	14	Trim35	6	0.853418581349761	1
219482	71703	X	Armcx3	5	0.853433858125697	1
180129	78286	7	Nav2	41	0.853654452550559	1
154719	13486	5	Dr1	3	0.853753775428735	1
47928	70059	12	Degs2	4	0.853871892276761	1
12023	226654	1	Tstd1	4	0.853983495618066	1
206286	53869	9	Rab11a	5	0.854054117192442	1
88631	107477	17	Guca1b	4	0.854103393117545	1
151831	231287	5	Atp10d	23	0.854130961943235	1
221568	66226	X	Trappc2	5	0.854161011855311	1
132854	108946	3	Zzz3	15	0.854164446953346	1
199982	382038	8	Urb2	9	0.854319635414816	1
206981	12306	9	Anxa2	13	0.854333073777277	1
181121	319783	7	A730056A06Rik	3	0.854335366380343	1
194397	17274	8	Rab8a	8	0.854372212386833	1
246	73824	1	Snhg6	4	0.85451150261998	1
193793	22186	8	Uba52	4	0.854589717701682	1
153914	231506	5	Lin54	14	0.85461298616719	1
14206	17221	1	Cd46	11	0.85489041332652	1
178321	434178	7	Zfp141	7	0.854950968742275	1
196121	26383	8	Fto	9	0.854965080653416	1
70719	54152	15	Dnal4	4	0.854982347069921	1
32423	18472	11	Pafah1b1	12	0.855054144216234	1
176030	19342	7	Rab4b	8	0.855171924313784	1
106274	56876	2	Nsmf	16	0.855179859594624	1
142153	54709	4	Eif3i	11	0.855191015084622	1
190955	207958	8	Alg11	4	0.855205025034474	1
156659	71990	5	Ddx54	20	0.855228950818589	1
125296	229357	3	Gpr149	4	0.855253659083021	1
178797	22260	7	Nr1h2	10	0.855371402337943	1
116442	100502835	2	NA	2	0.855464952086331	1
183343	19346	7	Rab6a	9	0.855595932776341	1
148662	231051	5	Kmt2c	59	0.855599214888431	1
198945	74440	8	Cmip	22	0.855612486178402	1
83237	11984	17	Atp6v0c	3	0.855625454545589	1
16483	21907	10	Nr2e1	9	0.855688610949483	1
207490	17918	9	Myo5a	41	0.855697309122376	1
57975	16529	14	Kcnk5	5	0.855703619082281	1
144210	230868	4	Igsf21	10	0.85576975114078	1
50314	105298	13	Epdr1	3	0.855775714505952	1
82570	68799	17	Rgmb	3	0.855806556247633	1
44199	78232	12	Trappc6b	6	0.855931329883909	1
200474	14802	9	Gria4	19	0.85593464718898	1
62120	28113	14	Tinf2	9	0.856022404530348	1
212827	270210	9	Zfp651	6	0.856052900204769	1
81136	23872	16	Ets2	10	0.856086651333223	1
2191	22592	1	Ercc5	15	0.856157542282114	1
50790	79555	13	BC005537	5	0.856160371209805	1
63051	14137	14	Fdft1	8	0.856179617697115	1
199274	15900	8	Irf8	9	0.856183902252299	1
131575	15107	3	Hadh	8	0.856187427205744	1
153819	320292	5	Rasgef1b	14	0.856207550277031	1
183113	72184	7	Klhl35	7	0.8563021693009	1
155161	381668	5	Fbrsl1	20	0.85634445112226	1
80374	67768	16	N6amt1	6	0.856378223291423	1
23029	97640	10	C78653	2	0.856417304863663	1
28045	15384	11	Hnrnpab	8	0.856459569541265	1
23546	14421	10	B4galnt1	11	0.856462338490729	1
75999	224014	16	Fgd4	18	0.856462827066392	1
46281	66204	12	Acyp1	3	0.856463931166806	1
52792	17121	13	Mxd3	6	0.85649770216375	1
167128	232196	6	C87436	11	0.856538163282887	1
55417	75209	13	Sv2c	13	0.85658036596731	1
195213	19724	8	Rfx1	21	0.856607013264166	1
1162	320705	1	Bend6	7	0.856658743400272	1
66714	100040529	15	Gm2824	2	0.856688477862888	1
114333	228432	2	Ano3	27	0.856714577545105	1
197516	13018	8	Ctcf	12	0.856836941341891	1
11503	226594	1	Rcsd1	7	0.85684899601261	1
39445	26941	11	Slc9a3r1	6	0.85684913381367	1
185861	80719	7	Igsf6	6	0.856920227879068	1
98368	81601	19	Kat5	13	0.856930370933849	1
154414	433926	5	Lrrc8b	5	0.856977128243236	1
46529	238333	12	Samd15	4	0.856978551332637	1
105017	98828	2	Cdc123	13	0.856983911172151	1
160310	14086	5	Fscn1	5	0.856989228921823	1
31419	17312	11	Clec10a	10	0.857005422754254	1
177683	15451	7	Hpn	14	0.857078592624047	1
59947	20618	14	Sncg	5	0.857101608446549	1
44748	238247	12	Arid4a	24	0.857112403699564	1
18082	11735	10	Ank3	44	0.857327118173479	1
162339	71777	6	Ing3	12	0.857356249453711	1
102947	226144	19	Erlin1	11	0.857379889313858	1
184964	233744	7	Spon1	16	0.857383036436235	1
89673	66972	17	Slc25a23	10	0.857471123371249	1
82869	381067	17	Zfp229	6	0.857485586352742	1
7845	70829	1	Ccdc93	24	0.857496307744378	1
103733	12821	19	Col17a1	53	0.857515793396248	1
136266	19359	4	Rad23b	10	0.857565657750568	1
76384	13353	16	Dgcr6	6	0.85762817153827	1
156627	252972	5	Tpcn1	28	0.857629252986415	1
22438	13008	10	Csrp2	6	0.857638802208761	1
26323	71675	11	0610010F05Rik	22	0.857685336316703	1
13793	19250	1	Ptpn14	19	0.857709522697706	1
121046	415115	2	Neurl2	2	0.857713881262577	1
176849	20190	7	Ryr1	106	0.857753753337207	1
134779	71901	4	Fam219a	6	0.857848026398089	1
142106	100383	4	Bsdc1	11	0.857916633099507	1
41450	66179	11	Ogfod3	9	0.858003308054977	1
184820	74996	7	Usp47	29	0.858012612535304	1
191877	19053	8	Ppp2cb	7	0.858012953703921	1
104936	109079	2	Sephs1	9	0.85804896553992	1
184531	56788	7	Scube2	22	0.858079716285344	1
146748	21936	4	Tnfrsf18	5	0.858084389532622	1
113591	12521	2	Cd82	11	0.85810401713116	1
180761	11784	7	Apba2	15	0.858133999664841	1
197544	497652	8	Acd	11	0.858164511680314	1
97251	433208	18	D030046N08Rik	2	0.85817674002552	1
97739	58988	19	Rps6kb2	15	0.858188351263348	1
5387	16367	1	Irs1	2	0.858239730205992	1
97069	27366	18	Txnl4a	6	0.858249255606359	1
69610	671535	15	Parp10	10	0.858300225845191	1
71786	19013	15	Ppara	9	0.858355916864546	1
203594	102423	9	Hinfp	10	0.858371309687009	1
98537	67457	19	Frmd8	11	0.858399932336998	1
71257	17939	15	Naga	10	0.858442859630733	1
130849	66568	3	Rwdd3	7	0.858450705864596	1
109361	19177	2	Psmb7	8	0.858534195254168	1
32749	13447	11	Doc2b	9	0.858614522795739	1
151017	414111	5	C130083M11Rik	8	0.858681828168654	1
72868	105722	15	Ano6	21	0.85868581199902	1
29104	72203	11	2610507I01Rik	3	0.858728163417037	1
189014	101513	7	Mob2	5	0.858733306806387	1
162306	76522	6	Lsm8	4	0.858751361459487	1
84356	12005	17	Axin1	11	0.858837629350649	1
136906	70052	4	Prpf4	14	0.858875174387502	1
26171	12464	11	Cct4	14	0.8588803899098	1
136674	66209	4	Inip	5	0.858998949646133	1
16536	71365	10	Pdss2	9	0.859318695556982	1
217197	16151	X	Ikbkg	14	0.859340096059961	1
169778	12122	6	Bid	6	0.859430136358227	1
53063	17129	13	Smad5	8	0.859450393911525	1
50440	544922	13	Zkscan4	3	0.859464533350102	1
71414	239559	15	A4galt	3	0.859540869155642	1
154832	72392	5	Tmem175	11	0.859594706106111	1
186073	54376	7	Cacng3	4	0.859619867986289	1
213526	209446	X	Tfe3	10	0.859620681099328	1
15647	73910	10	Arhgap18	15	0.859694926253938	1
207056	12442	9	Ccnb2	9	0.859854293468439	1
139937	230649	4	Atpaf1	9	0.859866963801039	1
128608	56338	3	Txnip	8	0.85989188831804	1
125105	545527	3	Erich6	14	0.859897490453916	1
114789	320975	2	D330050G23Rik	4	0.859924135395104	1
68479	211770	15	Trib1	3	0.859978674493844	1
203184	71566	9	Clmp	7	0.860045395568429	1
135104	56703	4	Pigo	10	0.860132916075103	1
160509	18861	5	Pms2	15	0.860140698383984	1
3343	70827	1	Trak2	16	0.860148736044005	1
128727	67845	3	Rnf115	9	0.860170494980239	1
217838	72345	X	Amer1	2	0.860212890727833	1
135860	75691	4	Anks6	15	0.860263142260157	1
119064	84682	2	Cox4i2	5	0.860266123773831	1
46739	22095	12	Tshr	11	0.860283134070226	1
174981	53609	7	Clasrp	21	0.86029264179265	1
72110	19094	15	Mapk11	12	0.860388014935885	1
6036	23956	1	Neu2	6	0.860413639171284	1
39172	217265	11	Abca5	39	0.860448160893851	1
83234	245847	17	Amdhd2	11	0.860561009950445	1
221337	245688	X	Rbbp7	12	0.860580990448065	1
48377	21928	12	Tnfaip2	12	0.86063829582665	1
69934	54151	15	Cyhr1	6	0.860638621106842	1
151329	77382	5	C030018K13Rik	5	0.860643139738496	1
20200	103406	10	Zfr2	18	0.860830697610027	1
208661	67016	9	Tbc1d2b	13	0.86085129172981	1
141727	26445	4	Psmb2	6	0.86091355576008	1
113601	11695	2	Alx4	4	0.860990309128327	1
4697	66821	1	Bcs1l	8	0.860990317172467	1
66785	211147	15	March11	4	0.861040739081769	1
115900	51885	2	Tubgcp4	18	0.861071505128842	1
77297	239766	16	Rtp1	2	0.86117794950037	1
12255	140559	1	Igsf8	7	0.861306933449837	1
117255	100048701	2	AI847159	3	0.861313277173224	1
145447	20810	4	Srm	7	0.861377752938587	1
102692	277010	19	Marveld1	2	0.861491673045074	1
131872	67547	3	Slc39a8	10	0.861527282281195	1
35729	268470	11	Ube2z	7	0.861541317894745	1
110607	320106	2	Slc38a11	12	0.861591212220673	1
140858	100862319	4	NA	6	0.861695484530872	1
145352	71707	4	Ubiad1	2	0.861851589034824	1
99809	72982	19	Tmem138	5	0.861854622089145	1
138315	242553	4	Kank4	10	0.86197791177669	1
51767	13614	13	Edn1	5	0.862054842702837	1
205731	76183	9	Celf6	12	0.862123372760111	1
56891	218693	13	Paip1	12	0.862179794176604	1
212120	333433	9	Gpd1l	8	0.862186972001388	1
192906	97165	8	Hmgb2	5	0.862220523818648	1
10421	12290	1	Cacna1e	47	0.862230982661423	1
49375	142688	13	Asb13	6	0.862238212312355	1
182053	83962	7	Btbd1	8	0.862355137184594	1
163495	208647	6	Creb3l2	12	0.862356485831592	1
199393	22761	8	Zfpm1	10	0.862379151240989	1
44500	217666	12	L2hgdh	10	0.862394898965444	1
158649	22384	5	Eif4h	7	0.862400929016827	1
48628	11651	12	Akt1	14	0.862428703508727	1
132080	75624	3	Metap1	11	0.862436342971226	1
177981	52428	7	Rhpn2	15	0.862442087841027	1
167083	11519	6	Add2	16	0.862527196103087	1
117321	19261	2	Sirpa	9	0.862565158492595	1
213670	73447	X	Wdr13	9	0.862581137007206	1
167659	107747	6	Aldh1l1	23	0.862610227629139	1
27416	72290	11	Lsm11	4	0.862636820713587	1
40214	20446	11	St6galnac2	9	0.862659809619605	1
37616	15184	11	Hdac5	27	0.862718748863884	1
24869	21452	11	Tcn2	11	0.862763543492145	1
123930	66046	3	Ndufb5	6	0.86282474254286	1
69143	268816	15	Mroh5	11	0.862833480064984	1
77783	72084	16	Pigx	6	0.862852729270193	1
142042	74648	4	S100pbp	7	0.862912229787176	1
177514	791088	7	Tmem147os	6	0.862988163809291	1
133377	12319	4	Car8	9	0.863157566287166	1
217819	94275	X	Maged1	13	0.863314577111926	1
124640	12457	3	Noct	3	0.86331564924316	1
62893	68177	14	Ebpl	4	0.863395825955953	1
98046	52028	19	Bbs1	17	0.863409167732228	1
77834	66061	16	Tctex1d2	5	0.863412821625982	1
15565	432442	10	Akap7	8	0.863455738492615	1
165150	21743	6	Inmt	3	0.863494914485458	1
201981	26940	9	Ecsit	9	0.863598697091111	1
151803	14400	5	Gabrb1	9	0.863640549472928	1
212650	17433	9	Mobp	5	0.863705413959838	1
5627	71781	1	Slc16a14	5	0.863776584806909	1
216553	14396	X	Gabra3	10	0.863815036740532	1
129247	12373	3	Casq2	11	0.863883710861098	1
23288	117600	10	Srgap1	23	0.863958915907535	1
33915	19364	11	Rad51d	10	0.863972298479969	1
162599	74375	6	Gcc1	2	0.864009655213896	1
5977	98363	1	Efhd1	4	0.864063578069472	1
40750	268512	11	Slc26a11	17	0.864160108970051	1
41228	77583	11	Notum	12	0.864166971727127	1
197310	100504307	8	Gm20163	2	0.86418794355014	1
188014	70571	7	Tcerg1l	12	0.864235583530214	1
35812	74479	11	Snx11	9	0.864423807663757	1
46585	20773	12	Sptlc2	12	0.86443816512084	1
212195	207181	9	Rbms3	17	0.864453461126406	1
26001	66713	11	Actr2	9	0.864475472565963	1
29718	29869	11	Ulk2	27	0.864517491716567	1
16056	16775	10	Lama4	38	0.864532952888499	1
154687	73130	5	Tmed5	4	0.864567056819184	1
61578	140743	14	Rem2	5	0.864621869198528	1
141766	100317	4	AU040320	25	0.864626867803833	1
105962	56075	2	Pdss1	11	0.864785500327324	1
118138	319909	2	Ism1	6	0.864841767720347	1
141566	230752	4	Eva1b	3	0.864862519920976	1
69271	17069	15	Ly6e	4	0.86487296643714	1
50882	195208	13	Dcdc2a	11	0.864897504645325	1
122344	269397	2	Ss18l1	11	0.865017219062023	1
157954	269704	5	Zfp664	4	0.865049747280948	1
218629	19820	X	Rlim	5	0.865056898364193	1
103008	30049	19	Scd3	6	0.865061657803954	1
7916	74150	1	Slc35f5	16	0.865064793181264	1
118433	66044	2	Dtd1	6	0.865069999863795	1
140768	195522	4	Zfp691	3	0.865086933382082	1
86908	114585	17	D17H6S53E	3	0.865179799931457	1
141403	68920	4	1110065P20Rik	3	0.865351378593738	1
141109	12331	4	Cap1	13	0.865354399007184	1
173503	67109	7	Zfp787	3	0.865368127849263	1
63134	78176	14	4930471C04Rik	4	0.865441408480684	1
209416	56332	9	Amotl2	10	0.865459924776905	1
81103	13548	16	Dyrk1a	13	0.865538802529287	1
59567	105522	14	Ankrd28	28	0.865644313822859	1
126438	80891	3	Fcrls	8	0.865663016359587	1
56218	67288	13	Srek1ip1	5	0.865676265910587	1
195745	71927	8	Itfg1	18	0.8659589897296	1
122526	108115	2	Slco4a1	12	0.865961837235139	1
13432	78772	1	Hhipl2	9	0.86600719494575	1
75981	74006	16	Dnm1l	19	0.866031644744499	1
2607	20846	1	Stat1	25	0.866047345117539	1
42276	18217	12	Ntsr2	4	0.866090461715692	1
14734	268281	10	Shprh	30	0.866095843462747	1
123437	27357	3	Gyg	7	0.866268197513595	1
147399	18671	5	Abcb1a	28	0.866309421953375	1
212713	12387	9	Ctnnb1	15	0.866339129736198	1
58635	83997	14	Slmap	23	0.866348950744005	1
22195	327814	10	Ppfia2	32	0.866497492489639	1
33154	57837	11	Eral1	10	0.866501511200446	1
18121	70911	10	Phyhipl	6	0.866506387288098	1
121760	76829	2	Dok5	8	0.866516878287156	1
183216	67967	7	Pold3	12	0.866531004857691	1
32587	192652	11	Wdr81	10	0.866576894087757	1
162237	22413	6	Wnt2	5	0.866728379978556	1
95769	328967	18	Arhgef37	13	0.866735780780169	1
103621	18572	19	Pdcd11	36	0.866821010975656	1
135579	68512	4	Tomm5	3	0.866827408010624	1
177382	101883	7	Igflr1	5	0.866860234511169	1
84322	26378	17	Decr2	9	0.866864398995703	1
84403	106581	17	Fam234a	13	0.866868595757755	1
35232	278507	11	Wfikkn2	2	0.866870937151939	1
186705	52858	7	Cdipt	6	0.866896432802633	1
155589	14747	5	Cmklr1	3	0.867005038343604	1
119056	14950	2	H13	13	0.867056238422923	1
16179	67239	10	Rpf2	10	0.86711723940307	1
117773	414081	2	5330413P13Rik	3	0.867179535031759	1
178226	58188	7	Vstm2b	5	0.867239729588266	1
121095	228866	2	Pcif1	17	0.867286534448339	1
84622	15361	17	Hmga1	5	0.867291262845917	1
82423	100041574	17	9030025P20Rik	12	0.867325956653837	1
7291	23836	1	Cdh20	12	0.867338650005314	1
213979	70495	X	Atp6ap2	9	0.867370886858642	1
139764	66588	4	Cmpk1	6	0.867381822293317	1
117341	21818	2	Tgm3	13	0.867382008656323	1
103264	80906	19	Kcnip2	10	0.867421882973102	1
115801	22222	2	Ubr1	47	0.86751387126245	1
217210	14381	X	G6pdx	13	0.867543539455854	1
127716	67860	3	S100a16	3	0.867545215668279	1
25094	18082	11	Nipsnap1	10	0.867554732575056	1
4397	381270	1	March4	4	0.867609930874589	1
69675	14731	15	Gpaa1	12	0.867643583198968	1
180869	109815	7	Selenos	6	0.867697933095856	1
143984	433771	4	Minos1	4	0.867747972951551	1
95798	240334	18	Pcyox1l	6	0.867753762279944	1
88654	63856	17	Taf8	9	0.867863003766983	1
187944	17345	7	Mki67	14	0.867888205224921	1
69523	67959	15	Puf60	12	0.867958217241472	1
2634	17936	1	Nab1	8	0.86798405343288	1
119106	252864	2	Dusp15	8	0.868085180276296	1
134505	100042132	4	Gm12371	2	0.868122243333832	1
109171	67889	2	Rbm18	6	0.868155932936567	1
28664	11927	11	Atox1	4	0.868185661546573	1
27521	171285	11	Havcr2	7	0.868192311855193	1
84008	58226	17	Cacna1h	35	0.868252495624099	1
131452	66350	3	Pla2g12a	5	0.868254734466297	1
93874	67869	18	Paip2	4	0.868301754243593	1
27881	59013	11	Hnrnph1	14	0.868326129760313	1
192559	14081	8	Acsl1	21	0.868385293167765	1
143823	230861	4	Eif4g3	36	0.868402811301446	1
87104	240084	17	Cchcr1	18	0.868407521475679	1
136275	16600	4	Klf4	5	0.868430918292237	1
25154	75668	11	Rasl10a	3	0.868494939170183	1
194623	17218	8	Mcm5	17	0.86857134098594	1
29864	216829	11	Mmgt2	2	0.868689937359093	1
219250	54004	X	Diaph2	27	0.86879057390389	1
181748	140481	7	Man2a2	24	0.868806541573311	1
132525	12042	3	Bcl10	3	0.868817915258679	1
74597	12419	15	Cbx5	7	0.868856553853096	1
188440	80876	7	Ifitm2	2	0.86885914255933	1
83446	224619	17	Traf7	21	0.868879557570289	1
67311	17749	15	Polr2k	4	0.868960488044431	1
21882	17022	10	Lum	3	0.869055235197156	1
78280	317717	16	Sec22a	7	0.869074161312759	1
129447	15257	3	Hipk1	16	0.869083200824289	1
132889	26938	3	St6galnac5	5	0.869107435137412	1
41176	66156	11	Anapc11	3	0.869123417478147	1
173085	100037396	7	D030047H15Rik	3	0.869141639890685	1
201541	12539	9	Cdc37	8	0.869207291576054	1
200898	75747	9	Sesn3	10	0.869257789505358	1
133925	107568	4	Wwp1	25	0.86926569481795	1
164474	72306	6	Zfp777	6	0.869357674912573	1
168563	18430	6	Oxtr	2	0.869387960023011	1
100745	226016	19	Abhd17b	4	0.869394293543044	1
129420	94093	3	Trim33	20	0.869486651035718	1
46994	12313	12	Calm1	6	0.869534040764664	1
92276	59025	18	Usp14	16	0.869555926373681	1
5618	14897	1	Trip12	41	0.869586889366599	1
18984	67884	10	1810043G02Rik	7	0.869620809091409	1
13362	68897	1	Disp1	10	0.869682556464116	1
183168	66624	7	Spcs2	5	0.869740817035433	1
60050	72972	14	Ccser2	12	0.869832872355604	1
202582	67703	9	Kirrel3	18	0.86996542182364	1
30979	22059	11	Trp53	11	0.870011559035685	1
153925	26891	5	Cops4	10	0.870113157866577	1
152476	29817	5	Igfbp7	6	0.87016289493553	1
42562	67732	12	Iah1	6	0.870183177143284	1
186588	56420	7	Ppp4c	9	0.870188278945866	1
16013	15182	10	Hdac2	14	0.870197869808628	1
4123	14768	1	Lancl1	9	0.870208883003178	1
209176	68121	9	Cep70	18	0.870263873242574	1
39368	72014	11	Btbd17	3	0.870287638130318	1
181259	100504230	7	AU020206	3	0.87033590827983	1
41016	100503912	11	Gm11772	2	0.870404107752569	1
197308	277978	8	Exoc3l	14	0.870525377788264	1
186640	233876	7	Hirip3	7	0.870589328519967	1
161930	27053	6	Asns	12	0.870597877070735	1
153848	67870	5	Enoph1	6	0.870637492797164	1
80085	19876	16	Robo1	29	0.870682716733899	1
115826	17151	2	Ccndbp1	11	0.870690656070273	1
48418	12709	12	Ckb	8	0.870730451210364	1
21699	215008	10	Vezt	12	0.870770542799263	1
160471	76800	5	Usp42	18	0.870774442504806	1
125691	97112	3	Nmd3	16	0.870776093563875	1
201294	23988	9	Pin1	4	0.870952754145527	1
76097	64136	16	Sdf2l1	3	0.870960905254296	1
186659	381921	7	Taok2	19	0.871163297166245	1
150939	66768	5	Pacrgl	9	0.871195812999565	1
183299	277939	7	C2cd3	33	0.871284154198095	1
162834	27056	6	Irf5	10	0.8713533876627	1
27232	12450	11	Ccng1	6	0.87140899344714	1
118625	17064	2	Cd93	2	0.871417692618799	1
2166	72050	1	Kdelc1	10	0.871426966278621	1
131433	68147	3	Gar1	7	0.871481368285813	1
161670	73288	6	Vps50	28	0.87156591774132	1
219112	237010	X	Klhl4	11	0.871574764497631	1
150746	12494	5	Cd38	8	0.871666130709896	1
7550	227485	1	Cdh19	12	0.87169653203721	1
112522	98985	2	Clp1	3	0.871697776467157	1
1937	100047133	1	Gm16894	4	0.871785627661854	1
137149	73750	4	Whrn	13	0.871839808838304	1
159182	18787	5	Serpine1	9	0.871868122286185	1
40003	217335	11	Fbf1	31	0.871924996152361	1
158917	215210	5	Tmem120a	12	0.872010715330512	1
142091	73680	4	Zbtb8a	5	0.872033372908207	1
19846	118445	10	Klf16	2	0.872101984022192	1
198792	270097	8	Vat1l	9	0.872144312733166	1
6520	50880	1	Scly	12	0.872165082545526	1
210605	84585	9	Rnf123	39	0.872242767073571	1
56318	105120	13	AI197445	3	0.872321585227247	1
157233	12589	5	Ift81	19	0.87233497285498	1
75668	94184	16	Pdxdc1	24	0.872342799441932	1
126758	100042277	3	Gm3764	8	0.872469936054127	1
157867	21871	5	Atp6v0a2	20	0.872584527187344	1
176088	18223	7	Numbl	10	0.872613207758581	1
20655	319277	10	Washc4	33	0.872632539092147	1
37356	69684	11	Aarsd1	12	0.872649298600177	1
181200	108116	7	Slco3a1	11	0.87273561949809	1
173951	67230	7	Zfp329	2	0.872737579924627	1
98673	81909	19	Zfpl1	8	0.872752483191275	1
121788	67337	2	Cstf1	6	0.872790444010992	1
157061	16923	5	Sh2b3	8	0.872817267055922	1
204273	18113	9	Nnmt	3	0.872836199567889	1
203371	110637	9	Grik4	21	0.872895788248371	1
16194	11702	10	Amd1	8	0.872898015022023	1
102800	100502913	19	Gm16244	2	0.872984258209499	1
133365	252838	4	Tox	9	0.873022800923219	1
38966	208659	11	Fam20a	11	0.873051120690138	1
108436	22245	2	Uck1	7	0.873061018525833	1
176621	320435	7	Rinl	12	0.873111586997097	1
30619	237823	11	Pfas	28	0.873208179315597	1
107822	66220	2	Zdhhc12	5	0.873244473333403	1
30686	18626	11	Per1	24	0.873281225016029	1
27252	14394	11	Gabra1	10	0.873338781034445	1
89206	20405	17	Sh3gl1	10	0.873414692582608	1
38462	56095	11	Ftsj3	21	0.873447679151877	1
51083	66694	13	Uqcrfs1	2	0.873466557092208	1
107308	20181	2	Rxra	10	0.873544645189375	1
219258	279653	X	Pcdh19	6	0.873559273932408	1
86980	11629	17	Aif1	8	0.873615410035707	1
1266	69668	1	Ccdc115	5	0.873856656092493	1
99349	18399	19	Slc22a6	10	0.873863332765947	1
98444	26403	19	Map3k11	12	0.873890930548678	1
91607	20473	17	Six3	2	0.873923010425191	1
149973	231128	5	Fam193a	21	0.873923050648897	1
28253	14566	11	Gdf9	2	0.874057706944517	1
32509	15248	11	Hic1	3	0.874136752213957	1
96820	76987	18	Hdhd2	9	0.874160501152573	1
179769	20927	7	Abcc8	39	0.874195515372495	1
162022	18231	6	Nxph1	2	0.874213507907743	1
82406	72057	17	Phf10	12	0.874231710675691	1
146733	20318	4	Sdf4	7	0.874271400363776	1
157651	330192	5	Vps37b	4	0.874278047104579	1
177437	110323	7	Cox6b1	4	0.874296305647593	1
128447	229599	3	Ciart	6	0.874372962986707	1
75794	17250	16	Abcc1	31	0.874411967945015	1
53418	13024	13	Ctla2a	5	0.874450902295795	1
113063	13046	2	Celf1	16	0.874451916192822	1
152948	52822	5	Rufy3	13	0.874555315684735	1
179526	74490	7	Mamstr	10	0.87471300592729	1
77791	224109	16	Nrros	4	0.874740216670663	1
11988	68874	1	Klhdc9	4	0.874858762687117	1
186023	18817	7	Plk1	10	0.874866979966339	1
85734	106648	17	Cyp4f15	13	0.87489542007049	1
145956	85030	4	Tnfrsf25	7	0.874941302241659	1
107534	227674	2	Ddx31	20	0.87495975845182	1
20061	17873	10	Gadd45b	4	0.874974114736361	1
101344	109113	19	Uhrf2	16	0.875123117304401	1
191606	14272	8	Fnta	9	0.875171471116177	1
202959	20686	9	Spa17	5	0.875185638409316	1
116607	70354	2	Secisbp2l	18	0.875218072345672	1
74431	56612	15	Pfdn5	6	0.875223219185239	1
181125	244058	7	Rgma	4	0.875285949138224	1
151211	54216	5	Pcdh7	4	0.875290567887765	1
120691	245866	2	Ift52	13	0.875296050059194	1
23520	216439	10	Agap2	19	0.875303790964187	1
43414	14009	12	Etv1	14	0.875371969045661	1
192176	54384	8	Mtmr7	14	0.875526403170734	1
59582	105638	14	Dph3	3	0.875537199458106	1
140397	140546	4	Eri3	9	0.875551149379694	1
118050	241656	2	Pak7	10	0.875697231433289	1
183040	72981	7	Thap12	5	0.875868321559375	1
142428	66585	4	Snrnp40	10	0.875877814537999	1
73623	75284	15	Bcdin3d	2	0.875881402917749	1
195086	68278	8	Ddx39	11	0.875921648910383	1
162430	30956	6	Aass	24	0.87592421712425	1
119775	613262	2	BC029722	2	0.875935726912377	1
70616	100503109	15	Gm16059	2	0.87609745049475	1
99090	14227	19	Fkbp2	6	0.876132753920071	1
57749	66413	14	Psmd6	8	0.876207799699014	1
19301	12215	10	Bsg	8	0.876229863897916	1
51843	12522	13	Cd83	5	0.876232247881343	1
67089	54381	15	Cpq	9	0.876257943003159	1
87564	76497	17	Ppp1r11	3	0.876295422969626	1
177858	14751	7	Gpi1	18	0.876333288171206	1
214392	20964	X	Syn1	13	0.876441018297774	1
146323	27390	4	Mmel1	24	0.876448160819475	1
34947	22344	11	Vezf1	6	0.876529621040212	1
67715	22045	15	Trhr	4	0.876543731822496	1
106388	227618	2	Lrrc26	2	0.876574168457707	1
136669	230259	4	E130308A19Rik	5	0.876578586280616	1
154013	74596	5	Cds1	13	0.876589152592862	1
95250	107022	18	Gramd3	14	0.876617709826882	1
202943	69524	9	Esam	7	0.876663603507156	1
52944	12328	13	Caml	4	0.876683496136038	1
40197	100038570	11	Prcd	5	0.876723116322149	1
106052	140483	2	Hnmt	7	0.876733135172833	1
182063	107769	7	Tm6sf1	10	0.876753207782971	1
120049	98932	2	Myl9	4	0.876815135302138	1
19697	20054	10	Rps15	4	0.876860669798872	1
104866	50497	2	Hspa14	14	0.876946854186162	1
130144	56742	3	Psrc1	8	0.877009862488014	1
8526	213452	1	Dstyk	13	0.877037229726842	1
172036	54611	6	Pde3a	16	0.877037967466129	1
4450	16011	1	Igfbp5	4	0.877038051586046	1
59811	26419	14	Mapk8	12	0.877083351169133	1
25114	107829	11	Thoc5	20	0.877102204741787	1
67986	14042	15	Ext1	11	0.877122488604086	1
