	KOSD5	KOHC5	logFC	logCPM	F	PValue	FDR
ENSMUSG00000003099	6355.8	6900.2	-0.105882460392922	7.39033324423308	9.32239956066094	0.00433064124663395	0.0154669946509406
ENSMUSG00000031748	45519.6	47924.4	-0.0668314713687152	10.2188753545156	9.31943644956028	0.0043361444925655	0.0154831561409473
ENSMUSG00000066721	737	876.6	-0.220395989713232	4.38041711591288	9.32006381872311	0.0043380435705701	0.0154864437705354
ENSMUSG00000034755	3118.8	3769.2	-0.255693055282711	6.36082674393178	9.41136613479679	0.0043432512441672	0.0155015386570288
ENSMUSG00000040327	3926	4355.6	-0.160356212594751	6.73084996883665	9.31447707284276	0.00434537207317375	0.0155056119355878
ENSMUSG00000030218	536.8	404	0.424056027167395	3.4702707352882	9.42113636297153	0.00435190788635705	0.0155224089482401
ENSMUSG00000003809	719.6	665.4	0.125659639053645	4.13064696777108	9.31075495208337	0.00435231138872461	0.0155224089482401
ENSMUSG00000026427	1325.8	1436.4	-0.101862865024084	5.16277113727405	9.31037455551131	0.00435302124715634	0.0155224089482401
ENSMUSG00000028959	3543.2	3846.2	-0.104031182157197	6.58439695552092	9.3072508938123	0.00435885500725566	0.0155397107905067
ENSMUSG00000053080	1189	1355.4	-0.163110673407998	5.03261264029695	9.29820121799621	0.00437580352908412	0.0155966210452314
ENSMUSG00000031197	1322.2	1221.6	0.130636621843668	4.98994328644161	9.29559813593134	0.00438069172505091	0.0156105288869498
ENSMUSG00000051456	62.4	88.4	-0.449616994331999	1.07239939513518	9.29318686571439	0.00438522494538283	0.0156231658024904
ENSMUSG00000060882	5063.6	5525.6	-0.117259560233761	7.04340466953716	9.28570761635622	0.00439931802491014	0.0156698481134794
ENSMUSG00000048087	690.4	792.4	-0.18955908690023	4.24506100656838	9.28312760342007	0.00440419076569537	0.015683675057411
ENSMUSG00000041936	10849.2	11798.2	-0.118640018148249	8.21597389123118	9.27972491852966	0.00441062608683656	0.0157029156357586
ENSMUSG00000031703	5275.2	5727.8	-0.0992842690761835	7.10984888556912	9.27922212237148	0.00441157785281563	0.0157029156357586
ENSMUSG00000047557	803.2	940.6	-0.195205538626122	4.46133099610516	9.27674546578212	0.0044162692415324	0.0157160804460918
ENSMUSG00000030741	2271.2	2127	0.101675527622464	5.82158780300076	9.27476363148623	0.00442002716544913	0.0157259181842873
ENSMUSG00000037712	2509.8	2776	-0.12700439037396	6.06106566131428	9.27076974811374	0.00442761071607007	0.0157493595561063
ENSMUSG00000037890	984	1072	-0.130653253333113	4.72431627962669	9.27014017995795	0.00442880740554398	0.015750076931556
ENSMUSG00000040624	438.6	362.6	0.288694190149893	3.39945609179843	9.27372989352205	0.00443385499740827	0.0157644857937951
ENSMUSG00000031351	47.2	33.8	0.499197158185559	0.0940726806817433	9.24749581274122	0.00447208120551225	0.0158947390950919
ENSMUSG00000037885	1031.6	926.4	0.151738600778702	4.63096816819177	9.24727895057843	0.00447249781600475	0.0158947390950919
ENSMUSG00000019189	3176.2	3467.4	-0.121915861691007	6.36830047189104	9.24666238463939	0.0044736825182715	0.0158953806019573
ENSMUSG00000066798	1299.2	1141.2	0.207708461479085	4.91245818150922	9.25246353588388	0.00447582287458589	0.0158994165803007
ENSMUSG00000073684	438.6	509	-0.1799978588599	3.62860283208562	9.2401464657832	0.00448622311495243	0.0159327856599915
ENSMUSG00000051116	377.2	338.2	0.196610969676944	3.15740309190191	9.23365906831042	0.00449874623465756	0.0159736774671141
ENSMUSG00000107000	113.2	147	-0.353484535126141	1.88188626033667	9.2291231279273	0.00450752454871062	0.01600125725085
ENSMUSG00000000594	1342.8	1484.2	-0.122691688461383	5.17305681988776	9.22810432635134	0.00450949873715265	0.0160029618643137
ENSMUSG00000039656	2195	2065.6	0.0954768724568532	5.7545385113456	9.22776907655929	0.00451014857182668	0.0160029618643137
ENSMUSG00000019897	1383	1550	-0.136622273056246	5.24877870007404	9.22731045626291	0.00451103770538679	0.0160029618643137
ENSMUSG00000026781	6971.4	6429.2	0.136598516450463	7.38265727797171	9.22604049266048	0.0045135007815031	0.0160081120032294
ENSMUSG00000039531	313.2	280.8	0.204394255497442	2.92422209002006	9.21277359285739	0.00453931804995964	0.0160960720010778
ENSMUSG00000041609	3259.8	3092.8	0.0886426927958597	6.30497657688548	9.21062897874628	0.00454350628165134	0.0161042301847992
ENSMUSG00000028893	748.4	835.6	-0.1598827407417	4.34083424104253	9.2105536086938	0.00454365354762229	0.0161042301847992
ENSMUSG00000027806	2046.4	1926.2	0.108076387099468	5.60137079441788	9.20866089322707	0.00454735341203693	0.0161137356523691
ENSMUSG00000026192	965.2	1062.8	-0.134471603653194	4.6967930327283	9.20452188459154	0.00455545556214729	0.016138833055781
ENSMUSG00000022394	996.6	1088.6	-0.122712181462251	4.75460962654318	9.2004773186908	0.00456338778036245	0.016163317336173
ENSMUSG00000028189	262.4	310.4	-0.227004653694405	2.89763044942727	9.19697501308326	0.00457026846956327	0.0161840670256638
ENSMUSG00000044916	262.6	230.6	0.193534799208606	2.64860574169094	9.19544126928248	0.00457328518724262	0.0161911275394461
ENSMUSG00000021814	3401.2	3669.4	-0.0982509691113638	6.50860536200016	9.19407075923326	0.00457598264551534	0.0161970548514898
ENSMUSG00000027223	16013.6	15299.6	0.0818350547469248	8.64995511228567	9.19332706407273	0.00457744711074361	0.0161986162119295
ENSMUSG00000026568	508	468.6	0.152339939273322	3.65977429658317	9.19201028861255	0.0045800413024747	0.0162041738437354
ENSMUSG00000033732	3941.6	3667	0.102700626857589	6.58054916207097	9.1914273673329	0.00458119022408204	0.0162046167725127
ENSMUSG00000071855	747.2	861	-0.201933141338609	4.36584309987571	9.18942559275902	0.00458513801725345	0.0162149574787991
ENSMUSG00000041119	1068.8	972.8	0.156204479925943	4.74209664890387	9.18796695035971	0.00458801696937884	0.0162215145428407
ENSMUSG00000025199	1481.8	1351	0.156370819089012	5.1719399162169	9.17875282540571	0.00460624788738199	0.0162823353750267
ENSMUSG00000074355	135	188.4	-0.469855312521387	2.20268853492329	9.20510247691632	0.00462526618425281	0.0163459116835315
ENSMUSG00000020225	627	584.2	0.109149910879936	3.94679526805168	9.16843124815169	0.00462676219551264	0.0163475488376718
ENSMUSG00000032293	3321.2	3133.6	0.0969223675911958	6.35890786639557	9.16728163515036	0.00462905312141267	0.0163519932735642
ENSMUSG00000031490	85	106.4	-0.340689259383809	1.38757982762606	9.16641281257713	0.00463078530000346	0.0163544624082452
ENSMUSG00000038302	467.4	425.2	0.152199010561928	3.50583071340516	9.16555887355586	0.00463248848182608	0.0163568280568425
ENSMUSG00000023277	1939.4	1823.8	0.110738559535097	5.59097718988073	9.16394936920112	0.00463570046388087	0.0163645188766214
ENSMUSG00000021326	367.8	409.6	-0.143271442983977	3.31271286647724	9.15903530326717	0.00464552191398457	0.0163934035528261
ENSMUSG00000044024	1351.8	1514.4	-0.148110083061872	5.21219893742523	9.15881929091622	0.00464595415616765	0.0163934035528261
ENSMUSG00000002105	732.6	804	-0.130206805026409	4.32068591535064	9.158154912197	0.00464728385258256	0.016394440851912
ENSMUSG00000025907	5607	5340.8	0.0935890295610398	7.11576677840315	9.14875893173118	0.00466613281427297	0.0164569401065449
ENSMUSG00000041220	1707.4	1564.4	0.150043158278073	5.39086065866131	9.14828800742666	0.00466707967264388	0.0164569401065449
ENSMUSG00000025551	973.6	1074.2	-0.142305129266604	4.68966043980231	9.14462226823256	0.00467445718931215	0.0164792834854392
ENSMUSG00000023088	880.6	973.6	-0.152514303153873	4.5764229934445	9.14137818403521	0.00468099652231482	0.0164986626479005
ENSMUSG00000056515	1026.4	930.2	0.141000617461888	4.62842323910501	9.13932173250987	0.00468514693441694	0.016509615054516
ENSMUSG00000087038	420	525.2	-0.30695341395619	3.6365943678829	9.15887334287972	0.00468844479878239	0.0165135813656813
ENSMUSG00000051727	213	282	-0.368601731825198	2.61596944809229	9.1518996491681	0.00468907717002746	0.0165135813656813
ENSMUSG00000087595	60.6	79.2	-0.412955274359972	0.98296128598564	9.13721532798974	0.00468940225148383	0.0165135813656813
ENSMUSG00000047878	67.8	54.2	0.348592775923994	0.751801221594002	9.13636206130166	0.00469112718238079	0.0165159813545164
ENSMUSG00000072720	47.6	62.2	-0.356685837579694	0.607659733914363	10.9923300189047	0.00469474273396543	0.0165250350758147
ENSMUSG00000104204	58.4	79	-0.413071689218445	0.877207078276921	9.13365754159587	0.00469659902831906	0.0165278937348294
ENSMUSG00000021090	13.6	21.6	-0.633531132525617	-0.962850905019934	18.8947011762496	0.00469983193136826	0.0165355944969167
ENSMUSG00000021721	469	537.2	-0.190364962211642	3.73572652909856	9.12923635258426	0.0047055588108735	0.0165520645371815
ENSMUSG00000031851	526.4	592.4	-0.155609405518685	3.85155485050213	9.12750790899995	0.00470906657460377	0.0165607231302829
ENSMUSG00000056076	5931.6	5615	0.0933702925762234	7.16827788791776	9.12349414724659	0.00471722305442038	0.0165823944176907
ENSMUSG00000076439	250.2	319.6	-0.324167108658069	2.86251902546677	9.12951148329282	0.00471732402949403	0.0165823944176907
ENSMUSG00000037606	858.6	947.8	-0.149210650319724	4.55694791729963	9.12167759882545	0.00472091948872433	0.0165913487093733
ENSMUSG00000002847	27.2	19	0.553500467280576	-0.652350457949859	10.943520205723	0.00472917295814452	0.0166166656502707
ENSMUSG00000029012	354.6	402	-0.159095623219422	3.27396703331138	9.1134581616677	0.0047376837835845	0.0166428754128626
ENSMUSG00000033111	341.4	386.8	-0.157318896880481	3.26142586177241	9.10848610237386	0.00474785570788448	0.0166749074772805
ENSMUSG00000036295	2323.8	2134.4	0.149309300254265	5.78956157256521	9.10332368567052	0.00475844183469547	0.0167083797252428
ENSMUSG00000026080	1678.2	1563.4	0.120570772007048	5.37900561791428	9.10250129473606	0.00476013057559737	0.0167106025462699
ENSMUSG00000059921	868	999	-0.197545761730809	4.57603951571866	9.10103977392688	0.00476313332439641	0.0167174362287962
ENSMUSG00000021621	480.2	421.8	0.195881117641568	3.51386621859045	9.09807092644176	0.00476923918252216	0.01673191979961
ENSMUSG00000057762	99.4	126.6	-0.33428770627675	1.53336851863912	9.09760723517021	0.00477019358672878	0.01673191979961
ENSMUSG00000104597	4073.4	4505.4	-0.140118295865232	6.82816254347593	9.09749185095933	0.00477043111097605	0.01673191979961
ENSMUSG00000045751	29	40.2	-0.451288499933777	-0.0446043142729388	16.3466161172042	0.00477616460282761	0.0167483184532916
ENSMUSG00000041645	7600	8185.4	-0.098926265379139	7.65232863826235	9.09380194978752	0.0047780336463068	0.0167511615918915
ENSMUSG00000071636	244	294.8	-0.297775963751583	2.80984784030223	9.09275639443613	0.00478019022948111	0.0167550113247246
ENSMUSG00000028497	25.4	35.8	-0.477994953661513	-0.12326052508329	18.5039292592311	0.00478606554755916	0.0167718909790379
ENSMUSG00000029814	257.2	217	0.261986661487405	2.63659738126588	9.08661806940292	0.00479287231492689	0.0167920265323103
ENSMUSG00000047246	39.4	28.6	0.454239437228896	-0.172825047890567	10.8641007804187	0.00480619680007734	0.0168349832149644
ENSMUSG00000021725	643.6	721.4	-0.140614899425428	4.11642432154551	9.07825411914799	0.00481021071650307	0.0168453153609573
ENSMUSG00000042873	3370.2	3573	-0.0838658613011997	6.4626292026471	9.07689415978201	0.00481303624821408	0.0168496044974502
ENSMUSG00000005983	264	325.2	-0.276720579503076	2.93123729948308	9.07664002969272	0.00481356444105563	0.0168496044974502
ENSMUSG00000036099	2618.4	2806.8	-0.0842644031362646	6.10559632681914	9.07239617871256	0.0048223941945785	0.0168767803904451
ENSMUSG00000021576	1566.6	1459.8	0.120700907252834	5.26263452625119	9.07087885227193	0.00482555535364807	0.0168814451717177
ENSMUSG00000038342	1234.8	1068.8	0.20257560938374	4.87435535552263	9.07673570615375	0.00482586009236355	0.0168814451717177
ENSMUSG00000097785	276.8	323.6	-0.223680692443645	2.94651479137291	9.07009989518328	0.00482717907543313	0.0168823282335464
ENSMUSG00000031365	548.4	605.2	-0.141505103416204	3.87785394349097	9.06845428847259	0.00483061123767977	0.0168905997970473
ENSMUSG00000020902	344	401.6	-0.221316233700942	3.28544137323413	9.06726053835312	0.00483310262098267	0.0168955789283425
ENSMUSG00000015605	2556.2	2384.2	0.118533691296385	5.95999641277945	9.06331189235719	0.00484135334852737	0.0169160091604381
ENSMUSG00000020709	102.4	85.8	0.276763268021666	1.19562405199619	9.063310987141	0.00484135524171342	0.0169160091604381
ENSMUSG00000032489	54	68.8	-0.338685288196993	0.771781759329995	14.0394075099548	0.00484215285273516	0.0169160091604381
ENSMUSG00000024180	660	750.4	-0.173402992160933	4.20839676146406	9.06004779669739	0.00484818509805592	0.0169333455245206
ENSMUSG00000032740	9316.8	10303.4	-0.123679517493672	7.96271489751439	9.05908821829815	0.00485019545923181	0.0169366300296008
ENSMUSG00000041846	2406.4	2280.8	0.103475932777416	5.87911688511658	9.05661946200363	0.00485537172470393	0.0169489390704289
ENSMUSG00000045414	2745.6	3128.2	-0.189434734409947	6.26076239729737	9.06861895125485	0.00485586194228284	0.0169489390704289
ENSMUSG00000030498	697.2	819.4	-0.210793191384535	4.28762015845321	9.04590321218083	0.00487790930917799	0.0170199592719891
ENSMUSG00000026918	2288.8	2109	0.118774703635457	5.78208191006329	9.04568961409745	0.00487835967003692	0.0170199592719891
ENSMUSG00000036306	4405.4	4083.8	0.111508374996511	6.72414441878083	9.04468044457025	0.00488048805610289	0.017023632754529
ENSMUSG00000060181	833.2	774.2	0.124005082199215	4.33193465626274	9.03564776066277	0.00489958278710296	0.0170864718962443
ENSMUSG00000099492	1291.6	1491	-0.186386850767927	5.16463495724556	9.02836147753949	0.00491835231646678	0.0171481495192407
ENSMUSG00000042364	722.6	823.2	-0.163826496537976	4.34412312643553	9.0226766736369	0.00492714330878709	0.0171750168321495
ENSMUSG00000025521	807.4	923.4	-0.195742040690557	4.4772572327931	9.02006216395984	0.00493271862263728	0.0171884920123015
ENSMUSG00000023345	483.2	539.4	-0.14948589789279	3.73488152164209	9.01968099074731	0.00493353202039513	0.0171884920123015
ENSMUSG00000035246	2012.6	2172	-0.0974482108789422	5.75569759360945	9.01893442862663	0.00493512554978695	0.0171884920123015
ENSMUSG00000020205	334.6	296.2	0.209708603129737	2.95433868219573	9.01882808078129	0.00493535259308297	0.0171884920123015
ENSMUSG00000051977	61.6	75.4	-0.320514865265794	0.917539064963404	11.2370253014133	0.0049437876173521	0.0172140814331426
ENSMUSG00000050600	1504.4	1363.2	0.152222590053315	5.22155784747815	9.00676225302709	0.00496118490179748	0.0172708589862662
ENSMUSG00000032688	273.4	324.8	-0.247438512701366	3.0237849640193	9.00356750166366	0.00496804893542089	0.0172874643238836
ENSMUSG00000028943	406.8	477.6	-0.227979051580141	3.48815877985559	9.00352552653052	0.00496813918815759	0.0172874643238836
ENSMUSG00000024502	1777.4	1964.2	-0.14259476739228	5.58045957530145	8.98871794421836	0.00500008759723243	0.0173948102366137
ENSMUSG00000074657	94419.6	104437	-0.153643132201951	11.3359317424941	8.98502796756524	0.005008083209211	0.0174187978726875
ENSMUSG00000045252	1426.4	1591.4	-0.158211016388925	5.27209904127642	8.984063510473	0.00501017529762945	0.0174188942578025
ENSMUSG00000017686	1864.2	1773	0.0941189564800678	5.53765274628555	8.98351375879273	0.00501136823131088	0.0174188942578025
ENSMUSG00000026489	730.6	792	-0.118463122314742	4.33648863058059	8.98349347750625	0.00501141224651163	0.0174188942578025
ENSMUSG00000042784	148.8	113.8	0.420212302208448	1.79733487689111	8.98869835576727	0.00501291489276037	0.0174202919511534
ENSMUSG00000105552	46	35.6	0.412657109177999	0.0139471216946974	9.25089469536093	0.00501884919433676	0.0174370860178131
ENSMUSG00000056493	3946.4	4308.4	-0.128326168316211	6.72285300178364	8.97647662715866	0.00502666537475158	0.0174604095275275
ENSMUSG00000031264	38.2	49.4	-0.398510550115252	0.159410383460015	9.71670281232191	0.00502830929040998	0.0174622877924308
ENSMUSG00000028494	81.4	107.2	-0.380522353161448	1.3842276003865	8.97289136581783	0.00503447816529472	0.0174798760426519
ENSMUSG00000035151	1053.2	954	0.15756199801625	4.63505887938632	8.96941109576599	0.00504207461544003	0.0175024120806579
ENSMUSG00000048965	266.6	304.2	-0.199279819463258	2.90102827590608	8.96774495503227	0.00504571567962389	0.0175112110266974
ENSMUSG00000026623	14349.2	13594.8	0.0896932910134779	8.47899348784647	8.96576436693217	0.00505004758111177	0.0175224031480531
ENSMUSG00000105686	43	59.6	-0.439162249092095	0.608269909254809	8.96390439173833	0.00505411931022191	0.0175307022540626
ENSMUSG00000110419	17.6	10.8	0.703023430878543	-1.39216540894227	20.5049584913063	0.00505465443726967	0.0175307022540626
ENSMUSG00000042439	4333.2	4010.6	0.111396004049402	6.72584935407261	8.96282335575043	0.0050564874562808	0.0175327186310702
ENSMUSG00000023826	224.2	265.8	-0.231095973145183	2.68212965979047	8.96238362250237	0.00505745108784299	0.0175327186310702
ENSMUSG00000010066	2036.2	2271.4	-0.165237051131393	5.83483151204471	8.96030447737345	0.00506200999340676	0.0175446805749147
ENSMUSG00000015757	1078	1025.4	0.0901241591449514	4.74322127608031	8.95952872557727	0.00506371209912647	0.0175467379196744
ENSMUSG00000022228	2769.8	2576	0.129183324811471	6.07867830828181	8.95865822780987	0.00506562282094425	0.0175495171006186
ENSMUSG00000022299	284.6	254.2	0.16766109622253	2.71741141792454	8.95788818133285	0.00506731369876246	0.0175515335968733
ENSMUSG00000100131	14970	18622.8	-0.298604350792929	8.73311060464641	9.129709348188	0.00507100948901316	0.0175604920589782
ENSMUSG00000041974	34.6	24.8	0.483296570132995	-0.266747722411123	12.7285515342972	0.00507285539840869	0.0175607037463303
ENSMUSG00000000560	13276.2	9731.2	0.452662036327563	8.05966585992198	9.21216031355381	0.00507328942017617	0.0175607037463303
ENSMUSG00000097061	623.8	712.2	-0.16971518549732	4.10937093267826	8.95407898312817	0.00507568688726687	0.0175651612895818
ENSMUSG00000045629	46.2	63.6	-0.427362431605513	0.632250829517933	8.95246047032231	0.00507924910923052	0.0175704167591906
ENSMUSG00000041112	5463.4	5013.6	0.119500367167399	7.10441342188997	8.95222108160562	0.00507977621279593	0.0175704167591906
ENSMUSG00000040139	50.6	70	-0.421436490499588	0.642888940744443	8.95187626054308	0.00508053556805958	0.0175704167591906
ENSMUSG00000020251	1027.4	925.8	0.175318725921781	4.70382493905125	8.94954332565472	0.00508567628917895	0.0175843534253852
ENSMUSG00000011382	32.4	42.6	-0.431245631100941	0.022706393395583	12.7415913274257	0.00508973357761834	0.017594538720271
ENSMUSG00000021012	3116.6	3355.4	-0.092383385760882	6.36584860302907	8.94633347581349	0.00509275844473587	0.0176011514021232
ENSMUSG00000037808	1587.6	1824	-0.172440445980279	5.42489379241718	8.94465079125017	0.00509647531286057	0.0176101523089435
ENSMUSG00000036898	616.8	691	-0.161453116020216	4.10016981210446	8.9332560281285	0.00512172175478015	0.0176935254597152
ENSMUSG00000069808	384.8	442.2	-0.191420103153908	3.45522612171163	8.93139672692682	0.00512585396231175	0.0177039368032801
ENSMUSG00000052563	547.4	466.4	0.236264868916229	3.63550576453688	8.92352078123223	0.00514339754620638	0.0177578327505429
ENSMUSG00000039789	463.4	410.2	0.198885655512823	3.42469603682988	8.92324468841077	0.00514401370650112	0.0177578327505429
ENSMUSG00000102413	287.2	355	-0.330746841298727	3.18389369386551	8.94011692371779	0.00514482411990586	0.0177578327505429
ENSMUSG00000039167	417.2	351.8	0.252571357846204	3.27832298848196	8.91812608738068	0.00515545130478619	0.0177906341189145
ENSMUSG00000021575	16.8	24.6	-0.576360459083348	-0.690378120859147	14.7391925937756	0.0051608352591584	0.0178053315861418
ENSMUSG00000015653	339.4	294.6	0.204820478611843	3.04508574580886	8.91444451982092	0.00516369468231713	0.0178113146930481
ENSMUSG00000071573	98.4	129.6	-0.351829640629538	1.76539835501515	8.91213040413863	0.00516888343712863	0.0178253280885205
ENSMUSG00000024451	371	427.2	-0.173657045026228	3.40285056618446	8.90616165466789	0.00518229249986247	0.01786767762586
ENSMUSG00000031158	437	515.8	-0.218211839461421	3.58631480049058	8.9022802006524	0.00519103236640721	0.0178939136166942
ENSMUSG00000027519	1521.6	1401	0.128132651616501	5.22792931940408	8.89816280683486	0.00520032077224432	0.0179220286313641
ENSMUSG00000020869	3159.2	2929.8	0.114748009495525	6.27111887431489	8.89528962086307	0.00520681293014613	0.0179404967068531
ENSMUSG00000036186	533.8	481.8	0.145465142480248	3.69035238579199	8.89451937284095	0.00520855483409226	0.0179425929203148
ENSMUSG00000031371	111	132.2	-0.253977951617871	1.65877940324168	8.89072857447465	0.0052171367736593	0.0179644711266546
ENSMUSG00000046032	564.4	612	-0.119139552840974	3.92535811858267	8.89071140600125	0.00521717567561003	0.0179644711266546
ENSMUSG00000053040	163.6	185.8	-0.198449715671611	2.23050726718364	9.97784607031274	0.00521884065140373	0.0179662959267224
ENSMUSG00000002227	570.2	515.8	0.186060511706831	3.73639190004456	8.8854133713156	0.00522919533147446	0.0179980284631244
ENSMUSG00000082100	6721	6097.8	0.149658024245908	7.33644808302025	8.88425275085183	0.00523183239410964	0.0180010017741991
ENSMUSG00000061904	5207.6	4960.6	0.0832921535303893	7.01029489267999	8.88403221479867	0.00523233363845409	0.0180010017741991
ENSMUSG00000062444	8168	8647	-0.072552040486883	7.75419357222527	8.87959948390502	0.00524241947508181	0.0180317813713755
ENSMUSG00000097837	70.6	89.4	-0.314703140469867	1.06055035266108	8.87829218052011	0.00524539797383535	0.0180381065669867
ENSMUSG00000090266	89.8	74.8	0.288269244452707	1.12395240022226	13.4280084185956	0.00524919283422267	0.0180472357456365
ENSMUSG00000024403	28374	31649.8	-0.136906327500813	9.59179912092923	8.87402066320082	0.00525514265372083	0.0180637683096085
ENSMUSG00000026141	938.2	1142.6	-0.268411379756612	4.82868288598522	8.92854471553436	0.00525997886430287	0.0180758801676534
ENSMUSG00000020541	601.8	671.8	-0.142391820598112	4.04925790323967	8.87105973923486	0.00526190884487138	0.0180758801676534
ENSMUSG00000058979	869	794.8	0.141120184172146	4.43633173160115	8.8709796035854	0.00526209209757702	0.0180758801676534
ENSMUSG00000009079	11936.6	12911	-0.0910919339208753	8.31835250940124	8.87014760340479	0.00526399510438411	0.0180766093397728
ENSMUSG00000046109	95.8	132	-0.457635908152881	1.61457373851281	8.87933736019062	0.00526458835405602	0.0180766093397728
ENSMUSG00000071654	201.6	245.4	-0.256620028268562	2.54077372674653	8.86290819678386	0.00528058473755113	0.0181276026481667
ENSMUSG00000027857	56.6	42	0.399673951767056	0.207993074741848	8.86202271758488	0.00528261772246124	0.0181306495942842
ENSMUSG00000003762	832	769.4	0.135719505881593	4.39104024946043	8.86069956751859	0.00528565712638688	0.01813714863507
ENSMUSG00000026121	401.6	462.8	-0.200291233611121	3.50012061519807	8.8585070926957	0.00529069758155791	0.0181505097569311
ENSMUSG00000097412	181.4	236.4	-0.347246208679514	2.465718299568	8.86114112467096	0.00529379277010975	0.0181571930136657
ENSMUSG00000016984	285	258.8	0.159471954356961	2.79005217186208	8.85575354201458	0.00529703524020837	0.0181643784266158
ENSMUSG00000038390	7839	7477.4	0.078985523054282	7.61507152099555	8.85478526015871	0.00529926580206788	0.0181680914838494
ENSMUSG00000076617	1010.6	1247.4	-0.303698245311921	4.88507695127174	8.9480087732766	0.00531181973222647	0.0182071880773956
ENSMUSG00000044216	3852	4258.4	-0.134505490814468	6.67587314105572	8.84648015435654	0.0053184390955956	0.0182259303841054
ENSMUSG00000041241	1015.6	937.8	0.122093532871509	4.6553307511261	8.84443269328102	0.00532317731474072	0.0182382194188378
ENSMUSG00000022594	12015.2	13083	-0.117335584547824	8.339639258374	8.84086243414757	0.00533145041224046	0.0182626116804489
ENSMUSG00000019518	575.8	511.4	0.167701703054451	3.81795705941811	8.83947301484345	0.00533467373632745	0.0182696993882145
ENSMUSG00000028757	2910.6	2754.6	0.0919371277380666	6.16763565225607	8.8379418260309	0.00533822837282583	0.0182779184325027
ENSMUSG00000024926	2169.8	2336.4	-0.0895379323041881	5.84998334181431	8.83615074990573	0.00534238955756126	0.0182882102739267
ENSMUSG00000104516	152.2	192.4	-0.357996358486273	2.31387801324139	8.83662973238478	0.0053442857153338	0.0182907456406527
ENSMUSG00000024677	24.8	17	0.5754024765204	-0.934477326041744	13.8034217972417	0.00535280739090538	0.0183159507545701
ENSMUSG00000022548	4355.2	3685.2	0.257805677206922	6.65513869835923	8.93738222790811	0.00535489049622934	0.0183191185789527
ENSMUSG00000028309	2906.6	2751.8	0.0968786967739539	6.17094571313635	8.82570138607481	0.00536673587063305	0.0183543399213744
ENSMUSG00000034118	840.2	774.8	0.144561218882022	4.37439560809528	8.82523531550448	0.00536782455131876	0.0183543399213744
ENSMUSG00000067597	37.4	27	0.495523852850139	-0.263444219757181	8.8248757041194	0.0053686647189313	0.0183543399213744
ENSMUSG00000003308	1320	1459.2	-0.133764530306803	5.1717973532271	8.82406234007562	0.00537056551854209	0.0183568735895061
ENSMUSG00000090389	764	894.2	-0.21180044547198	4.38632121894119	8.8224610782184	0.00537582823208264	0.0183708948803187
ENSMUSG00000027763	5900.4	5376	0.151765810023717	7.15851794153694	8.81949221588787	0.0053835690924793	0.0183933768972275
ENSMUSG00000022442	1503.8	1650	-0.135910268057472	5.28459976057327	8.81765204051131	0.00538557141331414	0.018396247281258
ENSMUSG00000025492	74.2	97	-0.342479981596452	1.13345027862703	8.81505003731417	0.00539167527483168	0.0184131236084813
ENSMUSG00000053799	916.4	1016.2	-0.143619408429106	4.62377669836374	8.813106893609	0.00539623840091343	0.0184247320207202
ENSMUSG00000024810	692.2	846.6	-0.275648943412994	4.33860736742204	8.84583613813627	0.00540402884076493	0.018447352279592
ENSMUSG00000031715	3142.4	2905.6	0.152183686571364	6.23753119226388	8.80264751650604	0.00542087162004224	0.0185008574544305
ENSMUSG00000038095	6342.2	5465.4	0.208594495954205	7.21499594424159	8.85505332998116	0.00542876175292389	0.0185237917195586
ENSMUSG00000037887	3476.8	3795.2	-0.131254420433031	6.5264326343457	8.79771309357817	0.00543253467530443	0.0185326705550418
ENSMUSG00000026301	49.8	35.6	0.490483999960139	0.38256683978035	8.79039132836345	0.00544989008979282	0.0185878711983044
ENSMUSG00000097488	41	53.8	-0.379153270743653	0.303654246738319	10.31948993356	0.00548087067875454	0.0186895092576488
ENSMUSG00000056679	351.6	388	-0.138358950400968	3.26914888600782	8.7712830288959	0.00549546482445385	0.0187312757169674
ENSMUSG00000050945	67	83.6	-0.299893498840306	1.00233304766661	15.091777225048	0.00549548578113567	0.0187312757169674
ENSMUSG00000071172	4040.4	3728.8	0.154473109642443	6.60621173930805	8.76832958279378	0.00550254540651552	0.0187513005898244
ENSMUSG00000024261	8245.6	7785	0.102495675681774	7.64142884695763	8.76305409146466	0.00551521720842486	0.0187904376220743
ENSMUSG00000035478	2658	2474.8	0.115913506256434	6.0292093298151	8.76059198847456	0.00552114192086628	0.0188065753099618
ENSMUSG00000025358	34.8	46.6	-0.407153585443346	0.290299071582297	9.18561466424951	0.0055570388165288	0.0189247106097486
ENSMUSG00000028414	1445.8	1243.4	0.237671550609903	5.16051294709685	8.78747966466811	0.00555821464556961	0.0189247106097486
ENSMUSG00000037286	1666.2	1854.6	-0.147004904400732	5.48156619488655	8.74282175576511	0.00556410648568092	0.0189406971100738
ENSMUSG00000059791	159.4	198.4	-0.276030187682096	2.18544739491845	8.73973625304678	0.00557160302665991	0.0189621381012685
ENSMUSG00000070733	3177.8	2825.4	0.157464517789215	6.31056009704124	8.73920447094542	0.0055728961390203	0.018962461948528
ENSMUSG00000042425	2051.4	2307.2	-0.18702463699674	5.81500565696848	8.74108889721642	0.00558259395673714	0.0189889456970752
