	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR
ENSMUSG00000041343	955.8	1055.2	-0.130549897200211	4.68028684600307	9.38662673759713	0.00421317494708305	0.0158484663111639
ENSMUSG00000090258	53.6	68.8	-0.378745105546993	0.712072719243613	9.38200957027312	0.00422150449239637	0.015876026279435
ENSMUSG00000054196	336.8	295.2	0.232330255394513	3.07928600344773	9.37969880912916	0.00422567981278627	0.0158876374221653
ENSMUSG00000023460	3561.6	3886.2	-0.114023566262042	6.5936223653962	9.37919023260508	0.00422659935464895	0.0158876374221653
ENSMUSG00000032452	2617.6	2365.6	0.163020186933917	5.98121586104552	9.37398796332023	0.00423601773633525	0.0159192603866217
ENSMUSG00000081534	4559.4	4941	-0.118495058992394	6.92517601113881	9.37250981547505	0.00423869792835492	0.0159255517464823
ENSMUSG00000024270	1378	1565.4	-0.153322300435898	5.27707383743654	9.36800140025179	0.00424688385258257	0.0159525212393283
ENSMUSG00000042496	1519.6	1348.4	0.157766735657839	5.14900232050436	9.36403147487614	0.00425410605887356	0.0159758587914376
ENSMUSG00000030337	5704.2	6433.8	-0.176786168819756	7.27180387641209	9.36814505320988	0.00426023222615157	0.0159950701868485
ENSMUSG00000059891	236.6	302.6	-0.377576094890925	2.70070014915077	9.36833910077564	0.00427355394791116	0.0160412818215522
ENSMUSG00000028974	1178.6	1102.8	0.118053060683879	4.83687694445055	9.35102382782361	0.00427786225202488	0.016053646654173
ENSMUSG00000000197	3926.8	4236.2	-0.0900422093409119	6.70851517220097	9.35037095371719	0.00427905835055096	0.0160543291374428
ENSMUSG00000018678	1464.2	1625.6	-0.130151420226808	5.32689564783645	9.3471855540803	0.00428489930318683	0.0160724339028778
ENSMUSG00000020290	4353.8	3980.4	0.138614779644331	6.74278020254519	9.3418645726234	0.00429467524734522	0.0161052865411579
ENSMUSG00000097638	13.4	21.2	-0.672122056200309	-1.01749095376116	26.2041605263575	0.00429647239310206	0.0161082097371891
ENSMUSG00000016409	664.8	595.4	0.173558247069739	4.02360657551736	9.33744881805493	0.00430280620435248	0.016128136255907
ENSMUSG00000021876	220.2	188.8	0.230053486079384	2.38965051841591	9.33203533275765	0.00431279683529156	0.0161617568905848
ENSMUSG00000028961	1664.2	1808.6	-0.118107605147108	5.4965085966906	9.32887349362995	0.00431864352487535	0.0161793729172692
ENSMUSG00000036273	6138.6	4905	0.298812025049957	6.94794607521223	9.48793730350036	0.00431954197664916	0.0161793729172692
ENSMUSG00000030579	194	232.8	-0.294595152215006	2.42875537430263	9.32752842813598	0.00432113331507227	0.0161815044344166
ENSMUSG00000052560	934.2	1040.2	-0.153322174634287	4.62340964579256	9.31661774599673	0.00434138648870882	0.0162535020647521
ENSMUSG00000075467	1254.4	1173.2	0.108515653658672	4.95210123761695	9.31467091850604	0.004345011002841	0.0162632251510925
ENSMUSG00000009563	666.4	737.6	-0.139879242472309	4.15668408697211	9.31211044230537	0.00434978291484281	0.0162772372952829
ENSMUSG00000049305	1513.6	1678.2	-0.1356288538967	5.35721266809035	9.30829720943836	0.0043568999729298	0.0163000164669123
ENSMUSG00000035215	584.8	695.2	-0.258532186563162	4.07563971058117	9.31233060407066	0.00435981905207271	0.0163070831226982
ENSMUSG00000014504	2242.4	2030.2	0.148028082743033	5.77871361498914	9.30536578188073	0.00436237969899473	0.0163128061080528
ENSMUSG00000074794	1452.6	1247.8	0.218106664821802	5.06797512470165	9.3124463774798	0.00436644121716663	0.016324137464934
ENSMUSG00000015488	719.8	663.4	0.124955922985064	4.106073477306	9.30168137685573	0.00436927743896536	0.0163308837264186
ENSMUSG00000066798	1308.2	1132	0.217557104043268	4.91245818150922	9.30501093154117	0.00437613541035439	0.0163526551960575
ENSMUSG00000051502	251.8	320.6	-0.316382818941399	2.971308646203	9.29300271539331	0.00438761255226779	0.0163916731389773
ENSMUSG00000003585	2599.6	2348.6	0.146157385103199	5.90665878883349	9.28948350686261	0.00439219709645911	0.0164049287021829
ENSMUSG00000021495	4774.8	5191.2	-0.132174310514733	6.94339712030644	9.28717014404243	0.00439655838695884	0.0164173443517743
ENSMUSG00000028464	976.4	1209.4	-0.328040687523142	4.88250401889583	9.3961071307962	0.00440204535832045	0.0164339565983147
ENSMUSG00000023885	236.4	277.4	-0.222637847335013	2.76319914384897	9.28015279368314	0.00440981631548635	0.0164590857009746
ENSMUSG00000048874	4831.2	4555.8	0.0868116407260453	6.85848165295609	9.27201283770746	0.00442524885581768	0.0165127921119137
ENSMUSG00000091086	4081.6	4621.2	-0.168083277944511	6.77827452124277	9.27135565709771	0.00442960168331764	0.0165251390632182
ENSMUSG00000048758	3579.2	4084.8	-0.196012245648145	6.60141323753845	9.28359563119566	0.00443729852521517	0.0165499524871892
ENSMUSG00000062997	1695.6	1988.4	-0.235155785469045	5.57338024032234	9.29529036860708	0.00444174749907708	0.0165626433834844
ENSMUSG00000023826	239	284.2	-0.242804767904319	2.68212965979047	9.26257124539637	0.00444322166265195	0.0165642382708709
ENSMUSG00000055531	16991.2	15377.2	0.168031887375618	8.66887868876852	9.26395606247747	0.00445034471064796	0.0165868863726976
ENSMUSG00000078656	94.6	69.6	0.461013452021289	1.01855780597755	9.25686934500198	0.00445411352817886	0.0165970251971618
ENSMUSG00000029804	9741	10645.2	-0.105675837317442	8.04160567327333	9.25239831657492	0.00446267416539932	0.0166250104410699
ENSMUSG00000035310	516.6	469.4	0.17395564561365	3.63084238617462	9.24675485490606	0.00447350481960741	0.0166614371269566
ENSMUSG00000035929	9	15.6	-0.793685258144579	-1.51516750129645	18.6914326527759	0.00447869527392028	0.0166767678511195
ENSMUSG00000025588	27.8	40.8	-0.571590881770133	-0.00633474771325521	9.24351871915583	0.00447972815104936	0.0166767678511195
ENSMUSG00000079659	520	577	-0.17123359249844	3.82470275635587	9.24169963051037	0.0044832304657599	0.0166858817405393
ENSMUSG00000040570	1089	1179.6	-0.112099539070478	4.857793495858	9.23741558680397	0.00449149018263221	0.0167126934886895
ENSMUSG00000047658	1654.8	1513.8	0.156741963263259	5.29426575068485	9.23467986591411	0.0044967732310104	0.016728419147747
ENSMUSG00000031133	319	361	-0.187755926474462	3.11858123918342	9.23077384149703	0.00450432783421278	0.0167525858288896
ENSMUSG00000010175	496	572	-0.208895811835012	3.78991989419131	9.22958908962545	0.00450662193738646	0.0167571807956049
ENSMUSG00000045005	16.6	26.2	-0.603478685306213	-0.6785740362489	18.877691423178	0.0045082204528207	0.0167591877754107
ENSMUSG00000037112	2025.6	1692.2	0.2957716075129	5.49535537114506	9.32262035250917	0.00451084928025299	0.0167650230704683
ENSMUSG00000038828	2174.2	1971	0.134285281632834	5.66694679751042	9.22605925695147	0.00451346437794721	0.0167708046099827
ENSMUSG00000006024	9649.4	10242.8	-0.0863443206526156	7.96795300622491	9.21473225166302	0.00453549658489815	0.0168487151941687
ENSMUSG00000034614	607	553.8	0.144820568325258	3.8515867471289	9.21079021009151	0.00454319126798364	0.0168733398828984
ENSMUSG00000042992	739	808.4	-0.120921102258331	4.3093753326734	9.20662467116059	0.00455133740596143	0.0168996293218305
ENSMUSG00000033373	1529.2	1669.8	-0.128672361617364	5.37415974622345	9.2060472130587	0.00455246791873958	0.0168998627311747
ENSMUSG00000020829	343.4	298.6	0.20015276761802	2.98843846557156	9.20083053062637	0.00456269447045494	0.0169338548119182
ENSMUSG00000015942	232.2	269.8	-0.193910655797319	2.71131144996443	9.19866557103528	0.00456694578408488	0.0169456598256633
ENSMUSG00000042472	586.2	527	0.158842368736646	3.82089362073705	9.19638121435772	0.00457143615814104	0.0169583461324618
ENSMUSG00000022041	85.6	61.6	0.482276675780826	0.925857365754269	9.19482118947237	0.00457450542649014	0.0169657559503075
ENSMUSG00000049421	1586	1480.4	0.107539222002932	5.30004074933532	9.19291703802927	0.00457825473810716	0.0169756838251343
ENSMUSG00000028675	755	683	0.175983737816145	4.17505529699125	9.19089652010698	0.00458223677779534	0.0169864697788577
ENSMUSG00000027207	522.2	587.6	-0.17254205800238	3.85124733996247	9.1872063949394	0.00458951886110751	0.0170094811642404
ENSMUSG00000045314	1218.8	1040.6	0.248719313176571	4.835261023948	9.21397443092294	0.0045955640798755	0.0170278988343514
ENSMUSG00000075334	5557.6	6753.6	-0.248264041418637	7.29866379101522	9.27777659407214	0.00459843376886062	0.0170345443780236
ENSMUSG00000034105	375.6	322.8	0.205158831416148	3.11293227577727	9.18042387650429	0.0046029358204096	0.017047232358742
ENSMUSG00000074264	468.2	550.4	-0.255737625362356	3.66224044579461	9.17785530112729	0.00460802785780638	0.0170620989382964
ENSMUSG00000043843	3498	3961	-0.184407929526983	6.56388772491682	9.17306117248739	0.00463187238528526	0.0171463769847241
ENSMUSG00000025358	38.8	51.4	-0.410459781650246	0.290299071582297	9.37045709897963	0.00463399101232475	0.0171502089628451
ENSMUSG00000042078	7454.6	7057	0.0994487677545082	7.51050491697412	9.16272623803085	0.00463814298189115	0.0171615627069554
ENSMUSG00000097258	77.8	97.6	-0.325525616122376	1.26306580898106	9.16069042818128	0.0046422114271848	0.0171726021689433
ENSMUSG00000030271	94.2	117	-0.32070083462544	1.45331968960137	9.15695879837852	0.00464967879860403	0.0171893562991856
ENSMUSG00000085667	1993.2	2805.2	-0.615627330187742	5.92582849037536	9.43326107767776	0.00464973150123887	0.0171893562991856
ENSMUSG00000003934	2552.2	3117.6	-0.24522618243438	6.2022011755837	9.21537604993162	0.00464999833679403	0.0171893562991856
ENSMUSG00000036856	1015.2	883.8	0.205682349745004	4.58195743612041	9.15585018530136	0.00465189972504247	0.0171923700088016
ENSMUSG00000013622	923.6	1083	-0.221619180157425	4.71777234154304	9.15750531480491	0.00466081773874455	0.0172213081201185
ENSMUSG00000024767	4446.4	4825	-0.103339803131066	6.88186335549357	9.14534371890087	0.00467300424028295	0.0172623066789822
ENSMUSG00000063362	432.4	379	0.1967086546171	3.34263864435606	9.14055081029812	0.00468266588702535	0.017293961345246
ENSMUSG00000033632	360.6	404.2	-0.172878137840435	3.23228679114373	9.13889393556395	0.00468601082650163	0.0173022779035909
ENSMUSG00000106237	229.8	278	-0.259959119503219	2.76398571201909	9.13495069451034	0.00469398183919001	0.0173265387542755
ENSMUSG00000038173	50.8	70.4	-0.491633223121103	0.590253923190958	9.13419102132414	0.00469551913880396	0.0173265387542755
ENSMUSG00000029475	901.8	817	0.159938472125439	4.39287056148445	9.13402001682832	0.0046958652634937	0.0173265387542755
ENSMUSG00000025232	2376	2134.8	0.14568310900422	5.82551760310603	9.13250664704319	0.0046989296182392	0.0173338049235862
ENSMUSG00000043923	398.2	440	-0.163060511033055	3.40958036002033	9.13009761062526	0.00470381198887995	0.0173477725936581
ENSMUSG00000015755	2767.6	2965	-0.100959754439818	6.18348618977421	9.12922266283761	0.00470558658232171	0.0173502748687562
ENSMUSG00000037820	377.6	326	0.239134469747637	3.26263991365339	9.1275973866012	0.00470888491689054	0.0173583929551608
ENSMUSG00000003099	6103	6694.4	-0.109044337722249	7.39033324423308	9.123830682014	0.00471653859148378	0.0173825586413497
ENSMUSG00000036941	1022.4	1112.2	-0.128697855359114	4.75355671630573	9.12318289621581	0.00471785618863443	0.017383367227629
ENSMUSG00000082100	6414	5778.8	0.15815397828456	7.33644808302025	9.11958626795453	0.00472517891231648	0.0174062967193525
ENSMUSG00000073792	345.2	406	-0.218952403746164	3.2708563838665	9.11870486528959	0.00472697530257284	0.017406396732277
ENSMUSG00000039239	331.4	374.4	-0.173005794846895	3.19336654613614	9.11849390658491	0.00472740536686202	0.017406396732277
ENSMUSG00000031988	2770.4	2597	0.102237837830858	6.07875806734836	9.11757277883298	0.00472928368604311	0.0174092631317154
ENSMUSG00000033318	16.2	24.6	-0.607290801231019	-0.649553393225721	15.1291559064378	0.00473381912033943	0.0174219071973617
ENSMUSG00000059326	1300.2	1443.6	-0.134491048519895	5.19486661528928	9.11342476862942	0.0047377520216988	0.0174323283941121
ENSMUSG00000045934	138.4	161	-0.247842971223004	1.98761821449944	9.10798314136426	0.00474888597668779	0.0174692345166142
ENSMUSG00000029312	1475.2	1335.8	0.151086083591112	5.15380368970091	9.09760643026123	0.00477019524363083	0.0175435456578607
ENSMUSG00000102771	55.4	37.2	0.534282992745257	0.0629565934026727	9.09731648528899	0.00477220569009791	0.017546862687238
ENSMUSG00000040520	1761	1982.2	-0.140726455707475	5.62487509903073	9.09501527884697	0.00477553231656012	0.0175550164976382
ENSMUSG00000029922	3088.2	2865.6	0.112311113649462	6.25886724757144	9.09287914751939	0.00477993698251103	0.0175659045920994
ENSMUSG00000078872	248.8	303	-0.294417632272832	2.80856309444708	9.09250268686622	0.00478071368897367	0.0175659045920994
ENSMUSG00000028677	9270.2	10063	-0.103134359287486	7.95929396553741	9.0900734987135	0.00478572879668474	0.0175802508987521
ENSMUSG00000027651	704.2	652.4	0.119664656955907	4.11068162655164	9.0889812781036	0.00478798554494824	0.0175844601371196
ENSMUSG00000036030	126.8	158	-0.313971529060769	1.90117055589698	9.08690551709627	0.00479227762974398	0.0175961407100945
ENSMUSG00000024491	1718.2	1610.6	0.102708571535892	5.37550397929802	9.08516995497145	0.00479586944442249	0.0176052452309285
ENSMUSG00000034422	77.2	98.4	-0.375687362452543	1.1995696680226	9.08410514459117	0.00479807453948601	0.0176092561756374
ENSMUSG00000034930	923.2	1018.6	-0.153755577385526	4.64240246302416	9.08250538214002	0.00480138949884783	0.0176148039414913
ENSMUSG00000039233	1448.6	1574.6	-0.142112880506439	5.2829612097904	9.08230166853111	0.00480181180160053	0.0176148039414913
ENSMUSG00000039367	3794.6	3518	0.114688077592453	6.51909031809794	9.07984771642758	0.00480690202643338	0.0176293911437474
ENSMUSG00000052214	1778	1673.8	0.0984373867686478	5.4216375429312	9.07664740316296	0.00481354911490298	0.0176496800879776
ENSMUSG00000024376	111.2	146	-0.421703032561307	1.75212149312694	9.07514405412839	0.00482104908762978	0.0176730861528698
ENSMUSG00000029826	112.4	134.6	-0.295156346159092	1.62633451855783	9.07170382066638	0.00482383636026053	0.0176792094805659
ENSMUSG00000001366	1530.2	1653.4	-0.106488961009693	5.3599916433861	9.06850120159542	0.00483051335704762	0.0176995823909043
ENSMUSG00000038916	2560.8	2392	0.129377910187817	6.00760726126784	9.06763585813737	0.00483231917179943	0.0177021014048631
ENSMUSG00000022957	5864.4	5375.4	0.127657845565301	7.13026032533148	9.06351252183681	0.00484093376785789	0.0177295559026891
ENSMUSG00000042331	3366.6	3075	0.130502265461869	6.31956692076823	9.06175957516581	0.00484460105980078	0.0177388827609499
ENSMUSG00000063919	1845.4	2123.2	-0.185758024143493	5.62593228587323	9.05695715826294	0.00485466332428932	0.017771615578209
ENSMUSG00000031993	2488.4	2675.8	-0.10619914392508	6.05395181893407	9.05573517921069	0.00485722724879351	0.0177768902014225
ENSMUSG00000001036	6166	5830.6	0.0844884318127253	7.21287047827878	9.05369418754156	0.00486151284056112	0.0177884620326496
ENSMUSG00000015790	1295	1441.4	-0.13791898190119	5.13755289871681	9.05305021231132	0.00486286587451434	0.0177893006534984
ENSMUSG00000009075	581.2	514.6	0.180388122476241	3.81293182349722	9.05103157989939	0.00486710976856783	0.0178007117667884
ENSMUSG00000038181	831	917.6	-0.137154436084399	4.50736192698927	9.04746771316128	0.00487461199524348	0.0178203169733546
ENSMUSG00000073155	309.4	353	-0.187958525976163	3.13152090989972	9.0474155613762	0.00487472187090943	0.0178203169733546
ENSMUSG00000028703	811.2	921.8	-0.164386969143968	4.52483567109267	9.04508488481785	0.00487963495310457	0.0178341587791947
ENSMUSG00000050822	903.2	738.8	0.302034000006441	4.34989760254149	9.08939402354447	0.0048861546040185	0.017853864549171
ENSMUSG00000054793	7320.2	8084.8	-0.122251258894476	7.64541198929816	9.04121428463606	0.00488780593264595	0.0178557766230909
ENSMUSG00000051413	391.8	438.4	-0.183095359584012	3.38275893684198	9.03737580286883	0.00489592359141163	0.0178813046904602
ENSMUSG00000090667	176.2	323.2	-0.988524629465852	2.63057007714741	9.29319747358201	0.00489715560840149	0.0178816784602969
ENSMUSG00000026094	218.2	248	-0.179782741639906	2.63629593879434	9.03434376438149	0.00490234598954029	0.017896502460432
ENSMUSG00000032251	623.8	547.8	0.198818160306521	3.92147417071752	9.03181431206318	0.00490771072841382	0.0179119559880245
ENSMUSG00000020704	6205	5795.2	0.115630565856269	7.29116595894458	9.02610234091438	0.00491984846025896	0.0179521164770491
ENSMUSG00000021226	69.2	55.2	0.349603271957422	0.634646506963976	10.8996262815882	0.00493237046101139	0.0179915293165392
ENSMUSG00000003308	1331.4	1471.2	-0.140756065500621	5.1717973532271	9.01996641024605	0.00493292294104367	0.0179915293165392
ENSMUSG00000023341	32.4	43.6	-0.442463462187785	0.0353509648892478	12.4835514528128	0.00494152112453201	0.0180187371297437
ENSMUSG00000029263	417.4	373.6	0.193052311857424	3.35183051321084	9.01495705940237	0.00494362450760028	0.018022255258131
ENSMUSG00000024677	23.2	16.2	0.621061535950571	-0.934477326041744	14.1593499993547	0.00494617101146915	0.0180271051207121
ENSMUSG00000039917	2927.4	3138	-0.0916464856144478	6.28530230568378	9.01327075360192	0.00494723258856362	0.0180271051207121
ENSMUSG00000024726	113.2	88.8	0.385229510953497	1.42248496024624	9.00960828533021	0.00495507866311378	0.0180515397372677
ENSMUSG00000083819	99.6	142.8	-0.457114559924773	1.63052832722145	9.01470937836907	0.00495827973132822	0.0180590450683834
ENSMUSG00000085133	4053.8	4521.8	-0.172502852705407	6.74832032389102	9.01231388717497	0.0049605814626275	0.0180632721352498
ENSMUSG00000034145	4408.4	3994.4	0.144105379416487	6.70766839742165	9.00621549122597	0.00496235891713554	0.0180655886153032
ENSMUSG00000029072	44.6	30.8	0.595674425265575	-0.103388130306501	9.00460153998644	0.00497855814219973	0.0181203947649758
ENSMUSG00000035285	2712	2477.4	0.145864529692711	6.05161248434491	8.99602877848322	0.00498428652157745	0.0181370738735746
ENSMUSG00000021036	831.6	904	-0.116880378165709	4.48326223841557	8.99494442020401	0.00498662678609473	0.0181414193052387
ENSMUSG00000002365	535.2	481.8	0.167315014384897	3.66985651970973	8.99407278171697	0.00498850881207226	0.0181440960446443
ENSMUSG00000074211	54.2	69.4	-0.347785113104063	0.7019166525647	10.3973438720154	0.00500277208007593	0.0181917939939173
ENSMUSG00000052142	201.8	165	0.270140632405676	2.20666428475816	8.98579987549493	0.00500640947063544	0.0182008395752615
ENSMUSG00000109695	123.2	170	-0.498343556425329	1.87542236688989	9.01267662396867	0.0050136127363866	0.0182228417920238
ENSMUSG00000027424	371.4	318.2	0.2060613321598	3.10738568208018	8.97916007070832	0.0050208262759118	0.0182448712399926
ENSMUSG00000097838	86.2	109	-0.397051794002325	1.31799312472653	8.9774194771145	0.00502461293039386	0.0182544406874465
ENSMUSG00000025161	67.6	90.4	-0.38219904339351	1.07676851422426	8.97454970600256	0.00503086279137895	0.01827295252977
ENSMUSG00000036815	5109.8	5416.4	-0.0723529169935229	7.02966692349741	8.97275728945903	0.00503477058895638	0.0182829510558822
ENSMUSG00000039116	85.4	108.6	-0.314664405692245	1.2950280262906	8.97012638142109	0.00504051234570619	0.0182996031927026
ENSMUSG00000024764	1379.2	1479.8	-0.116493939512847	5.20864467988565	8.96857191802221	0.00504390814202073	0.0183077326255552
ENSMUSG00000058488	56.8	39.8	0.568142024664868	0.391571641879351	8.97285108433214	0.0050474038149437	0.0183162207672498
ENSMUSG00000001663	129.6	158.6	-0.268012672727757	1.8666963614965	8.9585861191383	0.00506578113241244	0.0183786957471823
ENSMUSG00000070305	183.2	154.4	0.25908514454229	2.11280708787082	8.95651633558568	0.00507032751413155	0.0183909748444519
ENSMUSG00000034209	2278.4	1907.8	0.268570634160406	5.63017126988773	9.02667404409229	0.00507346306772101	0.0183981321647092
ENSMUSG00000073481	1406.8	1616.4	-0.174642505400018	5.32297293861049	8.95412158111644	0.00507559316855196	0.0184016409218985
ENSMUSG00000046561	208.6	171.4	0.343864153161298	2.30118771859458	8.95161916256325	0.00508110182119229	0.0184173942586794
ENSMUSG00000018909	11475	10497.8	0.127372365960091	8.06724480782898	8.94536163064235	0.00509490479095912	0.0184631977875668
ENSMUSG00000023034	4116.2	2627	0.665847230843951	6.39812688526727	9.21836189060686	0.00509875893685565	0.0184729355027439
ENSMUSG00000016637	419	374.4	0.167985496278293	3.35102333699555	8.94154296523059	0.00510334781115101	0.0184853300921532
ENSMUSG00000040918	463.4	409.2	0.164269283819127	3.43697120888526	8.9394605394212	0.00510795834607443	0.0184967242441836
ENSMUSG00000006649	131.6	105.8	0.329440416430887	1.61919396821319	8.93906683129821	0.00510883052596948	0.0184967242441836
ENSMUSG00000030218	433.8	319.4	0.445379704105985	3.4702707352882	9.03865090555942	0.00511457960031751	0.0185133044805456
ENSMUSG00000038876	613.8	551.4	0.158331982477986	3.8971520461142	8.9330744821566	0.00512212507462221	0.0185363780992672
ENSMUSG00000052912	176.4	144.8	0.291435528355608	2.04728469479352	8.92868481531395	0.00513188746436867	0.0185674620967981
ENSMUSG00000039357	285.6	251.2	0.178500458462928	2.73843535077465	8.92666479605896	0.00513638658085345	0.0185794934159802
ENSMUSG00000021275	2257	2496	-0.143801791238663	5.91027474809593	8.92517463490048	0.00513970827334968	0.0185872611969048
ENSMUSG00000030223	681.4	588.6	0.21244823940212	4.00081702955224	8.9213837459427	0.00514816886300849	0.0186136055122342
ENSMUSG00000041346	573.6	510.4	0.190135705615675	3.8345581407188	8.91947349250442	0.00515243786466883	0.0186247862433987
ENSMUSG00000025959	1261.8	1400.6	-0.148428282177619	5.09892178981302	8.91801010240758	0.00515571079077203	0.0186323621249156
ENSMUSG00000026567	16.4	25	-0.607126484768944	-0.881307644851733	10.7988883744553	0.00515719407222429	0.0186334683791916
ENSMUSG00000028278	2795.6	3024.2	-0.122663283284468	6.19219181826821	8.90723219505709	0.00517988474132734	0.0187105746730001
ENSMUSG00000048163	2787.8	2497.2	0.181238482571959	6.0574177260806	8.9082994960512	0.0051808989065487	0.0187105746730001
ENSMUSG00000063145	781.8	862	-0.142509201033668	4.42299502480098	8.89794102778187	0.00520082158780751	0.0187782401718533
ENSMUSG00000028861	777	876.8	-0.170735233705892	4.39973443510262	8.89534118132923	0.00520669634925594	0.0187951645410199
ENSMUSG00000037514	1060.4	996.6	0.102967064276417	4.69442394669821	8.8947827064402	0.00520795923897489	0.018795437025475
ENSMUSG00000021846	467.6	528.6	-0.180403855338114	3.6705425127147	8.88594643271757	0.00522798463247743	0.0188634075102542
ENSMUSG00000085238	55.8	42.4	0.389215890385004	0.285181347515269	9.30488378669156	0.00522997132355474	0.018866275314619
ENSMUSG00000022312	2819.2	3123.8	-0.136622927107583	6.24735690275617	8.88113691026975	0.00523891899476742	0.0188912657624692
ENSMUSG00000030682	8609	8139	0.0898962256230331	7.74949119864151	8.88097570705091	0.00523928591175942	0.0188912657624692
ENSMUSG00000111151	224	193	0.229831911517825	2.31754960699921	8.87948757780918	0.00524267436570936	0.0188991784410871
ENSMUSG00000048865	144.8	178.6	-0.300571542102507	2.07210309554316	8.87723029424075	0.0052478186610778	0.0189134156617032
ENSMUSG00000026926	2399.4	2576.4	-0.0894686596383669	5.99910159162377	8.87264317185092	0.00525828928365241	0.0189468383953867
ENSMUSG00000028476	406.6	458	-0.173756545108642	3.50320224319182	8.87078087672231	0.00526254657197725	0.0189578629239481
ENSMUSG00000072875	1907.4	1723.4	0.165905470929453	5.49744600866676	8.8700606457137	0.00526419404245102	0.0189594829346888
ENSMUSG00000063445	195.6	228.8	-0.213610649679198	2.4266157027879	8.86851465093802	0.00526773224868344	0.0189679103194746
ENSMUSG00000039715	884.6	963.4	-0.115510051323298	4.55928501205317	8.86733958603342	0.00527042323996928	0.0189720066675352
ENSMUSG00000006800	12978.8	11971.4	0.128368264861075	8.34926948783037	8.86697127754423	0.0052712669987883	0.0189720066675352
ENSMUSG00000020436	7170.6	7849.2	-0.110177346039011	7.62573159866419	8.8651520761044	0.00527543673661531	0.0189826979094984
ENSMUSG00000031684	221.2	190.8	0.220233915484114	2.34725513894111	8.86263296680812	0.00528121655230392	0.0189991765469133
ENSMUSG00000033365	3622.8	3834.8	-0.0739681046881666	6.57184698545502	8.85920127923122	0.00528910110349463	0.0190232177612398
ENSMUSG00000028681	177.2	227.2	-0.355139783952602	2.37270513730088	8.85783719622241	0.00529223868761391	0.0190301249114507
ENSMUSG00000024286	2759.8	2628.4	0.0799881668078468	6.0787349256606	8.857321235988	0.0052934259893308	0.0190301249114507
ENSMUSG00000029088	4287.4	4864.8	-0.163461300297895	6.80686615548262	8.85394026196052	0.0053046752243551	0.0190662361776378
ENSMUSG00000110887	66.4	88.8	-0.441147074121505	1.06773623898487	8.85178194519104	0.00530619073285373	0.019067353714039
ENSMUSG00000038170	11405.6	10549	0.123539900015488	8.12338045573806	8.84821663027967	0.00531442409974966	0.0190926053279476
ENSMUSG00000020925	798.8	716	0.151313173106234	4.28775522943269	8.84652902549544	0.00531832605364049	0.0190991857000787
ENSMUSG00000024926	2155	2305.6	-0.0933017212105266	5.84998334181431	8.84638079207814	0.00531866893461034	0.0190991857000787
ENSMUSG00000039199	1626.4	1739.6	-0.10097884962665	5.39067586097294	8.83976734951785	0.00533399073275654	0.0191498614898624
ENSMUSG00000022054	9964	8882	0.180675131072874	7.84326145918519	8.85605963356022	0.00533549563348122	0.0191509207216268
ENSMUSG00000037578	10	21.6	-1.12829394157808	-0.966464794037155	8.92479058354622	0.00533679586911683	0.0191512450265813
ENSMUSG00000030882	305.2	248.6	0.276745102822815	2.74272760679436	8.83603233279421	0.00534266479709641	0.0191679603520487
ENSMUSG00000040865	1177.6	1050.8	0.154767942448522	4.77042187971567	8.8316811835926	0.00535278882090805	0.0191999307151945
ENSMUSG00000106896	98.2	74.2	0.452029510451988	1.21535924478572	8.82910487326212	0.00535879293724536	0.01921711223463
ENSMUSG00000097494	60.8	78.2	-0.347365225418632	0.719234279739119	8.82615347211221	0.00536568008220761	0.019237451873446
ENSMUSG00000029467	32189.8	29947.2	0.115123904503045	9.66666707690271	8.82528583839373	0.00536770652492915	0.0192403592805941
ENSMUSG00000007872	308.6	369.6	-0.265718909642483	3.32989116953629	8.82455930614813	0.00536940404274298	0.0192420866181976
ENSMUSG00000028901	1472.6	1340.2	0.131972474474561	5.17000838172995	8.82270233793047	0.00537374540197039	0.0192532856423244
ENSMUSG00000029658	75	102.2	-0.397704351199566	1.23292201466022	8.81805556903286	0.00538462546714985	0.0192879014527076
ENSMUSG00000033739	575.6	508.8	0.177313288509982	3.80353603796211	8.81643781196414	0.00538841886654267	0.0192971226783945
ENSMUSG00000055639	590.8	882.6	-0.592856365162303	4.19121424573477	9.03775495134504	0.00539434519067296	0.0193097884065292
ENSMUSG00000024798	162.4	189.2	-0.268622099687675	2.22939640596321	8.81389150989585	0.00539439537138619	0.0193097884065292
ENSMUSG00000045757	46.2	58.8	-0.375305420163312	0.485476825579351	9.10329901912016	0.00539759363725525	0.0193168685697747
ENSMUSG00000061273	748.4	693	0.14232795931379	4.19402850553471	8.80324963046434	0.00541945029604175	0.0193907049584188
ENSMUSG00000026107	624.6	541.4	0.221301592621271	3.88050472296465	8.79519853501442	0.00543848846014966	0.0194544257255839
ENSMUSG00000018900	234.6	264.4	-0.172724256982979	2.68510922603734	10.5323152374531	0.00544226776288205	0.0194635464118075
ENSMUSG00000027433	2508	2757.2	-0.125708868919728	6.11808004359317	8.78910465642932	0.00545294613714936	0.0194973310153461
ENSMUSG00000004535	8335.2	7836.2	0.0999859664425278	7.69967809757807	8.78786316261657	0.00545589662142345	0.019503475072383
ENSMUSG00000019737	522	430.4	0.310922938736297	3.54042213897105	8.79901298765948	0.00546920841828557	0.019546647110644
