	WTRS2	WTHC7	logFC	logCPM	F	PValue	FDR
ENSMUSG00000038593	421	446.4	-0.108718979961013	3.42977173658929	1.58971546349291	0.215792928105647	0.374216470419063
ENSMUSG00000035273	42.2	38.2	0.195272090731738	0.273848289083873	1.58968786727107	0.215796824940629	0.374216470419063
ENSMUSG00000025894	951.6	917.8	0.0696537958566849	4.62664865207578	1.58875813319377	0.21592816245538	0.374403207745231
ENSMUSG00000025969	811.6	834.6	-0.0624274603604783	4.28048663373108	1.58823450766083	0.216002175010411	0.374490517879496
ENSMUSG00000114759	21.8	18.6	0.267659941223235	-0.905095690037812	1.58774716953101	0.216085283053015	0.374593576327475
ENSMUSG00000082779	218.8	252.4	-0.222951404917969	2.48851118239613	1.59246939416648	0.216169834032048	0.374699113326028
ENSMUSG00000037570	760.4	791.8	-0.0650165709077061	4.27280765776714	1.58645520022879	0.216253907378964	0.374803799397966
ENSMUSG00000019738	571.4	530.4	0.10162694028949	3.82021392414295	1.58222278491328	0.216854154831253	0.375771871985469
ENSMUSG00000074749	382	409.2	-0.0849374436930409	3.30523060564163	1.58218203649464	0.216859943811186	0.375771871985469
ENSMUSG00000030051	150.6	161.6	-0.0920328214727279	2.00577382566945	1.77689613057512	0.216955744851733	0.375896725619317
ENSMUSG00000046449	2595	2695	-0.0576915648145421	6.08642358389623	1.58016322581255	0.217146987724532	0.376186895993392
ENSMUSG00000009079	12490.2	12846.2	-0.038079923977657	8.31835250940124	1.57927636402051	0.217273234030576	0.376337789370659
ENSMUSG00000017830	65.6	74.8	-0.222347238853728	0.848668435248245	1.57985725322879	0.21729214616576	0.376337789370659
ENSMUSG00000029420	24248	25144.4	-0.0550366189014027	9.27484189203022	1.57905040761681	0.217305413787847	0.376337789370659
ENSMUSG00000047045	706.4	725	-0.0542705897594587	4.17951444765987	1.57830749861767	0.217411257209819	0.376479902677412
ENSMUSG00000106891	32.8	36.8	-0.193969428052055	-0.284621823004321	1.80420204459411	0.217501766249775	0.376595434037157
ENSMUSG00000052584	2884.8	2804.2	0.0606784448294365	6.17925195549606	1.57705171833744	0.217590314897772	0.376707546157371
ENSMUSG00000032258	295.2	309	-0.0817744388293366	2.92487371745347	1.57659745689298	0.21765513139989	0.376778551501405
ENSMUSG00000057729	95.4	113.2	-0.241137082573251	1.41030824144873	1.57683403149623	0.218007754782525	0.377347703712694
ENSMUSG00000020941	116	125.4	-0.118888559567554	1.71478040550928	1.573726023988	0.218065394980989	0.377398735028552
ENSMUSG00000097090	16	18.8	-0.274761090441739	-1.10536738474127	3.48629499459308	0.218084921934813	0.377398735028552
ENSMUSG00000042744	15678.8	16228.6	-0.0753227982875703	8.62769764265254	1.57400398474645	0.218166255712915	0.377498214000846
ENSMUSG00000045589	16606.4	17120.6	-0.0407475631761705	8.72874838320074	1.57270330087427	0.218211749769089	0.377535663689465
ENSMUSG00000108615	192.2	214.8	-0.134929619073811	2.3721000998866	1.57198832539938	0.218314136963575	0.377671527212725
ENSMUSG00000019948	536.2	513.6	0.0701825306525097	3.7914644698613	1.57132348809808	0.218409397411594	0.377795033507608
ENSMUSG00000086389	15	18.2	-0.278654272644727	-1.09166385011005	2.60903148110024	0.218498372919827	0.377907642586095
ENSMUSG00000029096	44.6	48.8	-0.16832939178591	0.259998076225323	2.07521588954104	0.218607838531918	0.37805566220056
ENSMUSG00000020268	623	667.2	-0.09171794265863	4.06384221736768	1.56897853581728	0.218745801283433	0.378252926427295
ENSMUSG00000068264	407.6	388.6	0.0637770006452159	3.39949549929174	1.56832415645104	0.218839791904424	0.378374119722023
ENSMUSG00000018648	5491.6	5322.2	0.0670935557322305	7.118014275438	1.56809490170799	0.218913119159952	0.378437999187085
ENSMUSG00000040699	1821.4	1736	0.0584716966833916	5.53461177238619	1.56773432830856	0.218924553576103	0.378437999187085
ENSMUSG00000053007	189.4	213.6	-0.157772100100824	2.24159855707256	1.56720926359979	0.219053339089469	0.378619273252588
ENSMUSG00000001062	2356	2411.4	-0.0495826011126545	5.90746783889653	1.56594066830227	0.219182562081017	0.378801263803955
ENSMUSG00000027429	1780.8	1745.2	0.0376927229821796	5.47217776237341	1.56488924032983	0.219333979103485	0.379021567164744
ENSMUSG00000024667	178.6	168.6	0.094394719404352	2.16456531380423	1.56440803810817	0.21940332055315	0.379059250241848
ENSMUSG00000033161	33884.4	35038	-0.0413919573025282	9.7961504250735	1.56440554418076	0.219403679999735	0.379059250241848
ENSMUSG00000073725	6473	6663.6	-0.0319079875892318	7.37955908622542	1.56318998921812	0.219578963048283	0.379320681664441
ENSMUSG00000054162	11911	12995.8	-0.128708961986531	8.29751583082376	1.57186016943441	0.21961071403425	0.37933413274205
ENSMUSG00000024901	1245.8	1291.6	-0.0571628968229762	4.95841349033574	1.56251502616725	0.219676367468147	0.379406134277502
ENSMUSG00000084416	2258	2167.8	0.0704595646430308	5.81336899420242	1.5622316579511	0.219717276463537	0.379416184739574
ENSMUSG00000002108	29	24.4	0.220618986411339	-0.361238410159215	4.37317300733427	0.219730126066566	0.379416184739574
ENSMUSG00000052133	956.2	899.2	0.0837579533114205	4.49904396552676	1.56139357964652	0.219838322368563	0.379561606105146
ENSMUSG00000107502	27.4	22.4	0.226768649553709	-0.626682958588573	1.887260913016	0.220300870199511	0.380318734255432
ENSMUSG00000040385	6636.8	6484.4	0.0403081812900334	7.37722001347564	1.55798158546695	0.220331977793669	0.380330957087894
ENSMUSG00000038180	164	176.2	-0.129753534346033	2.12255699626414	1.55663783339203	0.220526771229358	0.38062269781709
ENSMUSG00000054000	21.2	25.2	-0.235203276355984	-0.60145227529374	4.5897194491865	0.220549079814161	0.38062269781709
ENSMUSG00000026502	354.6	368.4	-0.0613053490288976	3.23189956619836	1.55617882078452	0.220593359571594	0.380657613502535
ENSMUSG00000026062	123.8	112.2	0.152133052083386	1.67036877747029	1.55571473461874	0.220660709214827	0.380732326810714
ENSMUSG00000106662	149.2	134.8	0.147496488222075	2.00056704836649	1.5549981183246	0.220764756796506	0.380870336275956
ENSMUSG00000102205	29.4	25.8	0.216047421789489	-0.487909246223125	1.64502547667353	0.220984260527428	0.381173511214582
ENSMUSG00000030034	771.8	731	0.0947125278262533	4.25662283114926	1.55364925377457	0.220988648203691	0.381173511214582
ENSMUSG00000027751	2357.6	2445.6	-0.0597153047561067	5.916555379927	1.55293946166609	0.221063996912601	0.381261931480668
ENSMUSG00000054863	5191.2	5022	0.0471421783475436	6.98975928813896	1.55271022597023	0.221097348966913	0.381274373498011
ENSMUSG00000082985	37.4	41.6	-0.181773635418356	0.0218971458609519	1.90680386374798	0.221119385224066	0.381274373498011
ENSMUSG00000021194	17944.2	17332.4	0.0668440962071901	8.78922363918851	1.55145491849412	0.221320341446634	0.381512124353957
ENSMUSG00000050174	90.4	111.2	-0.278117189572685	1.41908467225571	1.55571181811703	0.221348308629668	0.381512124353957
ENSMUSG00000049241	12.6	10.2	0.333749653551832	-1.49951976259568	1.98078446890642	0.221365357172704	0.381512124353957
ENSMUSG00000023939	221	206.6	0.115186924403177	2.41246459427501	1.55067882150939	0.221393175165793	0.381512124353957
ENSMUSG00000027242	83	74.4	0.144520566054928	1.09926208169249	1.55054566037791	0.22141258405084	0.381512124353957
ENSMUSG00000094437	864.2	828.4	0.071466857411492	4.51379654558578	1.55049890074118	0.221419399995807	0.381512124353957
ENSMUSG00000038949	2230.8	2178.8	0.0434499722146316	5.81650939240487	1.55045374018225	0.221425983096835	0.381512124353957
ENSMUSG00000030530	2069	1997.6	0.0541490743525475	5.71887659308051	1.54997269898671	0.221496120002149	0.381591432685462
ENSMUSG00000108594	40.8	47.6	-0.235376106496155	-0.00558687316870328	1.54979694848623	0.221615951208936	0.381704262934332
ENSMUSG00000022378	7084.6	7412.4	-0.0483078730808435	7.53866393156682	1.54906887692503	0.221627973715801	0.381704262934332
ENSMUSG00000102070	725.2	637	0.190218472015337	4.00357140816561	1.55710518229674	0.221649004880182	0.381704262934332
ENSMUSG00000038936	2626.2	2763.4	-0.058367743723893	6.11821591766577	1.54886267045091	0.22165806967543	0.381704262934332
ENSMUSG00000021822	64.6	59.2	0.143972677305507	0.66951599617194	2.56614298837702	0.221711234932244	0.38175428453633
ENSMUSG00000027284	980.6	949.4	0.0525416094749083	4.60321109756429	1.54766834922793	0.221832481135423	0.381917743205835
ENSMUSG00000002871	1322.8	1272.4	0.0535309734396675	4.99600999350865	1.54751818534202	0.221854422185713	0.381917743205835
ENSMUSG00000032328	37173.4	39446.2	-0.0679804499072238	9.97449976375528	1.54734529791422	0.221905559839513	0.38194940939387
ENSMUSG00000078695	602.8	576.4	0.0651568918340581	3.92603306499822	1.54706211873129	0.221921076391144	0.38194940939387
ENSMUSG00000036613	1062.6	1037.6	0.0429097314564321	4.70816714833711	1.54655124730884	0.221995769776849	0.382006193724742
ENSMUSG00000040276	47477.8	48709.4	-0.0405969056189299	10.2298815042198	1.54649242650914	0.222004371834867	0.382006193724742
ENSMUSG00000091086	4117.8	4339	-0.0653817283420499	6.77827452124277	1.54641323610152	0.22202646928218	0.382006193724742
ENSMUSG00000104699	13.4	10.6	0.325322742020987	-1.52035256522971	3.43704792512518	0.222264039415529	0.382373381144269
ENSMUSG00000071532	254.4	232	0.147316942676685	2.6959230336075	1.54422151140702	0.22241994482754	0.382600011592602
ENSMUSG00000047126	16077.4	15691.2	0.0347204213983239	8.64049632794328	1.54237808246519	0.222607086502589	0.382880318618872
ENSMUSG00000028224	581.6	555.4	0.0712858934595989	3.87604167645796	1.54165802095383	0.222712777409041	0.383020486050381
ENSMUSG00000068523	45.8	40.4	0.172409425972713	0.230786685718189	3.38136864802418	0.222897022849936	0.383295706104469
ENSMUSG00000026456	360.2	382	-0.0729859772869134	3.2582117990199	1.53816502871539	0.223226363514567	0.383786187587125
ENSMUSG00000063063	4163.8	4279.2	-0.0357952750656023	6.75801436824031	1.53813528666786	0.223230742884241	0.383786187587125
ENSMUSG00000036009	241.4	262.8	-0.121709464355749	2.74235043269765	1.53337677433581	0.223932784284629	0.38495135126427
ENSMUSG00000038383	1248.4	1298.6	-0.0525964472807818	5.04314097067486	1.5330609994994	0.223979468547584	0.384989793423793
ENSMUSG00000021193	1308.8	1352.8	-0.0500453265338559	5.03576907385451	1.53262162830569	0.224044445424273	0.385059666299763
ENSMUSG00000029563	988.8	1094.8	-0.134739858172952	4.73679948338863	1.53770990758661	0.224108155628787	0.385127347242218
ENSMUSG00000033948	435.6	454	-0.0724593421076709	3.44151301378401	1.53073472698364	0.224323757805183	0.385416879901227
ENSMUSG00000038665	540	460.4	0.177373436326323	3.62986521677002	1.53660205860011	0.224325334167036	0.385416879901227
ENSMUSG00000024414	257.8	245.2	0.0731686655600634	2.60024945506559	1.52915293979364	0.224558237983219	0.385775162691163
ENSMUSG00000075327	241.4	255.2	-0.0743758393056099	2.77076065580724	1.52891613047379	0.224593368172467	0.385788505530028
ENSMUSG00000025375	15172.6	15545.4	-0.0376563405437778	8.58451224096264	1.52868122988873	0.224628221942504	0.385788505530028
ENSMUSG00000109015	30.2	34.6	-0.196853034505049	-0.276857571339404	1.92872648269168	0.224639121578765	0.385788505530028
ENSMUSG00000054206	57.2	64.6	-0.170924060886335	0.633888745203466	1.52810155626199	0.224714260717033	0.385875681589272
ENSMUSG00000000290	207.2	192.4	0.085586422010939	2.26801779714399	1.52769268265894	0.224774972885271	0.385938067664709
ENSMUSG00000049551	298.8	327.4	-0.117653701220295	2.92253063123284	1.52749011495619	0.224805058974723	0.385947861009858
ENSMUSG00000022780	28.4	32.2	-0.20532930879337	-0.310438705263792	2.27734162012784	0.224901809174889	0.386072089516247
ENSMUSG00000020321	18111.4	17757.4	0.047915584255151	8.85386994513034	1.52609111559515	0.225012979948987	0.386221043115649
ENSMUSG00000001419	17320.6	17859.2	-0.0503398500239339	8.77869223952196	1.52511144642902	0.225158721682285	0.386429296921705
ENSMUSG00000029797	67.2	57.4	0.184410468058016	0.654051563290948	1.5230488285728	0.225465952981367	0.386909842023962
ENSMUSG00000024277	10328	10026.8	0.037264755810055	8.01051763699452	1.52273210802048	0.225513175269161	0.386909842023962
ENSMUSG00000006463	537.2	562.8	-0.0603113448012492	3.80828644993879	1.52266605904017	0.225523024564087	0.386909842023962
ENSMUSG00000038292	618.2	591	0.0668630362236728	3.91848752502493	1.52257576101346	0.225536490767269	0.386909842023962
ENSMUSG00000002329	841	877	-0.0559055181296019	4.44612576827691	1.52190263936804	0.225636905306695	0.387040157574738
ENSMUSG00000040565	2183.2	1952.2	0.15036839804674	5.72030359916193	1.52891522700355	0.225859926383719	0.38738073190247
ENSMUSG00000086291	39.8	43.4	-0.189846825203118	0.0433607403226103	1.52016354934287	0.225896595407093	0.387381691590485
ENSMUSG00000008540	98.6	107.6	-0.136298046739283	1.42201923431923	1.52007765150836	0.225909431743747	0.387381691590485
ENSMUSG00000023353	24191.2	24809.2	-0.0326916054987837	9.26803643913209	1.51953549535616	0.225990470982145	0.387441053274469
ENSMUSG00000073557	4804.8	4944	-0.0602510939256627	6.90701338217389	1.51951855976635	0.225993003025028	0.387441053274469
ENSMUSG00000079557	1099.4	1060.8	0.0462270694549155	4.74464224982357	1.51912972092854	0.226051148080412	0.387498767919086
ENSMUSG00000022634	9222.2	9742.6	-0.0657786634292168	7.95991573349649	1.51904630922946	0.226105611997551	0.387550160509934
ENSMUSG00000071679	49.8	55.2	-0.154982532331932	0.518469923779089	2.47782586000684	0.22616608839211	0.387611846379246
ENSMUSG00000025008	796.2	832.6	-0.065330913227507	4.34074566027631	1.51791682236541	0.226232638439227	0.387683927016836
ENSMUSG00000058756	40465.8	41478.6	-0.038604562042163	9.99388099137889	1.5171461118344	0.226348056696388	0.387799498880304
ENSMUSG00000020653	296	312.6	-0.106947427637948	2.86462472658627	1.51713928810205	0.226349078915606	0.387799498880304
ENSMUSG00000071862	7965.6	7732.8	0.0581288980303195	7.64689783052283	1.51667245478326	0.226419025819732	0.387840639836914
ENSMUSG00000097828	60.8	72.2	-0.252101677974273	0.710618060532436	1.51872678954499	0.226427037005885	0.387840639836914
ENSMUSG00000044068	2648.4	2576.2	0.0478213738450363	6.07812282784485	1.51648848695335	0.226446597597622	0.387840639836914
ENSMUSG00000010047	531.4	557.2	-0.080075607986905	3.7420206216952	1.51621636843834	0.226487388418444	0.387863477775623
ENSMUSG00000030703	93	105.2	-0.170597821960454	1.37790477435982	1.51603472531375	0.226514621975611	0.387863477775623
ENSMUSG00000032803	1359.6	1400.8	-0.0359578374940698	5.15269260370068	1.5158683471843	0.226539570439768	0.387863477775623
ENSMUSG00000081669	52.6	63.2	-0.23183825896116	0.787996935975157	1.51641428814089	0.22655794525955	0.387863477775623
ENSMUSG00000021668	261.8	249	0.0697942836505486	2.74923707986918	1.52519203836017	0.226595257386674	0.387885403825421
ENSMUSG00000022742	1901	1992.4	-0.0679268574117267	5.66965867035982	1.51485427490373	0.226691704832463	0.38800854193264
ENSMUSG00000044243	52.8	60.2	-0.187278001167827	0.602932784449702	1.51448844600725	0.226746618830431	0.388043920169365
ENSMUSG00000027315	75.8	61.8	0.280031788453676	0.775100234599966	1.51791744176356	0.226761403851578	0.388043920169365
ENSMUSG00000020684	7659	7829.6	-0.0454900227761648	7.64962183437488	1.51395316378927	0.226826999000817	0.388114211132195
ENSMUSG00000026475	389.6	370.8	0.0738878955321648	3.28788626985212	1.51273685070233	0.227009777290885	0.388384972410011
ENSMUSG00000024160	533.8	514.6	0.0758219568427139	3.69062872555578	1.51177078046132	0.227155081482905	0.388591568658047
ENSMUSG00000041491	484.6	509.2	-0.0605725806087398	3.70750753294212	1.50960788134654	0.2274808172474	0.389106749104073
ENSMUSG00000036241	2280.6	2376.8	-0.0475755546263685	5.8811123345087	1.50709900615199	0.22785938565678	0.389712178882893
ENSMUSG00000029167	2609.6	2691.4	-0.0469097541115683	6.08963723047676	1.50680543459511	0.22790373436794	0.389713265054346
ENSMUSG00000063019	763.8	732.2	0.0594390032545627	4.21419429536648	1.50676885444269	0.227909261141454	0.389713265054346
ENSMUSG00000099902	56	51.2	0.153675931482233	0.547073825456707	2.42294737444773	0.227953099292008	0.389740519820263
ENSMUSG00000049832	215.8	202.2	0.108081940136413	2.39363209785701	1.50622592321114	0.22799131042363	0.389740519820263
ENSMUSG00000039395	237.6	253.4	-0.0976232183072941	2.52910509873307	1.50600836766685	0.228024198338549	0.389740519820263
ENSMUSG00000081418	30.4	34.8	-0.195896374673957	-0.251429441685295	3.11443312301236	0.228044405326971	0.389740519820263
ENSMUSG00000028222	2543.2	2672.2	-0.0723720070238356	6.07335295543279	1.50603135456363	0.228048309721099	0.389740519820263
ENSMUSG00000014402	1856.6	1801.6	0.0629406252569081	5.53927145404708	1.50546091261595	0.228106983349155	0.3897987087805
ENSMUSG00000002881	1058.2	1096	-0.0457302972335529	4.77547264674027	1.5051142220284	0.228159428519	0.38980765411327
ENSMUSG00000059479	245.6	230.8	0.118214406845159	2.64262749019485	1.50510072594389	0.228161470425134	0.38980765411327
ENSMUSG00000045930	47	52	-0.160656614789313	0.382406821231138	2.03182711264704	0.228190544935297	0.389815253160027
ENSMUSG00000038046	827.8	792.6	0.0788508038346058	4.35910967310883	1.50461485700127	0.228234995692727	0.389849114796609
ENSMUSG00000030706	851	825.6	0.044285205447198	4.42277672681414	1.504396020132	0.228268121331234	0.389863626731993
ENSMUSG00000097343	20	23	-0.242005694942524	-0.739995363588745	2.17238649625212	0.228481675554912	0.390186259829399
ENSMUSG00000026869	740.4	725.4	0.0496272786157729	4.23103330033807	1.50241589720408	0.22856812747561	0.390291789623671
ENSMUSG00000040263	561.2	587.4	-0.0666049397530466	3.87327724039897	1.50181310360674	0.228659553475518	0.390342358087048
ENSMUSG00000029775	3001.2	3079	-0.032039623737429	6.25347545851377	1.5017544244683	0.22866845580059	0.390342358087048
ENSMUSG00000074916	79.2	91.2	-0.174212233837638	1.20717498464246	1.50172683747101	0.228672641226181	0.390342358087048
ENSMUSG00000049323	958	901.8	0.0712830273071718	4.50322961970302	1.50157036980366	0.228696381887629	0.390342358087048
ENSMUSG00000015053	156.4	140.4	0.130749916349451	2.02526809129565	1.50138976858105	0.228723788121177	0.390347044977909
ENSMUSG00000018008	534	558.8	-0.0731543280820313	3.68961977766168	1.50114068305719	0.228761593555859	0.390369476541148
ENSMUSG00000020681	907.8	961.2	-0.0985365880205888	4.53431100108275	1.50089361871234	0.228926464761911	0.390608710867337
ENSMUSG00000038467	10674.8	10413	0.046980609118832	8.07098046247687	1.49915627395538	0.22906305914799	0.390799651137479
ENSMUSG00000071640	120.8	130.8	-0.114612112834985	1.72754558737158	1.49885759314416	0.229108476682803	0.390835012114678
ENSMUSG00000022952	21.8	25.6	-0.229600716985885	-0.438582716986144	2.20844918469005	0.229150615267215	0.390864772528529
ENSMUSG00000053581	947	971.4	-0.0430831489372127	4.64284193315208	1.49752081715829	0.22931188490579	0.391097707808831
ENSMUSG00000074171	31.2	35.8	-0.199728699938716	-0.251511664966568	1.49733650901137	0.229339947480173	0.39110342907387
ENSMUSG00000108799	734.2	761.6	-0.057619651777643	4.25389069282192	1.49685571994332	0.229413172080888	0.391186157585735
ENSMUSG00000029925	19.6	22.4	-0.242283251093703	-0.786565938771933	3.49026725098769	0.229507361310824	0.391304612471891
ENSMUSG00000083892	57.4	51.6	0.150248217641166	0.59937776903163	2.79839519679296	0.229580873024396	0.391383058009654
ENSMUSG00000024429	8639.8	8909.8	-0.0375017892700871	7.81742984795164	1.49561137329716	0.229602822457366	0.391383058009654
ENSMUSG00000111932	129.4	114.2	0.206194100323671	1.68927588070588	1.49680095845245	0.229654160179775	0.39142841622544
ENSMUSG00000029072	33	37.4	-0.234112781528146	-0.103388130306501	1.4950502977945	0.229728135418759	0.391512344481431
ENSMUSG00000003660	3715.2	3599.2	0.0381101982708046	6.51634206374372	1.49418251382183	0.229820835352018	0.391628162642598
ENSMUSG00000074476	5	6.8	-0.45303969671774	-2.36365494701418	4.88763159627656	0.229897275601618	0.391689520060094
ENSMUSG00000044328	56.4	61.8	-0.146619452524617	0.615595957516447	1.9786477971589	0.22990633210426	0.391689520060094
ENSMUSG00000108079	79.6	89.2	-0.141883769997923	1.1236873283592	1.49343184789415	0.229935474011375	0.391697010129796
ENSMUSG00000034566	391.6	373.2	0.0832754014315271	3.24621042392794	1.49194806457251	0.230162281120884	0.392004905832745
ENSMUSG00000039987	732.2	704.6	0.057890577869384	4.18248364408605	1.49192541072852	0.2301657460869	0.392004905832745
ENSMUSG00000112925	15.4	18.2	-0.272011389839261	-1.20109190973273	2.75989685989508	0.230198097121093	0.392017824564796
ENSMUSG00000022759	66	59.2	0.178539249372653	0.607722986024073	1.4911791450868	0.230279925772497	0.392114989786236
ENSMUSG00000113831	347.2	366.8	-0.0654402349669356	3.20460789724439	1.48988245858885	0.230478488606089	0.392410884817229
ENSMUSG00000029250	2029.2	1977.6	0.0442197590111087	5.66675699635577	1.48940941053836	0.230550980040882	0.392492091102079
ENSMUSG00000036672	323.8	336.8	-0.0695692240290365	3.01777873418116	1.48914233824903	0.230591919630501	0.392519571548683
ENSMUSG00000027879	1156.6	1124.6	0.0460765543361418	4.85860953036569	1.48738317381662	0.230861809095342	0.392936728620449
ENSMUSG00000048720	531.4	559.8	-0.0703243908868769	3.76695473755315	1.48718037755679	0.230892947238155	0.392947307520889
ENSMUSG00000024535	149.6	140	0.0922603146363701	1.94559967934605	2.09700135103895	0.230917673545979	0.392947307520889
ENSMUSG00000061436	1702.4	1828	-0.151166531598184	5.34973370794926	1.49503803144654	0.230944832993523	0.392951280388528
ENSMUSG00000086536	160.6	177.6	-0.154109237757983	2.11723098554252	1.48681570655156	0.230988611660078	0.392983526866657
ENSMUSG00000015087	7017.4	6855.2	0.0327126476274333	7.44651302532328	1.48292091808142	0.231548173836865	0.393869946664982
ENSMUSG00000023973	3928.4	4048.6	-0.0466852620927896	6.65714065255217	1.48276521369952	0.231572169543544	0.393869946664982
ENSMUSG00000026199	879.8	910.8	-0.0565976873783765	4.47457375061025	1.48267813911384	0.231585590019248	0.393869946664982
ENSMUSG00000025626	1215.4	1182.8	0.0492316200984065	4.95951347497776	1.48252519920497	0.231609164417061	0.393869946664982
ENSMUSG00000090610	157.6	168.2	-0.087549583983158	2.10074770568102	1.91249331405347	0.231643521171336	0.393882311705327
ENSMUSG00000023968	100.2	88.8	0.163704090228075	1.55572269067636	1.48215524149752	0.231666202664514	0.393882311705327
ENSMUSG00000107728	23.2	27	-0.221705790414695	-0.589058984407757	5.25815958273115	0.231773954632271	0.394000349389951
ENSMUSG00000035236	16936.4	18533	-0.126291611461816	8.88334638296994	1.48948289689452	0.231785409913401	0.394000349389951
ENSMUSG00000102440	533.4	577.2	-0.168055735053036	3.74544699002713	1.48634229622171	0.231846275941878	0.394061494887146
ENSMUSG00000027965	4579.4	4313.6	0.0910570214108441	6.79118730729487	1.48375393291984	0.231898962535668	0.394108726430866
ENSMUSG00000035575	1100.4	1066.4	0.052294859307293	4.7998722874727	1.47799357184639	0.232309037819846	0.394763259221722
ENSMUSG00000024571	4724.4	4892	-0.0415787778463706	6.92929480810474	1.47722010232639	0.232428757621575	0.394924302747093
ENSMUSG00000055436	11333.2	11748.6	-0.0494189091330114	8.20505466199267	1.47688318550863	0.232480930648963	0.394970553959691
ENSMUSG00000107677	105.8	116.8	-0.151094326170489	1.54471564838221	1.47616715466877	0.232591859702751	0.39511660734437
ENSMUSG00000030188	155.4	145.6	0.133463318624818	2.00461213417705	1.47512506356837	0.232753420863776	0.395348631704337
ENSMUSG00000025938	82.2	91.8	-0.174024716831896	1.06193014416054	1.47327000443542	0.233041367999264	0.395752304577632
ENSMUSG00000041921	665.6	696.8	-0.0642562343477062	4.08230813765342	1.47323000148246	0.233047582262807	0.395752304577632
ENSMUSG00000063765	207.4	222.4	-0.0968405230643035	2.41056307782014	1.47311093305983	0.233066080186536	0.395752304577632
ENSMUSG00000083064	25.6	29.6	-0.210397086031316	-0.443668479865665	3.38054617020306	0.23316307812505	0.395874542919812
ENSMUSG00000053774	1442.4	1414.2	0.0390001256016658	5.23736729293684	1.47197489057485	0.233242662819757	0.395967193240448
ENSMUSG00000015134	132.6	118.2	0.172771006444831	1.55298395212845	1.47130802532854	0.233387914614852	0.396151667161036
ENSMUSG00000016995	161.8	148.4	0.10115025060287	1.9796696935494	1.47082075491814	0.23342222902443	0.396151667161036
ENSMUSG00000025085	8451.6	8724	-0.0500591423153071	7.74784174776752	1.4707939134956	0.233426407202665	0.396151667161036
ENSMUSG00000046873	734.8	760.2	-0.0494152408206789	4.22032134468016	1.47017635496624	0.233522563158989	0.396272368379463
ENSMUSG00000010608	9784.6	10122.2	-0.0387949493905999	7.99002955840734	1.46959984356129	0.233612372623808	0.396382275298773
ENSMUSG00000062778	12.2	14.4	-0.301556736172539	-1.54155308052157	3.51939459177915	0.233748608019634	0.396570923509408
ENSMUSG00000040867	8803.8	8569.2	0.0423326146397301	7.78272439357288	1.46787582022812	0.233881200262052	0.396753351082201
ENSMUSG00000024985	160.8	176.2	-0.130906842823184	2.19339052870817	1.46655382490474	0.234087601545892	0.397060934941056
ENSMUSG00000051037	154	139.2	0.141825539484209	1.99704868306591	1.46584788570334	0.23419791213564	0.397201577202104
ENSMUSG00000021963	689.4	671.8	0.0428354063673025	4.14523836101868	1.56469276486433	0.234220703872919	0.397201577202104
ENSMUSG00000000303	83.2	72.6	0.196819967649513	1.00280884327465	1.46511069141225	0.23435705552679	0.397390233736857
ENSMUSG00000057667	200	191.2	0.0898316265993516	2.31976543306079	1.46433078340667	0.234435195742638	0.39747828504421
ENSMUSG00000019297	223.6	210.8	0.0817958907420639	2.53871838943777	1.46417738765629	0.234459204463819	0.39747828504421
ENSMUSG00000003282	156.6	137.2	0.149011794915479	1.82554842154577	1.46174365485917	0.234840531766435	0.398082113657196
ENSMUSG00000025809	1679.8	1755.2	-0.0589399239417028	5.48892544176317	1.46102727645293	0.234952924685984	0.398212805542593
ENSMUSG00000048138	456.6	548.6	-0.244247857037773	3.65485694045999	1.47045420505134	0.234967945149271	0.398212805542593
ENSMUSG00000006699	4989.4	5141	-0.0344348145280459	7.03238827389839	1.46040895491738	0.235049987545919	0.398270206985859
ENSMUSG00000032417	650.8	692.2	-0.0691129716923828	4.1150730701081	1.46024681316386	0.235075448533535	0.398270206985859
ENSMUSG00000021711	1337.6	1307.8	0.0430366765787522	5.10829762210452	1.46010222842907	0.235098155468002	0.398270206985859
ENSMUSG00000069045	7907.8	8573.6	-0.113969222645702	7.70115843413068	1.46700287457798	0.235102458403934	0.398270206985859
ENSMUSG00000027204	206.4	219.8	-0.11722670583207	2.30834275534983	1.45910160037325	0.235255378686708	0.398444428463511
ENSMUSG00000034459	69.4	82.4	-0.255914663414489	1.25337341173595	1.46155322016155	0.235255646498198	0.398444428463511
ENSMUSG00000029777	3578	3732.8	-0.047199463856476	6.57250300111496	1.4579197266387	0.23544124960822	0.398716116406174
ENSMUSG00000030554	3211.4	3586	-0.128528608746005	6.39056442123074	1.4639308073739	0.235662554986418	0.399020205515042
ENSMUSG00000028977	425.6	454	-0.0758477381939981	3.48245603373535	1.45645899464747	0.235671230106774	0.399020205515042
ENSMUSG00000070372	604.2	580.4	0.0725586372259054	3.90554454432739	1.45564435362738	0.235799610955345	0.399194870782049
ENSMUSG00000028608	979	943.2	0.057959822099708	4.57356776981732	1.45521780806446	0.235866866023617	0.399257248979594
ENSMUSG00000041351	18802.8	18155.8	0.0428705569981191	8.85079981456461	1.45503485629155	0.23589572008972	0.399257248979594
ENSMUSG00000023066	63	69	-0.13548802759102	0.771801184161254	2.27020107489947	0.235912126458155	0.399257248979594
ENSMUSG00000043572	276.2	294	-0.0972278381910246	2.82480655409935	1.45351885268933	0.236134985332143	0.399591691556819
