	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR
27226	3074.00122142577	3320.25133921879	-0.250633653206554	6.51946127400651	17.3082017790173	0.000180795444459097	0.00128028197048496
77827	1724.19444061681	2177.11893848631	-0.240475347903624	5.79338792231098	17.2444011864174	0.000181003220154786	0.00128112897811456
70790	5792.82005225928	5667.58796556486	-0.154411529716178	7.35470044610068	17.2361252846039	0.000181543906827048	0.00128433033598045
246703	1191.16361603043	1445.63793138343	-0.217991671073979	5.21523653022941	17.2311143870241	0.000181872112154561	0.0012857187156719
330409	106.606598254217	138.706125205081	-0.549096664360363	1.80997520053741	17.2304279632828	0.000181917120598819	0.0012857187156719
399566	1605.32771507238	1887.02627306363	-0.171203755047941	5.67268967826458	17.2270174667373	0.000182140919807586	0.00128667462602043
19044	783.538265241666	968.090902258822	-0.209952263414861	4.62567152644219	17.2226141986353	0.000182430296167482	0.00128809263051977
109689	15845.8237682088	14060.8208431644	0.21092830516416	8.66713443781904	17.214039069619	0.000182995237617487	0.0012914540057405
18004	1776.64668920486	1812.08431082683	-0.20705379422805	5.64913995952844	17.205669635476	0.000183548412206283	0.00129472911542208
75782	421.356701192173	489.561930783585	-0.278302630494055	3.73912900508431	17.1924969550258	0.000184422640914327	0.00130026462645613
170644	3219.92471766521	2926.96807909283	0.146739709350998	6.41357172975877	17.1537690625716	0.000187018490082064	0.00131792709960353
77219	856.496213499135	976.860756458275	-0.234998966902065	4.73403982323885	17.1452078624013	0.000187597528230145	0.00132136678754835
68888	26.846983225433	75.0603422000521	-1.33189382046076	0.731415192684069	17.783541464847	0.000188481352811851	0.00132687147044922
232790	134.863098980915	103.424731588709	0.484632276502755	1.6916139357663	17.131014691971	0.000188561667227144	0.00132687147044922
16391	435.373770035867	316.575741394321	0.383341232163844	3.26549788602592	17.128746969464	0.000188716198086446	0.00132731610570868
432855	90.5224231564362	128.275633559695	-0.53239428006839	1.58719713758398	17.1243939504678	0.000189013204102331	0.00132821506530665
209361	639.740171881644	535.293261591556	0.272348686764747	4.04629278720791	17.1241945309221	0.000189026822314648	0.00132821506530665
27223	4813.2006430207	5129.81819596029	-0.16758629735661	7.18802386711758	17.1014472665256	0.000190587047636098	0.00133853087926541
209601	261.107841378295	324.443846438863	-0.433373941120944	3.05329647358644	17.0935768156963	0.000191130045531658	0.00134169598629011
272031	223.798040930724	303.415097254244	-0.489441738143962	2.94130798729811	17.1620643987251	0.000191523904570928	0.00134381161628206
104479	730.962739473293	590.435783616572	0.260280987140793	4.12492424048136	17.0859410618543	0.000191658415317699	0.00134410638657407
73469	2514.22472081879	2827.19263859854	-0.17061378013531	6.24321391171219	17.0743704542457	0.000192462010812879	0.00134909092094643
353047	1354.35399349839	1205.02275591194	0.299535639661984	5.10068439311694	17.096574117775	0.000196079578446403	0.00137378609180554
209692	256.084273401501	339.970490255722	-0.413976325887107	3.14169205556124	17.0195246929373	0.000196319908868387	0.00137403499793153
23836	623.264304176934	729.654117606575	-0.248604968175579	4.32161066767407	17.0190911086012	0.000196350731434798	0.00137403499793153
170625	632.970231566909	718.317811513699	-0.253476644184148	4.31474308941868	17.0184153299442	0.000196398781274777	0.00137403499793153
67727	1042.80297214032	1184.87467881822	-0.215252303671587	4.99078919496758	17.0165037606518	0.000196534766808819	0.00137432468551441
223527	1869.32581854862	2065.35889145213	-0.201690752159761	5.84630120650729	17.0092866909268	0.000197049074422817	0.001377258345569
18616	7534.16589916188	7167.23662746192	-0.263849380553904	7.69632833673478	17.2233837721561	0.000197392077431891	0.00137899244094365
