	KORS2	KOHC7	logFC	logCPM	F	PValue	FDR
ENSMUSG00000036905	1657.6	1500.6	0.110118454919556	5.27645053371953	2.66358211815131	0.111818906818597	0.237900736025748
ENSMUSG00000025510	1149.2	1209.4	-0.0874046997737883	4.82173866591969	2.66155688272572	0.111859636184167	0.237955406687162
ENSMUSG00000018983	84.8	101	-0.263608989879485	1.29857678933842	2.65994879653447	0.112061297846249	0.238352362753061
ENSMUSG00000078570	143	156.4	-0.137782630947456	1.95161745424511	2.65791274064521	0.112096464647184	0.238395128160726
ENSMUSG00000026923	1324.4	1201.6	0.14006822409073	4.98009943034208	2.66433131902761	0.112122975184076	0.238419475307461
ENSMUSG00000022801	1121	1044	0.0919787774875769	4.8380890763609	2.65634562417049	0.112198486510361	0.238517069015789
ENSMUSG00000039483	1627.4	1554.4	0.0680780295669973	5.33936640681689	2.65633761966762	0.112199007890048	0.238517069015789
ENSMUSG00000024068	2309.8	2396.2	-0.0579305002202312	5.92574969349332	2.65531367849348	0.112265726042175	0.238626853433812
ENSMUSG00000035246	2091.4	2161.8	-0.0520722709044532	5.75569759360945	2.65481725535347	0.112298088456961	0.2386317123148
ENSMUSG00000037134	508.2	532.2	-0.0717573221319368	3.78365722503456	2.65481610927466	0.112298163183584	0.2386317123148
ENSMUSG00000052912	171.2	156.6	0.1499189760855	2.04728469479352	2.65401705125181	0.112350277248708	0.238710407861718
ENSMUSG00000056383	140.6	151	-0.138656839790867	1.87599194975431	2.65337439354912	0.112392211116207	0.238767455342698
ENSMUSG00000043099	109	129	-0.247343292459049	1.68930942406173	2.65466389882071	0.112412593763113	0.238778709967299
ENSMUSG00000071415	6693	7268.6	-0.14328055390794	7.4184870833506	2.66797380611872	0.112469887700963	0.238868355349327
ENSMUSG00000074064	900.8	857.4	0.078025408951774	4.44666555154718	2.65122961227262	0.112532289639514	0.238951003158194
ENSMUSG00000020827	21139	20441	0.0442822850451184	9.04550219744044	2.65112704400367	0.112538993527344	0.238951003158194
ENSMUSG00000030086	1727	1831.4	-0.0831850774724464	5.46594403367965	2.65017509122509	0.112601235269785	0.239051093493217
ENSMUSG00000054099	378.8	398.4	-0.0926439743721998	3.29631683536378	2.6481818407223	0.112731688411744	0.239295949560077
ENSMUSG00000022759	61.8	52.2	0.244856374098719	0.607722986024073	2.64736908335765	0.112784931074211	0.239376866984939
ENSMUSG00000026726	53.4	43	0.4116543130217	0.368916834227213	2.6552835016701	0.112898400521262	0.239585572040629
ENSMUSG00000023031	64.8	113.4	-0.807075810446139	1.70070021544709	2.67513283682055	0.112930183600203	0.239620894933996
ENSMUSG00000075389	36.8	43.4	-0.230782845183866	0.0636552803338526	4.90391900510498	0.113078124263902	0.239898679597671
ENSMUSG00000008435	315.6	335.8	-0.0931538083122712	3.06517171174672	2.64269916517739	0.113091411154073	0.239898679597671
ENSMUSG00000020297	27993.2	29136.2	-0.0579528036731556	9.48699872811391	2.64145707932719	0.113173088347366	0.240039771599955
ENSMUSG00000062006	294.6	277	0.0953013834065963	2.85603216484801	2.64110171487356	0.113196468891864	0.240039898231079
ENSMUSG00000084329	160	149.4	0.116694969423132	1.99389894459684	3.66240399917051	0.113203477180808	0.240039898231079
ENSMUSG00000031241	27.8	34	-0.335325310400874	-0.369649861589584	2.6416753972747	0.113240367681605	0.24006235940117
ENSMUSG00000024063	1026.6	1072.4	-0.0611065353814612	4.72490578788413	2.64037343718797	0.113244401898322	0.24006235940117
ENSMUSG00000037369	727	773.6	-0.0932402003599262	4.24435183072245	2.63816650333036	0.113389797881062	0.240338391893323
ENSMUSG00000037190	221.2	203.4	0.115373107007032	2.42021932954666	2.63785316283358	0.113410458573961	0.240349999834948
ENSMUSG00000031711	376.8	400.6	-0.0883400718449043	3.30687466231336	2.63724747303314	0.113450408119626	0.240402477928455
ENSMUSG00000020140	293.8	261.4	0.163678450743975	2.81420640157037	2.63664943887132	0.113495974096074	0.240466841649947
ENSMUSG00000039943	2610	2505.4	0.0623625232140325	6.00531913549	2.63591882482219	0.113538098517506	0.240469753974313
ENSMUSG00000081895	2073.2	2226	-0.104679513147699	5.76303548204045	2.63685385612716	0.113540845250665	0.240469753974313
ENSMUSG00000025083	534	494.6	0.092377350987831	3.68353372234746	2.63584574800688	0.113542923823616	0.240469753974313
ENSMUSG00000097743	58.2	65	-0.186835452373025	0.707735837093322	3.86439721714857	0.113586582068763	0.24053003445705
ENSMUSG00000038065	3857	4021.2	-0.0624137453370032	6.70506089603182	2.63457539630011	0.11362684354875	0.240583106812889
ENSMUSG00000046229	57	47	0.283451936303305	0.441739628644476	2.63487346925695	0.113650972714765	0.24059412675859
ENSMUSG00000037531	213.8	196.2	0.116982509108604	2.39377031615078	2.63392714856302	0.113669694386005	0.24059412675859
ENSMUSG00000067547	1034.6	959.4	0.107971555171104	4.64840415398242	2.63395691616379	0.113677646978804	0.24059412675859
ENSMUSG00000006019	462.6	494.2	-0.120266595234296	3.61469370269989	2.63240555764231	0.113770348363505	0.2407440225587
ENSMUSG00000026577	638.2	675	-0.0861794420995084	4.05849187989618	2.6321359044332	0.113788196728508	0.2407440225587
ENSMUSG00000037907	6818.2	7026.4	-0.0495462355563052	7.45862642497649	2.63204675910844	0.113794097971078	0.2407440225587
ENSMUSG00000032050	3104.2	3215.8	-0.0593094771253424	6.28903481435095	2.63118903262042	0.113850895715665	0.240796858820408
ENSMUSG00000034098	756.8	826.2	-0.13153644603926	4.33731206031836	2.63271372281309	0.113853165189594	0.240796858820408
ENSMUSG00000091387	595	645.6	-0.115608840526876	3.92993762182378	2.63098049765631	0.113864709600781	0.240796858820408
ENSMUSG00000026344	320.8	352.2	-0.127186739230187	3.13701206947627	2.62874735433685	0.114012759422173	0.241077740968951
ENSMUSG00000045316	441.8	471.8	-0.0951389435078164	3.45872976591777	2.6275398966719	0.11409290184959	0.241189258690344
ENSMUSG00000023892	27.4	22.6	0.294377500279244	-0.387465306902453	2.62749363303065	0.114095973786929	0.241189258690344
ENSMUSG00000048027	1011.4	1063.4	-0.0636459864522973	4.70722739124111	2.62536016783887	0.114237740596189	0.241453896137794
ENSMUSG00000040365	2640	2727.8	-0.0471591913409332	6.07879086337593	2.62515070896367	0.114251669851038	0.241453896137794
ENSMUSG00000034731	84.6	70.4	0.267649072422694	0.892236714103092	2.62585878050561	0.114269071270185	0.241458434005574
ENSMUSG00000051527	585.2	553.4	0.0903414492142904	3.88250206691061	2.62331574452428	0.114373780534704	0.241647433540287
ENSMUSG00000093577	200	233	-0.224472890217311	2.44737296880791	2.62578754137055	0.114435450419592	0.241745461723171
ENSMUSG00000026224	27	32.4	-0.2675666489486	-0.328774775135113	5.08209931226545	0.114454865968911	0.241754213160113
ENSMUSG00000038175	714.6	675.8	0.0816305524799498	4.15707873793685	2.62115684631308	0.114517639930356	0.241843991386836
ENSMUSG00000103697	1644.2	1362.6	0.240511449139089	5.28803323271098	2.64620408657128	0.114527927186539	0.241843991386836
ENSMUSG00000110841	12742.8	13416.6	-0.0871645975738666	8.3333170841679	2.62007074886814	0.11464162691585	0.241991826185802
ENSMUSG00000026205	95.2	77.6	0.315443159396821	1.28013564562995	2.62449966441	0.11464194433738	0.241991826185802
ENSMUSG00000081277	167.2	180.6	-0.138647274559266	2.18495980884547	2.61917522939728	0.114649869095573	0.241991826185802
ENSMUSG00000033705	403.2	452.6	-0.18521696950646	3.56087619160562	2.62424205495797	0.114659087522491	0.241991826185802
ENSMUSG00000078485	1975	2070.4	-0.0671258461603376	5.70230005802785	2.61826515604231	0.114710655170125	0.242068385640301
ENSMUSG00000050989	1190	1267.8	-0.102030322937437	5.02120711867894	2.61818271889575	0.114746521528421	0.242111795424336
ENSMUSG00000044857	798	833.2	-0.066846072803621	4.33859736556729	2.61679153047323	0.114809160851534	0.24221167627868
ENSMUSG00000038155	163.4	192.2	-0.225687756104882	2.17171387360588	2.61724038508591	0.114919484686794	0.242381461471433
ENSMUSG00000024853	21586.8	22439.8	-0.0570515059221204	9.08980385304007	2.61513118280565	0.11492026459935	0.242381461471433
ENSMUSG00000049957	511	482.2	0.0711090271149682	3.70594274569115	2.6139058788033	0.115002336224814	0.242522246216704
ENSMUSG00000046519	624.2	591.8	0.0778316461124707	3.93762650661155	2.61273138194576	0.115081067989937	0.24265595114063
ENSMUSG00000042644	337	369.4	-0.1547022277869	3.0910639590396	2.61247698726066	0.115124991260082	0.242716234237591
ENSMUSG00000066026	946.8	886.8	0.0889283464329548	4.49102111709955	2.61129506927339	0.115177434652521	0.242794461727894
ENSMUSG00000022836	899.2	820.8	0.120569549461939	4.42427814196667	2.6110221054235	0.115239620725103	0.242893203256679
ENSMUSG00000048191	207.8	249.2	-0.259151627670239	2.62559003254527	2.61888792814452	0.115299280227985	0.242986593892795
ENSMUSG00000027270	7976.4	7315.4	0.104466641000934	7.52147412994221	2.6127146493984	0.115404499882597	0.243175962279237
ENSMUSG00000030060	817	771.8	0.0774855395596923	4.28638361495728	2.60761535827558	0.115424741338495	0.243186241268074
ENSMUSG00000051306	1520.4	1585.2	-0.0556325307189959	5.31810027568216	2.60715830976504	0.115455501333066	0.243218675885161
ENSMUSG00000047965	66.4	58.8	0.18336303011287	0.724944184716429	4.57182534294744	0.115495382421027	0.243270313818023
ENSMUSG00000007739	1490.4	1434.2	0.058856825664019	5.22231487377797	2.60544752975692	0.115570722867239	0.243378092682644
ENSMUSG00000078235	613.4	565.4	0.117717201731149	4.00730962763911	2.60534989489868	0.115577302589894	0.243378092682644
ENSMUSG00000069601	16670.6	15980.6	0.0659515140846473	8.71182384405214	2.60360503433927	0.115694963354085	0.243593452371882
ENSMUSG00000024208	1469.2	1383.6	0.0827354016866469	5.19400787127385	2.60137802561262	0.11584533681311	0.243870940811031
ENSMUSG00000005057	171.4	190.2	-0.146320447923731	2.23377389582068	2.60119700072591	0.115857569960133	0.243870940811031
ENSMUSG00000041577	556	614.8	-0.150045910251697	3.87511143430785	2.60179791975968	0.115946591704703	0.244025874231318
ENSMUSG00000034930	981.8	1032	-0.0776027251829376	4.64240246302416	2.59862682581913	0.116031415432611	0.244171932316245
ENSMUSG00000019188	2015	1935.2	0.0558230496018715	5.66712703727033	2.59835490568313	0.116049825528731	0.244178211922675
ENSMUSG00000106951	17.8	22.6	-0.322592360802993	-0.852938722166009	6.54905707988223	0.116067245044048	0.244182405874832
ENSMUSG00000102824	1232.2	1112	0.132947278675969	4.86871164826072	2.60210736317096	0.116124853905107	0.244271137868963
ENSMUSG00000021666	1148.8	1099.8	0.0581965401436522	4.83250798455156	2.5967707516514	0.116157145996659	0.244287525731639
ENSMUSG00000024646	1274.4	1331.2	-0.071764255784143	5.00857687766318	2.59667685971384	0.116163510403819	0.244287525731639
ENSMUSG00000018541	701.8	661.2	0.087907124594287	4.13440038694844	2.59539547661258	0.116250408265555	0.24443779389419
ENSMUSG00000034377	3004	3202.2	-0.0922480318135377	6.33922980975416	2.59561628826952	0.116279286203874	0.244466040818319
ENSMUSG00000020389	427.6	458.4	-0.0971774260822357	3.52970807642583	2.59272838623733	0.11643151867759	0.244753586872187
ENSMUSG00000057886	429	455	-0.0866976821293492	3.44619014685563	2.59096649891502	0.116551338736301	0.244972930667495
ENSMUSG00000029998	2688.6	2805.8	-0.0589402685922866	6.13321230438491	2.59029991175236	0.116596708077231	0.245026691046057
ENSMUSG00000109488	106	118	-0.160021943993098	1.46335609636056	2.59013587842634	0.116607875649122	0.245026691046057
ENSMUSG00000071014	626.6	588.6	0.0902118927658582	3.90159403729342	2.58635936065805	0.116865325800836	0.245525059728235
ENSMUSG00000002814	169.8	193.6	-0.175905993317611	2.21110352364748	2.58620195083669	0.116876070822683	0.245525059728235
ENSMUSG00000025377	859.6	894.6	-0.0662707650268543	4.50687995758187	2.58582019015785	0.116902135079944	0.245545927902973
ENSMUSG00000033106	639.6	669.8	-0.0753320169114893	4.06084556909384	2.58558414147017	0.116918254369968	0.245545927902973
ENSMUSG00000097823	908.4	990.8	-0.131621487309081	4.51592302061814	2.58815621571054	0.116932541824033	0.245545927902973
ENSMUSG00000024660	1456.8	1395.8	0.0625218769932629	5.18210931466033	2.58406733637529	0.117021894975985	0.245700965058345
ENSMUSG00000043091	2141.6	2260.6	-0.084177402629513	5.76379053735566	2.5825912108525	0.117122857530556	0.24588033313676
ENSMUSG00000003421	1759.6	1838.2	-0.0604039141941523	5.49893757744616	2.58160424839123	0.117190418716533	0.245989542217743
ENSMUSG00000014294	448	418.6	0.0947614423185389	3.45537190343513	2.58114904992296	0.117221593826252	0.24602235596337
ENSMUSG00000106558	262	228.2	0.177756838540772	2.52662554704027	2.58025584233127	0.117313171385461	0.246181915664916
ENSMUSG00000034584	529	480	0.156609861506163	3.7000961797157	2.58057974692174	0.117401017231974	0.246333603097153
ENSMUSG00000006435	4707.8	4494.8	0.061185313244779	6.91277565728254	2.57807853201025	0.117432133435715	0.246366234612847
ENSMUSG00000025875	646.4	617.8	0.0659855389292883	4.06765123532635	2.57605116705637	0.117571384574571	0.24662568863383
ENSMUSG00000032041	12.2	9	0.440439532136976	-1.75377832524444	4.88637817561446	0.117679761919827	0.246820319521523
ENSMUSG00000019883	236	218.2	0.110474379767033	2.49809268050259	2.57375213020877	0.117729525748106	0.246891979738575
ENSMUSG00000023885	253	273.6	-0.110447506177029	2.76319914384897	2.57324101209198	0.117764716697166	0.246903379313034
ENSMUSG00000020952	655.6	691.6	-0.0804038385749409	4.08004405738688	2.57314475352177	0.117771345542587	0.246903379313034
ENSMUSG00000073471	961	1039.8	-0.128474704122844	4.6551899117655	2.5759488638515	0.117781756092787	0.246903379313034
ENSMUSG00000038425	540.2	574.8	-0.0995274417104998	3.79986391283466	2.57227739720573	0.117831095403896	0.246974100787643
ENSMUSG00000046580	175.8	152.8	0.180774484367307	2.05394154814727	2.57160493205425	0.117877443750918	0.247007547759236
ENSMUSG00000042988	56.8	48.2	0.214541792575209	0.397803144994041	2.57159305684069	0.117878262415394	0.247007547759236
ENSMUSG00000052949	15572	15000.4	0.0537867760839141	8.61396333854355	2.57102535923375	0.117917406516383	0.24705686667741
ENSMUSG00000033739	570	533	0.0906182159974888	3.80353603796211	2.57078613142777	0.117933906324793	0.247058735205817
ENSMUSG00000036928	35	44.4	-0.303252243305417	0.217230123554479	2.57106275452606	0.117958700220428	0.247077976153124
ENSMUSG00000046447	68810.8	64977.6	0.0677660215901904	10.7409820185409	2.56990559815491	0.117994660588515	0.247120598366711
ENSMUSG00000087088	54	46.6	0.20894306295161	0.354805231454239	2.56898924153402	0.118057924828164	0.247220385250035
ENSMUSG00000022779	1240.4	1183.2	0.0699919703457774	4.93385351356553	2.56855280150117	0.118088069891402	0.247237903708785
ENSMUSG00000023460	3796.6	3918.8	-0.0564340283589886	6.5936223653962	2.56841587591933	0.118097529214866	0.247237903708785
ENSMUSG00000061086	1387.6	1536.4	-0.153604701659778	5.11019226178559	2.57879064418589	0.118131839132893	0.247277027457626
ENSMUSG00000008822	482.6	520.4	-0.118027040517905	3.61544891611606	2.56673108744907	0.118213992052123	0.247416273990884
ENSMUSG00000054942	5157.2	5362.8	-0.0555047062433047	7.07065272209258	2.5651498032155	0.118323420377664	0.247612562289536
ENSMUSG00000084319	11369.6	10708.4	0.0737691043648539	8.09613577401038	2.56446498797936	0.118370847284587	0.247679066975244
ENSMUSG00000033762	332	303.2	0.126873895323866	3.0651966360663	2.56423604101096	0.118386707898889	0.24767951352518
ENSMUSG00000032449	2924.2	3005.2	-0.0505230399828653	6.23183255332268	2.56297264112023	0.11847427568499	0.247829960330079
ENSMUSG00000085558	50.4	57.8	-0.211939048528651	0.43352214406333	2.5622428026959	0.118524895668964	0.247901147847018
ENSMUSG00000022053	23	18.4	0.314317107396241	-0.857802211245878	3.08216939028162	0.118539629038731	0.247901147847018
ENSMUSG00000055725	124.2	114.2	0.131010173306232	1.69829262829318	2.96001227244259	0.118573125793659	0.247938442296938
ENSMUSG00000033327	40.2	46.6	-0.222641801298045	0.0888260783902606	3.35157017973521	0.118665918295779	0.24809969894385
ENSMUSG00000084792	26.4	31.8	-0.266662805750936	-0.279032808063936	5.00811792062837	0.118737164096843	0.248215870376245
ENSMUSG00000026199	852.8	890	-0.0742516920263678	4.47457375061025	2.55818967354991	0.118806465504663	0.248327946979177
ENSMUSG00000045555	60.6	72.6	-0.256234849430884	0.766976164485908	2.55661671178141	0.118946331504725	0.248587467835793
ENSMUSG00000109901	2995	2783.4	0.0898466870726629	6.15524382281956	2.55322152951398	0.119160243874335	0.249001650202884
ENSMUSG00000004789	6047.6	6208.8	-0.0380295374177475	7.25749183741085	2.55157917509926	0.119267350073456	0.249192566567151
ENSMUSG00000071477	1676.8	1762	-0.0656190971489005	5.4223992321173	2.55097033959801	0.119309901645902	0.249248572410318
ENSMUSG00000046441	114.8	125.4	-0.136994314509626	1.64231560264719	2.55033076087593	0.119354620707323	0.24930909094434
ENSMUSG00000020463	3049.6	3180.2	-0.058793950761862	6.33183762900699	2.54821932207006	0.119502388772262	0.249584814866886
ENSMUSG00000056076	5822.6	5643.4	0.048713259562334	7.16827788791776	2.54716856308411	0.119576004213944	0.249705616187667
ENSMUSG00000022394	1049.2	1099.4	-0.063505360513436	4.75460962654318	2.54648341092523	0.119624033646651	0.249772962484216
ENSMUSG00000048170	250.6	234	0.0910625120005313	2.67931385936436	2.55146637528913	0.11967938642442	0.249855580020067
ENSMUSG00000042670	108.8	97.4	0.142012139102454	1.43671707354502	2.54451739310552	0.119761975748909	0.249995030216205
ENSMUSG00000024773	3034.4	2882	0.0746754553625703	6.23589158630823	2.54428993790497	0.11977794656326	0.249995400336213
ENSMUSG00000025724	263.4	245.6	0.103273687728595	2.698629964464	2.54359343036646	0.119826867256033	0.250064532866941
ENSMUSG00000112332	138.4	124.4	0.14300426980613	1.75813243044455	2.5430746395503	0.119863320602268	0.250107632719918
ENSMUSG00000040356	4550.4	4396.6	0.047981115330935	6.81440731128049	2.54239265084933	0.11991126065772	0.250174686299071
ENSMUSG00000024537	286.2	307.4	-0.107200887941586	2.89715284951681	2.54183990652836	0.119950131761025	0.250222803854146
ENSMUSG00000025133	671	645.6	0.0630017269841882	4.0759914253254	2.54142804365477	0.119979104984257	0.250250263907736
ENSMUSG00000091825	545.8	640.6	-0.23468074393035	3.8205460638754	2.55722975611376	0.119999809539522	0.25026047235851
ENSMUSG00000110043	161.2	126.8	0.363456360703745	1.689809235494	2.55627597765138	0.120023784022903	0.250277496680085
ENSMUSG00000073155	343	364	-0.0933024481808558	3.13152090989972	2.54005958134851	0.120075429841319	0.250324968547711
ENSMUSG00000019132	6768.2	6947.2	-0.0431466460659555	7.41456534069774	2.54002055160074	0.120078178418268	0.250324968547711
ENSMUSG00000019214	52.2	59	-0.195632164062297	0.589556608943975	2.6137206161224	0.120199818085022	0.250545551812987
ENSMUSG00000114147	4870.8	3536.6	0.493158164493889	6.9428326070665	2.56656252110145	0.120293265726144	0.250707321024245
ENSMUSG00000042111	430.8	458.2	-0.0975026058609981	3.46363367930663	2.53628129551288	0.120341843310769	0.250775544729615
ENSMUSG00000015745	2118.6	2229.8	-0.0787875867546462	5.72051186799396	2.53581650417408	0.120374663605282	0.250810918811112
ENSMUSG00000022946	4375	4659.4	-0.0874281330036146	6.88358733681474	2.53539557179246	0.120448283400695	0.250920597775457
ENSMUSG00000005893	1231.4	1162.2	0.0970134193344784	4.9545240396973	2.53462272723258	0.120459007043761	0.250920597775457
ENSMUSG00000035258	230.2	299.4	-0.366452516085502	2.71798559112591	2.55591786646133	0.120478825053187	0.250928858127222
ENSMUSG00000055407	10410.2	10929	-0.0619809040657985	8.10433300656313	2.5315857961315	0.120673881494801	0.251302048438523
ENSMUSG00000032118	10752.8	11181	-0.0627098909139707	8.10575558679267	2.53087033101057	0.120724567694983	0.251335645682545
ENSMUSG00000113606	2271	2525.6	-0.145392263111061	5.85669667629307	2.54140274948521	0.120729738915049	0.251335645682545
ENSMUSG00000061518	3677.6	3952	-0.115529310126672	6.58296009808155	2.53661214954023	0.120737649236848	0.251335645682545
ENSMUSG00000110679	443	405.4	0.119979167936311	3.36973010913335	2.53033712172866	0.120762358184952	0.251354025997318
ENSMUSG00000031669	94.4	85.8	0.150084547665273	1.16649866078327	2.52997782340015	0.12078783066473	0.251373990480149
ENSMUSG00000040236	1678.2	1592.2	0.0775606748174909	5.34270130969888	2.52915442600038	0.120846228857591	0.25146246307175
ENSMUSG00000040856	1629.2	1289.4	0.367210380885297	5.04051048211626	2.55606991595698	0.120969173064328	0.251680373972736
ENSMUSG00000046985	1712.6	1659.6	0.0449225465555774	5.45419711176706	2.52723129313085	0.120982750998708	0.251680373972736
ENSMUSG00000000355	661.6	692	-0.0726513438947114	4.04977270687793	2.5263633917166	0.121044421096973	0.251775577075424
ENSMUSG00000083496	129.4	152.4	-0.229358959468904	1.81593710524264	2.52636810707697	0.1211415071141	0.251908654519292
ENSMUSG00000113681	2109.4	2310.2	-0.138673801602458	5.74822629922785	2.53372856116526	0.121153119064384	0.251908654519292
ENSMUSG00000075268	5553.6	5869.8	-0.0792285816380807	7.14443664418748	2.52479239547914	0.121156142956306	0.251908654519292
ENSMUSG00000024927	485.2	514.4	-0.0797278931318108	3.65496683567627	2.52426112674792	0.121193951201662	0.25195417041911
ENSMUSG00000028796	2820.2	2929.2	-0.0522166649875382	6.191425743694	2.5229295731714	0.121288772307729	0.252118184748398
ENSMUSG00000071847	373.6	401.4	-0.100448780107484	3.19070729983243	2.52073677429435	0.121445110057867	0.252410011437234
ENSMUSG00000031706	2263.4	2148.6	0.0696711283830832	5.85546402177052	2.52021044053838	0.121482670135192	0.25245492786792
ENSMUSG00000023175	6648.4	6871.8	-0.0581992830667583	7.41224259958798	2.5194023767342	0.121540361040475	0.252539440013372
ENSMUSG00000037993	3128.6	3010	0.0580796578044754	6.26202879026366	2.5191939542076	0.12155524628605	0.252539440013372
ENSMUSG00000009621	621.2	589.2	0.0723143675115312	3.99809928691931	2.51895005124284	0.121572668166318	0.252542488767015
ENSMUSG00000057788	534.4	564.4	-0.0713436560130961	3.79311536812318	2.51853447930222	0.121602358922824	0.252571019471117
ENSMUSG00000031834	10815.8	11254.8	-0.0526921103374884	8.13382731313902	2.51702026241781	0.121710613761711	0.25273356650464
ENSMUSG00000028792	747.2	783.8	-0.0854492608630439	4.27600964997825	2.51699317262486	0.121712551485556	0.25273356650464
ENSMUSG00000028977	430.6	456	-0.0987957718185923	3.48245603373535	2.5167189791705	0.121732166455819	0.252741141504349
ENSMUSG00000031979	771.8	803.2	-0.0586199501007973	4.31811208149497	2.51436350032504	0.121900820658056	0.253058110189689
ENSMUSG00000041650	443.2	462.8	-0.0672378644090407	3.50444311672241	2.85964120445095	0.121923950680204	0.253072936705605
ENSMUSG00000034501	850.2	824.4	0.0607284321606138	4.41928962005717	2.51241269218635	0.122040704301478	0.253282064820782
ENSMUSG00000030870	1221.4	1163.4	0.0685489282143451	4.97821579665813	2.51131922686424	0.122119192793081	0.253411733445422
ENSMUSG00000006373	8886	9300.6	-0.0605125238521502	7.83257386772389	2.51079741100076	0.122156669058803	0.253455552538201
ENSMUSG00000020715	694	654.2	0.0923633091094649	4.18312175100394	2.51043338693797	0.122182820744977	0.253455552538201
ENSMUSG00000097915	309.4	331.2	-0.122716572243029	2.99002318477201	2.51030653024848	0.122191935716903	0.253455552538201
ENSMUSG00000047658	1592.4	1509.4	0.0778285194499145	5.29426575068485	2.51011462431625	0.122205726132389	0.253455552538201
ENSMUSG00000027822	753.2	713.6	0.0723940233407493	4.22998040309735	2.50991087289972	0.122220369734291	0.253455552538201
ENSMUSG00000064262	35.4	40.6	-0.231270881616996	0.100150615005919	3.13687700247825	0.122318647461618	0.253626129246784
ENSMUSG00000056228	218.2	203.4	0.0965695696477444	2.44553711461558	2.97626867102978	0.122553822242498	0.254080478359724
ENSMUSG00000025785	548	578.4	-0.0882775777071368	3.8329118485209	2.50496193741789	0.122576672373884	0.254094571373259
ENSMUSG00000062421	1159.4	1212.2	-0.0654783905865315	4.90963322754745	2.50407757452074	0.122640469030967	0.254193529434487
ENSMUSG00000036086	242.8	257	-0.0906121839238986	2.64231555317268	3.17864623676027	0.12270496004092	0.254293900561368
ENSMUSG00000020078	2283.6	2371.4	-0.0566567210863637	5.8607615474284	2.5018962269521	0.12279799227293	0.254425644410211
ENSMUSG00000033147	246.4	268	-0.115607787444262	2.72427669938454	2.5016487252845	0.122815880046107	0.254425644410211
ENSMUSG00000022314	7940.8	8144.2	-0.0418504551820181	7.67164971066563	2.50157968720774	0.122820870195527	0.254425644410211
ENSMUSG00000042043	720	773.2	-0.107134790415713	4.25570467566056	2.50141431798325	0.122832824220281	0.254425644410211
ENSMUSG00000062949	1738.6	1883.4	-0.13485696040385	5.52901915726391	2.50838715865979	0.122860698137847	0.254450083844561
ENSMUSG00000001288	1005.6	1108.4	-0.143995664427888	4.67313355711947	2.50615805305524	0.122933041486551	0.254566603046914
ENSMUSG00000020271	3572	3460.6	0.0487857544147447	6.47618680701908	2.49947578818659	0.122973054729743	0.25461615216705
ENSMUSG00000087403	180.2	197.8	-0.111647150285533	2.33578131567055	2.49898330406495	0.123008709783722	0.254656665860127
ENSMUSG00000021943	171.4	195.6	-0.182079485557451	2.16978508350909	2.49676582097915	0.123169399967651	0.254955986934478
ENSMUSG00000027132	812	872.6	-0.117123050222253	4.36397112380353	2.49692816987501	0.123201521723955	0.254989132762616
ENSMUSG00000048856	83.6	74	0.16089550021122	1.04430955107298	2.57193130996843	0.123392152208839	0.255350291190182
ENSMUSG00000031990	413	386	0.0930727134083184	3.35965911080269	2.49192259477711	0.123521208862549	0.255583949684352
ENSMUSG00000006998	2137	2084.6	0.0461558802361047	5.730707834163	2.49008961355805	0.123654658191429	0.255826635016616
ENSMUSG00000024084	335.8	367.4	-0.112523848684143	3.15448204285921	2.48937554482863	0.123706690710538	0.255900837331039
ENSMUSG00000002280	677.2	645.8	0.0655711016135019	4.05440922212826	2.48845573650683	0.123773752280842	0.256006105429693
ENSMUSG00000027792	622	815.4	-0.374318186184613	4.12864449487304	2.51456623310026	0.12381151075099	0.256042120994295
ENSMUSG00000095332	214.6	187.2	0.191178766310452	2.5110086097588	2.48848092744698	0.123823516091435	0.256042120994295
ENSMUSG00000018909	10466.4	10025	0.0633974643374733	8.06724480782898	2.48709599582791	0.123872965496411	0.25608489680644
ENSMUSG00000073647	713	661.6	0.101420551307799	4.15836145448385	2.48689580908233	0.123887579843202	0.25608489680644
ENSMUSG00000040725	7290.6	7542.6	-0.0462440157120409	7.54022448066583	2.48682516807302	0.123892737364566	0.25608489680644
ENSMUSG00000060450	6648.2	6468.6	0.0465909939571139	7.39219186593921	2.48534233459661	0.1240010567759	0.256275326766643
ENSMUSG00000018001	1158.6	1221	-0.0805979515009172	4.96980527967859	2.48368426478725	0.124122306655786	0.256492427161153
ENSMUSG00000021338	1777.8	1851.6	-0.0655731833554718	5.53039850194864	2.48117071592088	0.124306376684622	0.256839268573409
ENSMUSG00000034071	39.8	34	0.232762374028817	0.0486926318941881	3.75517215379631	0.124330668529704	0.256855932153053
ENSMUSG00000039233	1537.8	1604.8	-0.0699197023483661	5.2829612097904	2.47833542726791	0.124514386910025	0.257201909225993
ENSMUSG00000036155	2509	2618.4	-0.0658268058366489	6.02469601521233	2.47765792856962	0.124564150975498	0.257244423203022
ENSMUSG00000004677	4941.2	4636.6	0.0838324170304619	6.96957482533483	2.47820038898005	0.124567471340651	0.257244423203022
ENSMUSG00000038241	2540.8	2661.4	-0.0744632206142464	6.10120514699061	2.47719073913755	0.124598480666248	0.257274895703892
ENSMUSG00000066979	2707.2	2834.8	-0.0687364800388911	6.10679430008091	2.47662034559829	0.124640408760945	0.25729685845807
