	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR
24063	105.4	207.6	0.0600997520020932	2.06534770880084	0.43446655605175	0.526399367507159	0.648863760698318
11637	534.6	1003.4	0.0316819765911955	4.34459311372702	0.413148275978285	0.526514146044146	0.648949899115041
234069	702.4	1380.2	-0.030189160822305	4.81301266952554	0.412786210657175	0.52669384481066	0.649064625933568
75422	157.8	308.2	-0.0596091807270646	2.62967063114983	0.412776387225613	0.526698721897933	0.649064625933568
74522	1916.4	3549.6	-0.0223538921113835	6.17500069483651	0.412689336009026	0.526741944250778	0.649064625933568
229055	245	463.6	-0.044037518828558	3.27203912945703	0.412247987944362	0.526961180625513	0.649279422450019
19285	495.8	931.8	-0.0425664083528292	4.26152634886542	0.412253512240766	0.527062993431983	0.64934951475161
13349	1492	2817.6	0.0277514108796872	5.83111964900906	0.411867190748862	0.527150472978421	0.64940193781898
11771	7508.4	15053.2	0.019063932244144	8.22298937413471	0.411450624726047	0.527357688388102	0.649601843187458
19881	83	172.6	-0.0688562205095532	1.77483485528137	0.41132149578317	0.527421952194163	0.649625640989726
100271841	79	133.6	0.0683319380316076	1.54700718395594	0.411077943802813	0.527543200127414	0.649719616107843
70951	43	73.8	0.108008146374841	0.739769721225457	0.410981137694909	0.527591407467856	0.649723626441203
211961	441	796.4	-0.0411481094395816	3.98243053468126	0.410344318591785	0.527908730796368	0.650059021548024
68212	677.4	1263.8	0.0262408805909439	4.68524654768291	0.410218851426789	0.527971291607409	0.650077897861612
245555	935	1693.6	-0.0340432287061293	5.08539049462317	0.410165765387021	0.528014011408283	0.650077897861612
242291	2138.4	3504	0.0208585949252384	6.22316038461319	0.409992575727783	0.528084152225962	0.650108877972409
17237	5477.8	10995.2	-0.0201288676486016	7.73726768215414	0.409751164306865	0.528204610931567	0.650201792403754
66540	216.6	383.4	0.0506191733616872	2.96224238080156	0.409158693769223	0.528500453673021	0.650510564369399
238130	3550.8	6316.8	-0.0253003268378065	7.02737419118607	0.408591567816179	0.528783925794261	0.650804058534592
72948	21459.8	40100.8	-0.0165791101393237	9.65561314209334	0.408475434317951	0.528842008362367	0.650820126766254
