	GeneID	Chr	Symbol	NExons	P.Value	FDR
59840	268729	14	Frmpd2	29	0.799278226194056	1
107582	269254	2	Setx	26	0.79935585357372	1
25383	209586	11	Nudcd3	6	0.799581030776136	1
66781	52521	15	Zfp622	6	0.799721263898362	1
131933	73284	3	Ddit4l	3	0.79972781855978	1
41176	66156	11	Anapc11	3	0.799752169339193	1
205563	18854	9	Pml	9	0.799803201615457	1
107298	140858	2	Wdr5	14	0.79985035671838	1
74620	56447	15	Copz1	9	0.799877770724524	1
202954	64011	9	Nrgn	4	0.799896753195247	1
148885	433864	5	Nom1	11	0.799991976560682	1
37225	12777	11	Ccr10	2	0.800014104550892	1
14030	226861	1	Hhat	12	0.800028864381261	1
97272	109672	18	Cyb5a	5	0.800112821382143	1
109079	227753	2	Gsn	19	0.800123690777679	1
51599	17828	13	Bloc1s5	5	0.800168442674642	1
11648	56752	1	Aldh9a1	11	0.800199717603049	1
204811	110446	9	Acat1	12	0.800236175862474	1
172397	16970	6	Lrmp	19	0.80024978977579	1
179157	14256	7	Flt3l	9	0.800275399269639	1
206774	22003	9	Tpm1	15	0.800277508008804	1
12162	12847	1	Copa	33	0.800309361281788	1
135870	230145	4	Galnt12	10	0.800355685725611	1
160377	231868	5	E130309D02Rik	6	0.800384419664181	1
167314	58229	6	Efcc1	8	0.800452647667808	1
89231	66530	17	Ubxn6	11	0.800470670306414	1
28147	19052	11	Ppp2ca	7	0.800482985234636	1
63777	71843	14	R3hcc1	8	0.800492583443629	1
207256	21778	9	Tex9	12	0.800508323146962	1
108024	66617	2	Ntmt1	4	0.800569341200805	1
158209	19384	5	Ran	7	0.800588579721514	1
13278	67948	1	Fbxo28	5	0.800658167386842	1
169051	67027	6	Mkrn2	8	0.800770155238392	1
50204	56044	13	Rala	5	0.800803754427234	1
27753	14584	11	Gfpt2	19	0.800865803839096	1
146597	320587	4	Tmem88b	2	0.800971359216059	1
66662	12565	15	Cdh9	11	0.800989978824056	1
219032	68117	X	Apool	9	0.801043600188839	1
41268	217366	11	Lrrc45	18	0.801051584074417	1
29487	237782	11	Smcr8	2	0.801067513947857	1
50553	30946	13	Abt1	3	0.80112140619071	1
609	17087	1	Ly96	5	0.80117619786964	1
196449	64209	8	Herpud1	8	0.801218119609886	1
95276	56698	18	Phax	6	0.801275221565004	1
71037	214669	15	L3mbtl2	17	0.801329789336269	1
150861	58227	5	Fam184b	16	0.801444589703187	1
100667	320092	19	E030003E18Rik	4	0.801482152767877	1
143892	66259	4	Camk2n1	2	0.801489678029996	1
157233	12589	5	Ift81	19	0.801662191316709	1
56620	218630	13	Ccno	3	0.801745259296016	1
164452	101095	6	Zfp282	8	0.801747749559745	1
165274	78937	6	Avl9	16	0.801775255913798	1
188436	212974	7	Pgghg	14	0.801842729521624	1
136363	230235	4	Frrs1l	5	0.802032689112174	1
29558	11670	11	Aldh3a1	11	0.802064790503013	1
40163	217342	11	Ube2o	18	0.802157075138509	1
71414	239559	15	A4galt	3	0.802191443995379	1
131007	14630	3	Gclm	7	0.802270197963712	1
84154	268933	17	Wdr24	9	0.802286485307596	1
142000	242669	4	Azin2	11	0.802382568101324	1
75057	74684	16	4930451G09Rik	9	0.802382960138648	1
79662	320712	16	Abi3bp	41	0.802467298720018	1
217696	11878	X	Arx	5	0.802505616129041	1
201991	66126	9	Elof1	2	0.802549257802784	1
63909	213053	14	Slc39a14	12	0.802556210460941	1
7668	16324	1	Inhbb	2	0.802559100443881	1
76184	15160	16	Serpind1	5	0.802621248853781	1
85633	22404	17	Wiz	12	0.802630030336983	1
86271	14961	17	H2-Ab1	6	0.802654912456175	1
140768	195522	4	Zfp691	3	0.802660836918161	1
169147	81896	6	Ift122	29	0.802663960560253	1
128352	229593	3	Golph3l	5	0.802689592348699	1
68901	13992	15	Khdrbs3	9	0.802762772877389	1
211723	20776	9	Tmie	6	0.802784311912179	1
108640	70730	2	6330409D20Rik	3	0.802799173971923	1
88052	210573	17	Tmem151b	3	0.802857225109469	1
156939	67397	5	Erp29	3	0.802920999204509	1
79175	56370	16	Tagln3	4	0.802954600969145	1
49479	56043	13	Akr1e1	10	0.802987967433661	1
140476	230673	4	Ipo13	20	0.803067342890884	1
107680	99151	2	Cercam	12	0.803070881761287	1
167489	24100	6	Tpra1	12	0.803078595599041	1
150177	16976	5	Lrpap1	8	0.803083470268407	1
210624	15235	9	Mst1	18	0.803119168341607	1
88918	13164	17	Dazl	11	0.80320711881882	1
39571	276905	11	Armc7	3	0.803315699640613	1
86889	193742	17	Abhd16a	20	0.803329051830967	1
212833	72330	9	Klhl40	6	0.803451576678477	1
183860	15129	7	Hbb-b1	3	0.803453479813357	1
97611	66387	19	Nudt8	4	0.803586295605043	1
36605	57376	11	Smarce1	11	0.803594429793786	1
198920	209239	8	Gan	11	0.803606717432083	1
34430	53892	11	Ppm1d	6	0.803657439872778	1
43951	100101807	12	1700047I17Rik2	5	0.803725974414277	1
139444	13858	4	Eps15	25	0.803756074399792	1
220177	209540	X	Rtl9	2	0.803812930129782	1
194652	110784	8	Nr3c2	9	0.803909622885999	1
69823	30840	15	Fbxl6	9	0.804099140297859	1
29918	54710	11	Hs3st3b1	2	0.804133403860375	1
61757	17888	14	Myh6	39	0.804213601186778	1
96164	328977	18	Zfp532	6	0.804262160508403	1
193767	234378	8	Klhl26	3	0.804268863560849	1
17057	57319	10	Smpdl3a	8	0.80427738843473	1
169118	17193	6	Mbd4	8	0.804294718795619	1
185335	101565	7	Ccp110	16	0.804301099353083	1
117738	69596	2	Ap5s1	4	0.804382862292874	1
17243	74747	10	Ddit4	3	0.804425477484993	1
129256	229658	3	Vangl1	9	0.804480934778598	1
148441	66587	5	Fastk	10	0.804539212820633	1
54714	100043074	13	Gm4211	2	0.804594701949792	1
185785	233813	7	Vwa3a	34	0.804635580349751	1
103290	71617	19	9130011E15Rik	26	0.804639741896372	1
35985	19155	11	Npepps	23	0.804750831990053	1
212458	102448	9	Xylb	21	0.804947659268212	1
90074	72900	17	Ndufv2	8	0.804982540636355	1
181966	12877	7	Cpeb1	12	0.80501626251408	1
219633	12069	X	Bex2	3	0.805216956499621	1
75096	74022	16	Glyr1	16	0.805232629519494	1
58815	218850	14	Fam208a	24	0.805238483728385	1
38293	632687	11	March10	13	0.805243375144823	1
179132	27207	7	Rps11	5	0.805319995527481	1
105865	433408	2	Gm13375	2	0.805485448393346	1
182578	233489	7	Picalm	21	0.805518951489292	1
160074	78339	5	Ttyh3	14	0.805533509537301	1
208665	22771	9	Zic1	3	0.805557167949122	1
73876	23994	15	Dazap2	4	0.805637126775925	1
197885	15118	8	Has3	4	0.805980243176083	1
42002	20969	12	Sdc1	5	0.806035624116306	1
14539	16798	10	Lats1	8	0.80609136022365	1
178095	668501	7	Zfp507	7	0.80617177993193	1
112222	228094	2	Cerkl	13	0.806275693876562	1
52967	212880	13	Ddx46	23	0.806291757580151	1
219086	12662	X	Chm	15	0.806418214263466	1
174771	381853	7	Gipr	14	0.806473838799782	1
204492	235339	9	Dlat	14	0.806663353844987	1
117832	110911	2	Cds2	13	0.806747865034899	1
14905	15273	10	Hivep2	9	0.806788037458923	1
61578	140743	14	Rem2	5	0.806906026252943	1
95250	107022	18	Gramd3	14	0.806943560085515	1
114484	68032	2	Emc4	5	0.807028342042419	1
85046	80748	17	BC004004	9	0.807072340088949	1
19354	100503626	10	NA	2	0.807117564230003	1
108034	20204	2	Prrx2	4	0.807128743463285	1
129358	18176	3	Nras	7	0.807294414296146	1
41491	68837	11	Foxk2	9	0.807308487543054	1
41960	58240	12	Hs1bp3	7	0.807355757501049	1
169289	213393	6	8430408G22Rik	2	0.807398346913685	1
21176	104303	10	Arl1	6	0.807636920448916	1
14932	215798	10	Adgrg6	25	0.807761349563568	1
45962	26897	12	Acot1	3	0.807802015058179	1
68293	76773	15	Wdyhv1	6	0.807818358255391	1
104104	66980	19	Zdhhc6	11	0.807920786694834	1
25595	16009	11	Igfbp3	5	0.807967267912513	1
16888	215085	10	Slc35f1	8	0.807968869237181	1
150023	68294	5	Mfsd10	13	0.808001310779404	1
156225	12704	5	Cit	47	0.808061333718425	1
60520	68755	14	Cgrrf1	6	0.808080223687078	1
86741	18010	17	Neu1	6	0.808113506098971	1
95503	78923	18	Chsy3	3	0.808164357566393	1
71916	106014	15	Fam19a5	6	0.808340607902069	1
199244	382034	8	Gse1	18	0.8083946970776	1
74318	209039	15	Tns2	29	0.808468008226263	1
212012	382111	9	Susd5	5	0.808610076113137	1
62554	21821	14	Ift88	26	0.808671478118726	1
64882	72662	14	Dis3	21	0.808692342935972	1
186520	75565	7	Sgf29	10	0.808720994800525	1
192087	244431	8	Sgcz	8	0.808790200743693	1
192270	18536	8	Pcm1	38	0.808824617008761	1
174030	22192	7	Ube2m	7	0.809041934886147	1
199217	234797	8	6430548M08Rik	14	0.809175138051411	1
80677	104015	16	Synj1	33	0.809215403421594	1
69979	76282	15	Gpt	11	0.809226352371551	1
179439	17872	7	Ppp1r15a	3	0.809410343711982	1
126003	14800	3	Gria2	17	0.809640646456279	1
93266	225326	18	Pik3c3	25	0.809681312175881	1
70425	57028	15	Pdxp	2	0.809683619030555	1
212066	636931	9	Trim71	4	0.809811633462404	1
138653	100504717	4	Gm12709	4	0.809826461963221	1
95027	68857	18	Dtwd2	6	0.809871593528969	1
60565	218973	14	Wdhd1	25	0.809880327671547	1
198104	56749	8	Dhodh	9	0.810050943540507	1
24886	64934	11	Pes1	15	0.810256124750603	1
139118	16975	4	Lrp8	20	0.810287233903067	1
178221	320210	7	A230077H06Rik	5	0.810333368758183	1
197881	272538	8	Tango6	18	0.810352444944959	1
26513	216618	11	Cfap36	10	0.810417351286419	1
156801	19894	5	Rph3a	22	0.810447584636381	1
128773	66659	3	Acp6	10	0.810517820018079	1
84058	214901	17	Chtf18	22	0.810519196892714	1
123405	12807	3	Hps3	17	0.81060167803838	1
29139	67826	11	Snap47	5	0.810625761278285	1
119217	329540	2	Nol4l	12	0.810706846209323	1
69902	66914	15	Vps28	10	0.810716700933519	1
157526	208606	5	Rsrc2	11	0.810774308579972	1
156323	231668	5	Vsig10	10	0.810947541682193	1
201660	330902	9	Gm16853	5	0.811006995232641	1
163746	72144	6	Slc37a3	15	0.811099061298043	1
64425	100043189	14	Gm4285	3	0.811174430612491	1
34420	66884	11	Appbp2	13	0.811229936397992	1
202101	73230	9	Bmper	15	0.811251055587808	1
10025	117198	1	Ivns1abp	15	0.811279841517952	1
203741	13209	9	Ddx6	14	0.811411817768412	1
51594	105245	13	Txndc5	10	0.811422770355229	1
146588	108888	4	Atad3a	16	0.811450767831509	1
179697	27421	7	Abcc6	31	0.811478619566452	1
89183	106766	17	Stap2	13	0.811479787031513	1
73987	380977	15	A330009N23Rik	5	0.811557367742735	1
70284	246221	15	Mpst	5	0.811564612961783	1
140300	19207	4	Ptch2	22	0.811644938712664	1
212475	208194	9	Exog	7	0.81172755546676	1
107270	100504116	2	Brd3os	2	0.811784915519713	1
113630	329470	2	Accs	15	0.811785863172115	1
198945	74440	8	Cmip	22	0.811786820031995	1
158202	13852	5	Stx2	11	0.811787655497826	1
97492	16973	19	Lrp5	23	0.811934781646437	1
165591	14701	6	Gng12	6	0.81194320898863	1
66714	100040529	15	Gm2824	2	0.812023170334155	1
187237	233912	7	Armc5	6	0.812047303359092	1
134952	100042493	4	Ccl21b	4	0.812203639903237	1
105567	20844	2	Stam	14	0.812206041265133	1
120664	241764	2	L3mbtl1	23	0.812206598371099	1
163403	67705	6	1810058I24Rik	3	0.812249221662563	1
99116	107328	19	Trpt1	7	0.812257498123475	1
51962	218210	13	Nup153	22	0.812307734455577	1
39307	237979	11	Sdk2	45	0.812431053301279	1
37188	67998	11	Retreg3	9	0.812455863571005	1
