	GeneID	Chr	Symbol	NExons	P.Value	FDR
164983	52440	6	Tax1bp1	18	0.958222778884616	1
160009	68017	5	Mrm2	3	0.958222819050113	1
84297	69431	17	1700022N22Rik	2	0.958231454420068	1
164643	243372	6	Zfp775	2	0.9582390126911	1
71231	76505	15	1500009C09Rik	3	0.958298312893546	1
173281	66245	7	Hspbp1	8	0.958321284459682	1
161699	66066	6	Gng11	2	0.958347088614802	1
75210	268859	16	Rbfox1	19	0.958354550075951	1
99387	107071	19	Wdr74	11	0.958357019983346	1
16933	66403	10	Asf1a	4	0.958372777301367	1
55806	20365	13	Serf1	3	0.958374917833955	1
4446	16008	1	Igfbp2	4	0.95841761437771	1
8689	280287	1	Kiss1	2	0.958430181157002	1
221164	18597	X	Pdha1	11	0.958462488935246	1
42723	77480	12	Kidins220	32	0.958474284869831	1
150208	78890	5	Trmt44	11	0.958481147942224	1
215366	20843	X	Stag2	34	0.958520927486815	1
111220	70231	2	Gorasp2	11	0.9585405351369	1
11381	11931	1	Atp1b1	6	0.958581524554632	1
52407	20418	13	Shc3	12	0.958593408119122	1
23546	14421	10	B4galnt1	11	0.958599771557914	1
194473	72254	8	1700030K09Rik	8	0.958630418958101	1
42826	217449	12	Trappc12	13	0.958635904002029	1
152470	231329	5	Polr2b	25	0.95866017755241	1
167092	66488	6	Fam136a	3	0.958677267791943	1
115631	76051	2	Ganc	24	0.958703541200437	1
173978	381845	7	Rnf225	2	0.958710308051727	1
106548	19215	2	Ptgds	7	0.958730408607277	1
17963	641340	10	Nrbf2	4	0.958738924026957	1
92707	72504	18	Taf4b	15	0.958794765629089	1
152948	52822	5	Rufy3	13	0.958841175538922	1
172416	67636	6	Etfrf1	3	0.95885599652967	1
27377	74315	11	Rnf145	12	0.958877947248183	1
59811	26419	14	Mapk8	12	0.958897200653657	1
32005	18432	11	Mybbp1a	26	0.95890153424138	1
193655	234373	8	Sugp2	11	0.958925347100939	1
127988	76742	3	Snx27	12	0.958968711865878	1
195844	12404	8	Cbln1	3	0.958984399623297	1
47878	13116	12	Cyp46a1	15	0.958987623902774	1
138752	13131	4	Dab1	15	0.958993402976692	1
131575	15107	3	Hadh	8	0.958995036439804	1
156060	12861	5	Cox6a1	3	0.959010750635821	1
161242	70717	5	Medag	5	0.959096303725396	1
96164	328977	18	Zfp532	6	0.959106104052675	1
217371	102866	X	Pls3	18	0.959106420337931	1
176475	54624	7	Paf1	14	0.959107052504574	1
186266	233863	7	Gtf3c1	37	0.959132895820791	1
218313	56364	X	Zmym3	27	0.959183003221367	1
209969	11655	9	Alas1	11	0.959183942044139	1
195558	56495	8	Asna1	7	0.959204787909188	1
103480	93679	19	Trim8	6	0.959284353367836	1
139978	14073	4	Faah	15	0.959291548145218	1
216013	78619	X	Zfp449	5	0.959291815667625	1
43116	19088	12	Prkar2b	11	0.959313627636322	1
61623	19173	14	Psmb5	3	0.959370913852252	1
63702	67712	14	Slc25a37	4	0.959378403170246	1
154013	74596	5	Cds1	13	0.959401012478697	1
210274	56032	9	Nprl2	11	0.959409523107719	1
59938	14661	14	Glud1	13	0.959415366270605	1
138698	71148	4	Mier1	16	0.959437846661337	1
107036	56279	2	Fam69b	5	0.959461626155599	1
2348	53945	1	Slc40a1	8	0.959472749608757	1
64247	214254	14	Nudt15	5	0.959477784233966	1
184755	22083	7	Ctr9	25	0.959479772366312	1
168925	11941	6	Atp2b2	22	0.959485993930777	1
37142	11975	11	Atp6v0a1	22	0.959487656294338	1
147147	242838	5	Lrrd1	6	0.959516588619623	1
71241	24050	15	Sept3	10	0.959532142776215	1
193271	234353	8	Psd3	17	0.959534306118232	1
4953	22145	1	Tuba4a	4	0.9595371369054	1
52574	97820	13	4833439L19Rik	9	0.959564474404509	1
109086	13830	2	Stom	7	0.959566682455603	1
26869	327900	11	Ubtd2	3	0.959570585874891	1
143189	68592	4	Syf2	7	0.959575499886615	1
72149	140570	15	Plxnb2	39	0.9596320794833	1
98889	22668	19	Sf1	13	0.959636775426494	1
142930	20111	4	Rps6ka1	22	0.959639682775022	1
85437	78330	17	Ndufv3	4	0.959643287073804	1
65587	321019	14	Gpr183	2	0.959683695454393	1
204665	244871	9	Zc3h12c	6	0.959715298247475	1
32697	19062	11	Inpp5k	12	0.959751537148889	1
79670	21787	16	Tfg	8	0.95975815420297	1
174854	333654	7	Ppp1r13l	13	0.959776952044713	1
109599	24136	2	Zeb2	10	0.959802900929243	1
122261	320558	2	Sycp2	44	0.959822672727703	1
211141	270198	9	Pfkfb4	14	0.95984338998091	1
84528	12018	17	Bak1	6	0.959849583078185	1
93102	14423	18	Galnt1	14	0.95988095987933	1
84163	72106	17	Jmjd8	9	0.959891311256452	1
124194	100503068	3	Gm11549	3	0.959911747139901	1
166346	74342	6	Lrrtm1	2	0.959918539774342	1
141766	100317	4	AU040320	25	0.959937523146208	1
163060	17294	6	Mest	14	0.959953936613024	1
205253	20466	9	Sin3a	23	0.959954543169536	1
46409	70373	12	Gpatch2l	10	0.959954858776257	1
25317	11568	11	Aebp1	21	0.959966673651478	1
205089	110842	9	Etfa	12	0.960017545382009	1
18164	21780	10	Tfam	7	0.960021433408217	1
64377	67302	14	Zc3h13	19	0.960052226862651	1
144210	230868	4	Igsf21	10	0.960072937482604	1
188031	12176	7	Bnip3	6	0.960080964383853	1
102548	20562	19	Slit1	37	0.960081542097751	1
152999	54403	5	Slc4a4	26	0.960126582521797	1
5977	98363	1	Efhd1	4	0.960157531919937	1
37163	71743	11	Coasy	9	0.960172689505784	1
81525	239985	17	Arid1b	20	0.960193295207856	1
201731	69773	9	Timm29	2	0.960193501386386	1
191628	320191	8	Hook3	22	0.960211449405363	1
70193	239554	15	Foxred2	9	0.960228479424229	1
142728	230789	4	Fam76a	9	0.960263238422269	1
81974	19317	17	Qk	8	0.960273461285201	1
43833	112407	12	Egln3	5	0.960299721722167	1
120381	228850	2	Ralgapb	30	0.960302989538504	1
216061	236794	X	Slc9a6	16	0.960303570204312	1
86452	56299	17	Fkbpl	2	0.960327908380847	1
118545	241694	2	Ralgapa2	41	0.960338537610676	1
195407	23863	8	Dand5	3	0.960344852199299	1
93550	27528	18	Nrep	5	0.960347888900933	1
150542	17089	5	Lyar	9	0.960356836087334	1
32439	17428	11	Mnt	6	0.960387172707722	1
80698	67367	16	Paxbp1	18	0.960394097266267	1
210491	235604	9	Camkv	11	0.960412007109272	1
166718	70527	6	Stambp	10	0.960450126459016	1
63452	66854	14	Trim35	6	0.960535001758793	1
168879	108960	6	Irak2	13	0.960535332514057	1
159900	100494	5	Zfand2a	7	0.960551810923341	1
47454	74521	12	Ppp4r4	25	0.960573712731799	1
40581	76025	11	Cant1	5	0.960616872497951	1
189717	14128	8	Fcer2a	14	0.96066343991366	1
13547	381314	1	Iars2	23	0.960664263476659	1
190345	99375	8	Cul4a	20	0.960697556682894	1
101645	15958	19	Ifit2	3	0.960735426875435	1
74520	54615	15	Npff	2	0.960738857400813	1
218958	56726	X	Sh3bgrl	4	0.960743722772621	1
199567	12398	8	Cbfa2t3	13	0.960791501727853	1
34152	21410	11	Hnf1b	9	0.960795549158329	1
22068	67569	10	Mgat4c	11	0.9608590955399	1
131938	51788	3	H2afz	5	0.960859497217162	1
25789	53604	11	Zpbp	8	0.960866890389726	1
200900	71946	9	Endod1	2	0.960873237941247	1
54058	210044	13	Adcy2	25	0.960876982642979	1
158075	78894	5	Aacs	18	0.960877319497996	1
3656	77300	1	Raph1	14	0.960883541811769	1
104112	53611	19	Vti1a	8	0.960903164648104	1
13991	22033	1	Traf5	11	0.960908881143939	1
174841	70333	7	Cd3eap	3	0.960913237663372	1
85422	18585	17	Pde9a	19	0.960917077116306	1
24852	67430	11	4921536K21Rik	3	0.960926785463801	1
117524	140629	2	Ubox5	7	0.960927470947597	1
56161	238831	13	Ppwd1	11	0.960935494941602	1
71399	73826	15	Poldip3	9	0.960945827383657	1
39242	16834	11	Cog1	14	0.961054971769227	1
119637	56406	2	Ncoa6	14	0.961088814973406	1
2062	93690	1	Gpr45	2	0.961107904826915	1
199034	117148	8	Necab2	13	0.961117269696193	1
155544	243219	5	2900026A02Rik	8	0.961119014489417	1
167411	56505	6	Ruvbl1	11	0.961122045385899	1
1136	19335	1	Rab23	9	0.961160159942223	1
215750	50786	X	Hs6st2	5	0.96116387196433	1
71791	72355	15	Cdpf1	5	0.961165223844296	1
77777	224105	16	Pak2	15	0.96119177162652	1
77797	268882	16	Fbxo45	3	0.961205460635326	1
98084	225872	19	Npas4	8	0.961232998829532	1
110660	110876	2	Scn2a	26	0.961293922995873	1
117791	215653	2	Rassf2	11	0.961301149539157	1
46266	217715	12	Eif2b2	8	0.961307080097813	1
186859	71131	7	Zfp689	3	0.961317317962678	1
157867	21871	5	Atp6v0a2	20	0.961348402732585	1
81090	13185	16	Dscr3	8	0.961356410195337	1
14171	18845	1	Plxna2	32	0.9613660914497	1
184921	11865	7	Arntl	20	0.961396440521416	1
27346	11548	11	Adra1b	2	0.961415096538347	1
69775	12181	15	Bop1	16	0.961422419970797	1
41060	217365	11	Nploc4	17	0.961422631328287	1
96301	69597	18	Afg3l2	17	0.961430534324059	1
12793	51810	1	Hnrnpu	14	0.961439376418491	1
186201	77035	7	Kdm8	8	0.961440540502215	1
199180	22224	8	Usp10	14	0.961454932088851	1
104368	72133	19	Trub1	7	0.961460674845621	1
116794	66552	2	Sppl2a	15	0.961487320430344	1
107012	18128	2	Notch1	34	0.961489149598252	1
153293	56041	5	Uso1	24	0.96149409329951	1
8826	11539	1	Adora1	2	0.961498641144515	1
49330	100504487	13	NA	2	0.961518574108064	1
163868	381760	6	Ssbp1	7	0.961527616330019	1
211007	22273	9	Uqcrc1	13	0.961532758197543	1
143376	26394	4	Lypla2	10	0.961556244097374	1
189163	12520	7	Cd81	8	0.961570147566708	1
83816	71718	17	Telo2	21	0.961594776525741	1
183106	233552	7	Gdpd5	18	0.961607968480759	1
116954	68126	2	Fahd2a	8	0.961624648962005	1
58018	105428	14	Fam149b	15	0.961635279297624	1
134773	76992	4	Fam219aos	3	0.961642435168126	1
188065	26757	7	Dpysl4	14	0.961647796238709	1
29431	16897	11	Llgl1	21	0.961648879711085	1
2496	227059	1	Slc39a10	10	0.96165391672484	1
88268	106565	17	Dlk2	6	0.961666131027454	1
20393	14797	10	Aes	7	0.961675037897945	1
187649	55987	7	Cpxm2	14	0.961683069535275	1
104485	73442	19	Hspa12a	12	0.961691918044342	1
90472	74355	17	Smchd1	48	0.961712352136009	1
167198	269774	6	Aak1	21	0.96171423986445	1
119606	66734	2	Map1lc3a	4	0.961720089520484	1
220823	110380	X	Shroom2	10	0.96175285387582	1
143881	68943	4	Pink1	8	0.961753019352503	1
191592	52120	8	Hgsnat	18	0.961755113132733	1
34354	66196	11	Myo19	25	0.961758375532595	1
143177	71817	4	Tmem50a	7	0.961803070725635	1
107100	20932	2	Surf4	6	0.961813639276918	1
171480	66441	6	Magohb	5	0.961817995599843	1
27193	23964	11	Tenm2	29	0.961829178210435	1
30643	68964	11	Ctc1	23	0.961848049171097	1
87970	224794	17	Enpp4	4	0.961853744160368	1
46125	627191	12	Syndig1l	4	0.961856140950628	1
69440	78834	15	Zfp623	2	0.961863827025959	1
183343	19346	7	Rab6a	9	0.961869170046645	1
84880	20815	17	Srpk1	16	0.96189539418439	1
41611	16570	12	Kif3c	8	0.96189694040568	1
96210	70361	18	Lman1	14	0.961931795011859	1
29487	237782	11	Smcr8	2	0.961934604411892	1
150177	16976	5	Lrpap1	8	0.961943383961505	1
77586	14729	16	Gp5	2	0.961953178970337	1
71043	214685	15	Chadl	6	0.961968650758911	1
38931	74008	11	Arsg	15	0.96197282427764	1
131113	118449	3	Synpo2	5	0.961983828948242	1
201294	23988	9	Pin1	4	0.961986770043646	1
170947	12444	6	Ccnd2	5	0.96200308326647	1
156405	231670	5	Fbxo21	12	0.962034081600431	1
142106	100383	4	Bsdc1	11	0.962048919732242	1
123819	20482	3	Skil	7	0.962056553520256	1
44955	20474	12	Six4	3	0.962083169428437	1
77620	224088	16	Atp13a3	34	0.962086507717753	1
11212	240879	1	Mettl11b	4	0.962124087886781	1
42352	19878	12	Rock2	33	0.962127160134669	1
20371	103425	10	Ncln	14	0.962132694297918	1
153627	94061	5	Mrpl1	9	0.962200859867735	1
91349	78798	17	Eml4	24	0.96220230881734	1
51371	73102	13	Slc22a23	11	0.96220403595868	1
148221	69188	5	Kmt2e	26	0.962208211826669	1
123987	67120	3	Ttc14	10	0.962210826272132	1
199972	102162	8	Taf5l	5	0.962241577151459	1
192162	52348	8	Vps37a	12	0.962280270771743	1
80085	19876	16	Robo1	29	0.96232496656648	1
197612	68051	8	Nutf2	5	0.962328339351481	1
177249	11803	7	Aplp1	17	0.962363696227648	1
52097	218232	13	Ptpdc1	10	0.962382373185658	1
38814	18750	11	Prkca	17	0.962393331173678	1
159537	78829	5	Tsc22d4	7	0.962394612198747	1
47197	110616	12	Atxn3	11	0.962444283854516	1
213034	69035	9	Zdhhc3	7	0.962448160370153	1
67958	19357	15	Rad21	14	0.962449083010772	1
100873	319924	19	Apba1	13	0.96245244031833	1
116113	319996	2	Casc4	11	0.962468599552899	1
128419	75137	3	Rprd2	11	0.962509379554656	1
5387	16367	1	Irs1	2	0.962510617077014	1
187056	330657	7	Prss53	11	0.96251931718761	1
205383	71742	9	Ulk3	16	0.962534157300933	1
197577	74334	8	Ranbp10	14	0.96253495996013	1
196709	16582	8	Kifc3	24	0.962544639970266	1
139496	14084	4	Faf1	19	0.962567617849336	1
119652	207182	2	Ggt7	15	0.962570297485442	1
76084	66053	16	Ppil2	21	0.962619963129258	1
24351	18813	10	Pa2g4	12	0.962620844858256	1
175593	14809	7	Grik5	20	0.962634210831905	1
30107	66358	11	Adprm	5	0.962634508465089	1
216170	19655	X	Rbmx	11	0.962642228824682	1
109762	21930	2	Tnfaip6	6	0.962681316937547	1
24781	114679	11	Selenom	5	0.962681946573713	1
220274	22067	X	Trpc5	11	0.962684612172336	1
161139	14254	5	Flt1	30	0.962686751359093	1
22591	237553	10	Trhde	19	0.962691947143545	1
76248	74685	16	Lrrc74b	9	0.962753218028221	1
921	68187	1	Fam135a	21	0.962767745202881	1
84249	68347	17	Mettl26	6	0.962787842539996	1
10998	100502590	1	Tex50	2	0.962842304000082	1
157950	215707	5	Ccdc92	4	0.962859189988985	1
157214	11938	5	Atp2a2	21	0.962952757724304	1
47510	71907	12	Serpina9	5	0.962972603382404	1
215780	14734	X	Gpc3	8	0.962984525724382	1
169497	12288	6	Cacna1c	52	0.963077376234214	1
193322	16956	8	Lpl	10	0.963094547179941	1
208563	330998	9	Ankrd34c	2	0.96309735876588	1
130123	20661	3	Sort1	20	0.963101523847127	1
176122	108075	7	Ltbp4	34	0.9631051591702	1
3562	241066	1	Carf	16	0.96311145769982	1
183266	72590	7	Ppme1	14	0.963112556879494	1
64834	93688	14	Klhl1	11	0.963148454568222	1
93067	212307	18	Mapre2	10	0.963164195272278	1
17740	67500	10	Ccar1	25	0.963181399265451	1
143997	12345	4	Capzb	10	0.963237860699405	1
79943	68146	16	Arl13b	10	0.963239458290558	1
149973	231128	5	Fam193a	21	0.963241626250982	1
159168	381677	5	Vgf	2	0.96329709424422	1
52314	105148	13	Iars	34	0.963310587261961	1
130927	19299	3	Abcd3	23	0.963314546000656	1
5095	241118	1	Asic4	10	0.96333537680806	1
19554	70719	10	Arhgap45	24	0.963358088002972	1
19151	216136	10	Ilvbl	16	0.963366370249363	1
150746	12494	5	Cd38	8	0.963382905710517	1
11988	68874	1	Klhdc9	4	0.963421800997391	1
126880	16905	3	Lmna	13	0.963424112819167	1
93721	52563	18	Cdc23	16	0.963430646912552	1
125429	16497	3	Kcnab1	14	0.963462572044125	1
210296	80385	9	Tusc2	3	0.963507659126236	1
52395	13610	13	S1pr3	2	0.963511188096658	1
16144	213332	10	Mfsd4b4	4	0.963525365907092	1
205614	20320	9	Nptn	8	0.963529318970306	1
112416	16410	2	Itgav	30	0.963550601970379	1
149076	83762	5	Otof	48	0.963560391508349	1
115169	69065	2	Chac1	3	0.963565871407326	1
27618	100861855	11	Gm16170	3	0.963573141974862	1
549	21749	1	Terf1	10	0.96358451212113	1
92134	13831	18	Epc1	15	0.963595536263595	1
140118	77110	4	Gpbp1l1	12	0.963603879566688	1
13793	19250	1	Ptpn14	19	0.963612412635219	1
48348	217866	12	Cdc42bpb	37	0.963638290748667	1
45452	73834	12	Atp6v1d	9	0.9636465823155	1
44505	68055	12	Atp5s	5	0.963648462049744	1
181949	18584	7	Pde8a	22	0.963676140170837	1
140103	16351	4	Ipp	9	0.963707848116869	1
116630	69976	2	Galk2	10	0.963787671248429	1
213506	54637	X	Praf2	3	0.963790395867846	1
15001	19707	10	Reps1	20	0.96380672530615	1
58265	55946	14	Ap3m1	9	0.963808534810752	1
80734	15975	16	Ifnar1	11	0.963814625503617	1
128695	229615	3	Pias3	15	0.963856879281122	1
81260	18546	16	Pcp4	3	0.963880037451952	1
111578	228033	2	Atp5g3	5	0.963888657543341	1
208790	67958	9	U2surp	28	0.963921071160853	1
5236	23874	1	Farsb	17	0.963931051152787	1
99532	14376	19	Ganab	25	0.963982111731613	1
167163	23885	6	Gmcl1	14	0.963997690124545	1
106429	227619	2	Man1b1	13	0.964000770845361	1
58421	71228	14	Dlg5	32	0.964023106659608	1
151185	67249	5	Tbc1d19	21	0.964023474158003	1
34367	12351	11	Car4	8	0.964027268302204	1
194896	14388	8	Gab1	10	0.964033304716041	1
50314	105298	13	Epdr1	3	0.964063439789601	1
220864	245671	X	Klf8	7	0.964070127509222	1
123930	66046	3	Ndufb5	6	0.964078435148693	1
107992	12908	2	Crat	14	0.964106246613094	1
112166	80744	2	Cwc22	21	0.964118592915896	1
179036	78070	7	Cpt1c	19	0.964177758456615	1
146651	13542	4	Dvl1	15	0.964182085407901	1
96367	72124	18	Seh1l	9	0.964194115811968	1
145788	242773	4	Slc45a1	9	0.964195614487771	1
142657	68598	4	Dnajc8	9	0.964207960935178	1
75153	665119	16	Sec14l5	16	0.964212055317367	1
55562	13803	13	Enc1	3	0.96421866095638	1
198978	234779	8	Plcg2	33	0.964287800388051	1
64571	219181	14	Akap11	12	0.964337494907042	1
107850	70296	2	Tbc1d13	12	0.964346145745906	1
25383	209586	11	Nudcd3	6	0.964362272157611	1
157647	29816	5	Hip1r	32	0.964401386006971	1
45634	97827	12	Exd2	9	0.964401729794102	1
211216	235611	9	Plxnb1	38	0.964415214845141	1
140954	51797	4	Ctps	19	0.964437781616227	1
167489	24100	6	Tpra1	12	0.964455966816852	1
5576	227325	1	Dner	13	0.964460053514779	1
54714	100043074	13	Gm4211	2	0.964462813709622	1
177137	66411	7	Tbcb	6	0.964466862314811	1
1685	69028	1	Mitd1	7	0.964493636878005	1
119533	75608	2	Chmp4b	5	0.964510667332702	1
198372	76527	8	Il34	8	0.964546974665044	1
108895	14828	2	Hspa5	8	0.964549092837128	1
76398	19125	16	Prodh	14	0.964568269970466	1
4857	69171	1	Cnppd1	9	0.964606907916891	1
14964	17684	10	Cited2	2	0.964609522263041	1
131016	99480	3	Dnttip2	7	0.964651202253318	1
26915	14172	11	Fgf18	5	0.964652949233497	1
187028	56216	7	Stx1b	10	0.964670100950425	1
112386	69082	2	Zc3h15	10	0.964673281772634	1
110066	271786	2	Galnt13	13	0.964680710546688	1
47906	100504467	12	Gm16596	5	0.964684013595375	1
77834	66061	16	Tctex1d2	5	0.964707759599792	1
3848	433315	1	Gm13749	2	0.964712681215433	1
145252	230899	4	Nppa	3	0.964724690361481	1
147868	70832	5	4921504A21Rik	3	0.964735134343188	1
120832	381404	2	Pabpc1l	14	0.964736598650266	1
72934	105727	15	Slc38a1	18	0.964751402665623	1
200025	76332	8	Cog2	18	0.96476284179601	1
181073	11819	7	Nr2f2	4	0.964768399910455	1
132280	320229	3	9530052C20Rik	2	0.964773100561287	1
83446	224619	17	Traf7	21	0.964787063072044	1
12259	16524	1	Kcnj9	4	0.964813585985157	1
60138	70564	14	Fam213a	6	0.964823916692016	1
103330	70769	19	Nolc1	13	0.964824268183426	1
191415	83436	8	Plekha2	12	0.964833486835996	1
96050	14151	18	Fech	11	0.964854516471361	1
155912	26431	5	Git2	20	0.964861842439974	1
171283	57436	6	Gabarapl1	4	0.964874609297383	1
83360	19826	17	Rnps1	9	0.964892616133869	1
42787	94041	12	Allc	12	0.964896474866539	1
45731	100042143	12	Gm3693	2	0.964900112617549	1
118805	76192	2	Abhd12	13	0.964902865486664	1
163125	27418	6	Mkln1	18	0.96492944308395	1
84798	72775	17	Fance	10	0.964934341991432	1
93222	108013	18	Celf4	13	0.964949223984726	1
149359	266781	5	Snx17	15	0.96495952186956	1
64468	21807	14	Tsc22d1	5	0.964963339632037	1
105863	71435	2	Arhgap21	25	0.964975341874869	1
87253	69192	17	Dhx16	20	0.964999507633976	1
174455	97387	7	Strn4	18	0.965004753771053	1
219633	12069	X	Bex2	3	0.965006170211236	1
93964	100042150	18	Nrg2	10	0.965014284471731	1
202133	244745	9	Dpy19l1	22	0.965045379122615	1
26001	66713	11	Actr2	9	0.965058059827788	1
38591	18613	11	Pecam1	15	0.965066453827819	1
103457	54130	19	Actr1a	11	0.96509255969171	1
32749	13447	11	Doc2b	9	0.965100883095961	1
129900	229706	3	Slc6a17	12	0.965133889017371	1
39633	69674	11	Mif4gd	6	0.965163469446881	1
127963	66353	3	Riiad1	7	0.965165062557659	1
179439	17872	7	Ppp1r15a	3	0.965180776702566	1
57552	71393	14	Kctd6	3	0.965200956210569	1
214299	236732	X	Rbm10	24	0.965214138442183	1
148572	108099	5	Prkag2	16	0.965230133032602	1
41102	15239	11	Hgs	22	0.965242676478149	1
190693	94109	8	Csmd1	70	0.965257887541925	1
181865	29875	7	Iqgap1	38	0.965287338553724	1
186478	56347	7	Eif3c	21	0.965320827040137	1
123167	74718	3	Snx16	8	0.965332756178657	1
70425	57028	15	Pdxp	2	0.965333811136609	1
162171	21753	6	Tes	7	0.965335645947375	1
19799	21423	10	Tcf3	20	0.965339451327859	1
191862	22427	8	Wrn	34	0.96534073091972	1
82609	66643	17	Lix1	6	0.965344735833611	1
105676	74103	2	Nebl	7	0.965371966159503	1
143525	12259	4	C1qa	3	0.965376329017291	1
173412	66056	7	Zfp524	2	0.965378751086374	1
102362	67590	19	Tctn3	14	0.965390371541527	1
204363	13489	9	Drd2	8	0.96539404779552	1
19422	216154	10	Med16	15	0.965398903326408	1
131669	67553	3	Gstcd	12	0.965422701767759	1
60823	11546	14	Parp2	16	0.965425491949805	1
179528	14344	7	Fut2	2	0.965426414652999	1
20042	432478	10	Tmprss9	18	0.965432412215439	1
124408	99696	3	Ankrd50	4	0.965495650786075	1
189495	211577	7	Mrgprf	3	0.965497308138974	1
89014	271457	17	Rab5a	6	0.965508388922594	1
206533	18247	9	Oaz2	6	0.965582396721101	1
1866	52846	1	Cnot11	7	0.96562864261882	1
120406	22348	2	Slc32a1	2	0.965637362642037	1
193043	234309	8	Cbr4	5	0.965637748822302	1
111757	23992	2	Prkra	8	0.965647441379194	1
60567	67296	14	Socs4	2	0.965652885844989	1
111240	228012	2	Tlk1	20	0.965673729143314	1
174224	20364	7	Selenow	6	0.965737586894909	1
75057	74684	16	4930451G09Rik	9	0.965739668256431	1
138448	72157	4	Pgm2	11	0.96579853913145	1
29547	216825	11	Usp22	13	0.96580167432063	1
26762	69556	11	Bod1	4	0.965824714457936	1
140785	69216	4	Svbp	4	0.965830808944871	1
215599	20523	X	Slc25a14	11	0.96584409663848	1
160294	231861	5	Tnrc18	30	0.965847663522319	1
163429	14489	6	Mtpn	4	0.965866890756174	1
17959	108829	10	Jmjd1c	27	0.96587565700579	1
98351	381201	19	Ap5b1	2	0.965878074186289	1
221092	78283	X	Map7d2	17	0.965905782167049	1
99966	28000	19	Prpf19	17	0.965907138459984	1
89502	106757	17	Catsperd	22	0.965945733128752	1
146172	68859	4	Smim1	4	0.965948382557065	1
110522	14089	2	Fap	26	0.965971673641906	1
198945	74440	8	Cmip	22	0.965977474120197	1
47964	212198	12	Wdr25	7	0.965983323239268	1
141847	242667	4	Dlgap3	12	0.966000666115055	1
218855	78134	X	Lpar4	3	0.966013472296753	1
7860	66942	1	Ddx18	13	0.966030065944582	1
104812	18108	2	Nmt2	14	0.966038680519463	1
86078	19763	17	Ring1	7	0.966050019534357	1
40137	67763	11	Prpsap1	10	0.966087724650476	1
99080	18797	19	Plcb3	31	0.966129155283972	1
145447	20810	4	Srm	7	0.966145726989371	1
215022	68134	X	Upf3b	10	0.966162029051383	1
167878	381798	6	4930590J08Rik	20	0.966179071511266	1
39495	328035	11	Fads6	6	0.966225520317666	1
103264	80906	19	Kcnip2	10	0.966304837011643	1
17514	20224	10	Sar1a	7	0.966318483739391	1
40254	20382	11	Srsf2	3	0.966331133044227	1
108371	227720	2	Nup214	36	0.966332828104914	1
214124	23890	X	Gpr34	3	0.966335573985529	1
141975	215493	4	A3galt2	5	0.966343905867291	1
203247	73144	9	3110039I08Rik	5	0.966346463064031	1
56679	170625	13	Snx18	2	0.966373103414649	1
32762	76566	11	Rflnb	3	0.966385146889308	1
36605	57376	11	Smarce1	11	0.966399039137799	1
2318	12832	1	Col5a2	54	0.966441351271833	1
157463	66593	5	Diablo	6	0.96646635150434	1
36285	21393	11	Tcap	2	0.966479743063171	1
126903	94232	3	Ubqln4	11	0.966483050829426	1
142613	100088	4	Rcc1	11	0.9665190709215	1
183732	20866	7	Stim1	12	0.966539231707354	1
38161	76719	11	Kansl1	14	0.966548406276968	1
42497	69513	12	1700030C10Rik	2	0.966584856306668	1
121463	110750	2	Cse1l	25	0.966585681231496	1
70792	66513	15	Tab1	11	0.966593986749306	1
118221	71436	2	Flrt3	3	0.966596412528946	1
200474	14802	9	Gria4	19	0.966609374470314	1
151669	109108	5	Slc30a9	18	0.966610722663535	1
113990	241589	2	D430041D05Rik	21	0.966616969638189	1
10634	11352	1	Abl2	12	0.966619521090389	1
99705	76267	19	Fads1	12	0.966621468243449	1
133071	53861	3	Zranb2	10	0.966625833447372	1
208551	12045	9	Bcl2a1b	2	0.96665770033331	1
68901	13992	15	Khdrbs3	9	0.966665430263216	1
88463	224823	17	Rrp36	7	0.966678342431812	1
14816	22288	10	Utrn	74	0.966684617415795	1
139764	66588	4	Cmpk1	6	0.966704934678619	1
168263	55983	6	Pdzrn3	10	0.966732931150213	1
24003	17938	10	Naca	9	0.966738706975939	1
32018	216892	11	Spns2	13	0.966790402592927	1
148521	66993	5	Smarcd3	13	0.966801107659499	1
38183	217232	11	Cdc27	19	0.966814002399687	1
14185	320400	1	Gm16897	5	0.96685602208233	1
210263	56368	9	Cyb561d2	3	0.966871696882387	1
170691	68298	6	Ncapd2	32	0.96687777673754	1
195883	234549	8	Heatr3	15	0.966906281542486	1
158191	231760	5	Rimbp2	22	0.966924588681658	1
8185	13136	1	Cd55	10	0.966928138047555	1
113441	104418	2	Dgkz	33	0.966955908918018	1
201461	66163	9	Mrpl4	9	0.967007681285321	1
206396	56741	9	Igdcc4	20	0.967023924871297	1
83136	75956	17	Srrm2	14	0.967034823872856	1
123893	67414	3	Mfn1	18	0.967044918373188	1
185183	233781	7	Xylt1	12	0.96705563252334	1
171648	12576	6	Cdkn1b	3	0.967069424663653	1
141566	230752	4	Eva1b	3	0.967078360662831	1
21831	71207	10	Nudt4	5	0.96708972171069	1
12976	320404	1	Itpkb	8	0.967090222696706	1
197070	382051	8	Pdp2	2	0.967107156314266	1
401	320492	1	A830018L16Rik	14	0.967107926908904	1
121231	140579	2	Elmo2	23	0.967108376147237	1
37827	75689	11	Higd1b	3	0.967113366079765	1
112609	228139	2	P2rx3	12	0.967115182336152	1
172976	76846	7	Rps9	5	0.967126689749832	1
