	KOSD5	KOHC7	logFC	logCPM	F	PValue	FDR
71617	727.397280092369	820.043181185908	-0.145603284832009	4.464411660275	6.73817339711136	0.0133756507805543	0.0344063695330562
19053	3775.70217265821	3534.54839107687	0.114935958427056	6.70371661603669	6.7284804547651	0.0134372278587165	0.0345586474362849
69550	64.7146407022794	91.4078700425864	-0.399136798410523	1.0919277329547	6.72481258378243	0.0134606084864924	0.0346126529671245
74015	3786.32324584112	4329.36545735608	-0.0989230109797127	6.85586317394246	6.71932384106296	0.0134956779377702	0.0346966907490691
56542	994.797420722347	893.237984306249	0.140975635918261	4.7363224021462	6.7183735062115	0.0135017599278201	0.0347061867169918
67116	2867.00255130255	3263.29112062567	-0.130527467013404	6.46115838169949	6.71775806872755	0.0135057002016766	0.0347101750319354
226849	1951.85073524917	1808.96498813072	0.103329417587424	5.74024579420385	6.71092917326986	0.0135495046015816	0.034816596174285
71947	3389.43019477388	3960.49863343031	-0.126392303453537	6.65993701973677	6.70815906575761	0.0135673171934818	0.0348562033483882
14082	45.7760544526051	60.2941327174405	-0.365507758802734	0.684237060591632	6.70247800824497	0.0136039268989591	0.03493909405667
233276	1008.25327549072	1080.36963414558	-0.139118105756355	4.91276415623351	6.70209812647109	0.0136063787101605	0.03493909405667
22763	15684.8890100071	14812.9502682238	0.0917380306409447	8.79156000428292	6.70203368616088	0.013606794664283	0.03493909405667
14339	3644.53392778511	3357.81592159652	0.106048694691199	6.64115630339076	6.70133065923235	0.0136113335038484	0.0349445737004278
208177	331.600240696803	385.753265043949	-0.256939863946526	3.37248174293466	6.72516587626832	0.0136216301861421	0.0349648309900779
29809	5056.19824532472	5415.6289821972	-0.102536357350695	7.24363054392046	6.69840458380378	0.0136302421599042	0.0349790219600352
56443	4680.74912086237	4599.30200376732	0.0893551731298402	7.02425628707124	6.69813694003246	0.0136319731167627	0.0349790219600352
619287	109.740130152044	131.651904620489	-0.261962135312612	1.85776851082099	6.6964770459192	0.0136427135838038	0.0350004009686182
66174	115.299688722654	152.158184077486	-0.258259544825182	2.03849032137816	6.69574453108882	0.0136474562701066	0.0350063878307006
18189	14529.5781847675	15708.1246242971	-0.100211073042095	8.75906521404214	6.69411331954427	0.0136580239662172	0.035027311375415
66911	1108.65610124943	1061.72230062802	0.132909763080766	4.93297353169435	6.69233433889166	0.0136695590122093	0.0350507079594872
227399	1108.18729262274	1211.70631337513	-0.139486278626153	5.11058107132138	6.68954526618493	0.0136876646758024	0.0350909413204101
12386	6065.57574063514	6499.22670307274	-0.0851811035498767	7.48853651335739	6.68743047210515	0.0137014103627336	0.0351199848264037
72568	183.874909533243	157.671282567269	0.218045064334106	2.30372041789332	6.68406205188569	0.0137233350161788	0.0351655873527477
108797	642.326941813435	778.890785944195	-0.177765322512625	4.41911481458211	6.6839536189638	0.0137240414202348	0.0351655873527477
171429	292.59455138182	263.440812769306	0.225004764598463	2.99633973317344	6.68244204601686	0.0137338928854044	0.035184625796511
103806	509.991533025729	465.836997988042	0.167189713873712	3.72940444589925	6.68071643444011	0.0137451486196366	0.0352072544671144
75578	339.432417426869	397.036934874827	-0.179278870109964	3.4396068205435	6.68001537618535	0.0137497242829276	0.0352127676339832
22138	38.5471503239392	51.1668355038568	-0.430111597064011	0.40165905738997	6.67944276293011	0.0137534628281254	0.0352161353930378
20516	1825.83290351397	2019.47970522136	-0.100293900538995	5.75799327335895	6.67868579003367	0.0137584067211379	0.0352205004136755
21429	5241.9463571645	5047.88679794879	0.0929833587551452	7.18568290192898	6.67843957480303	0.0137600151984334	0.0352205004136755
12385	1902.05603116905	1754.51581462214	0.111958448406736	5.69956438558353	6.67712654003717	0.0137685964223546	0.0352362582975052
66768	254.717087360294	226.582843913316	0.182497347390226	2.81551843344934	6.67297179347796	0.0137957873644878	0.0352939836806107
76547	558.466011045046	531.854053816623	0.139843522299065	3.9278326481499	6.67293774841083	0.013796010412626	0.0352939836806107
65972	93.1233111580328	79.9651346391307	0.309914347284841	1.31420295258382	6.66687961371937	0.0138357624656949	0.0353894498132394
72982	212.65390426026	240.583453512512	-0.208843073540933	2.72034296089266	6.66373326601842	0.0138564566727568	0.0354361442998644
56456	363.092755600659	425.751737332061	-0.210009821224439	3.54226541021858	6.66084887798893	0.013875457179684	0.0354784916906544
319527	71.7478144668886	86.5521860790831	-0.300238339190802	1.22954513733552	6.65927012004921	0.0138858689002067	0.035498867169054
237387	510.451154164213	597.117989288253	-0.155141654833405	3.96929932071256	6.65844397082261	0.013891320606467	0.0355065575606986
23894	555.274664462915	605.343627150847	-0.136832118077209	4.08423526876426	6.6561226378319	0.0139066512674766	0.0355360287081649
74347	445.113799879198	400.26667798483	0.173821977328435	3.55628163308455	6.65595762553041	0.013907741742711	0.0355360287081649
11928	47855.4003103789	52250.3751223899	-0.0937306055034034	10.4335772216127	6.65536611044843	0.0139116514956466	0.0355397693184319
68018	3170.63925392198	3393.74222620342	-0.104924499440316	6.56566197088775	6.65241206810077	0.0139311946188275	0.0355834397971845
16513	5594.93647991612	6014.04302969897	-0.129343403173765	7.34259571265138	6.64965878152448	0.0139669827263991	0.0356685810188586
22626	36.6878750447136	24.9611862718202	0.475294244945915	0.031983077249701	6.64577807886625	0.013975191009165	0.0356832719300961
67819	488.719734235004	445.47314687079	0.152524450882897	3.74135079279188	6.63938533490897	0.0140177289704181	0.0357855972714592
76252	12657.4818464011	13836.3822885486	-0.072171798817471	8.54521911455325	6.63593847630986	0.0140407225181494	0.0358380008626786
626832	141.39868678084	161.820441864102	-0.219822702914065	2.11223266529115	6.63348065857925	0.0140571430927982	0.0358736119215755
140493	471.439487138372	537.003017856344	-0.250006882929351	3.85004034248865	6.67904550672677	0.0141074197191187	0.0359923751383306
71101	201.968231216051	235.299398127098	-0.24502547267017	2.64602987917767	6.6257934493467	0.014108634559764	0.0359923751383306
105246	3772.31965361283	3582.76202650391	0.0966538245809287	6.73754261767528	6.62370133114552	0.0141226833746398	0.0360203666653103
240888	115.550562295113	97.7916483990329	0.287112199859867	1.55228392847951	6.62342134250546	0.0141245646726955	0.0360203666653103
18607	5168.73358516568	4775.83867794527	0.084708663805687	7.1518474905491	6.62049626883915	0.0141442349474618	0.036064200389817
76051	315.50782406296	351.44172238042	-0.165208763787734	3.19486110700495	6.6189066231205	0.0141549372192566	0.0360851566198276
68347	588.660198253596	571.141202390083	0.137391913967548	3.99058254839081	6.61220497155118	0.0142001519366992	0.0361940725823848
78134	28.5717550764809	42.4674794813013	-0.545908412080329	0.0959065958513602	6.61144008249137	0.0142053223675698	0.0362006571328531
20187	966.929268741676	891.866802931217	0.128808991314736	4.73928627587098	6.61093683946697	0.0142087252513878	0.0362006571328531
66830	4991.19334062273	4915.49704441996	0.0882898610720632	7.10888111263228	6.61071743932751	0.0142102090899315	0.0362006571328531
636808	228.736432495821	284.196202877064	-0.323176027940732	2.86481117675406	6.66698227690468	0.0142307194783853	0.0362465529781624
