	KORS2	WTRS2	logFC	logCPM	F	PValue	FDR
54369	110.209728410365	110.796756820342	-0.0149429418095796	1.73935979424363	0.0202896650572098	0.887489690104116	0.99911218134267
57319	834.373723405713	834.791176749318	0.00841919939420229	4.5815157491932	0.0202272560038482	0.887661663028728	0.99911218134267
12373	62.9784694670051	61.317840445674	0.0219876526949589	0.932240530737694	0.0202188718433348	0.887684786847995	0.99911218134267
218397	1960.37642203879	2022.74458194918	-0.00576535024859965	5.79066798207347	0.020212095305414	0.887703480362233	0.99911218134267
12417	706.46622079686	717.180426596006	0.0101585955192884	4.36617824532642	0.0201973764901279	0.887744094179808	0.99911218134267
266690	1712.63922541616	1706.51605272613	-0.00786591136260508	5.51110337254851	0.0201608668921165	0.887844900836977	0.99911218134267
68743	762.420243674852	771.044404409894	-0.0152308514113414	4.20976812231609	0.0201503848424541	0.888009648582734	0.99911218134267
22065	765.111126748834	753.219034165055	0.00770498504987342	4.42146639176197	0.0200601132733321	0.88812357596493	0.99911218134267
69544	200.528043090569	195.634693075388	0.0117951824803182	2.31773345515254	0.0200040376842867	0.888278985258152	0.99911218134267
98710	841.352562889876	825.017562648094	0.00672016160544683	4.5503672612056	0.0199779344253089	0.888351404305743	0.99911218134267
14794	65.7837060993746	67.6407263040611	-0.0225895546855889	0.930240543347106	0.0198787995346093	0.888626877997253	0.99911218134267
27984	6424.46684485135	6497.63614910926	-0.0062474714381953	7.54647614571411	0.0198596442894734	0.888680186880671	0.99911218134267
68988	1304.06933098651	1311.8317867711	0.00699715543839243	5.26696202328133	0.019818600422601	0.888794500005431	0.99911218134267
58233	2457.44076408656	2434.59214790952	0.00578000388308152	6.0314370467373	0.0197662062252522	0.888940601085184	0.99911218134267
208211	634.479875344237	626.602404216384	-0.0090683168813052	4.18132668798096	0.0197456008979841	0.888998113104764	0.99911218134267
381582	778.303264237661	766.115506771785	-0.00948288461740552	4.54644030636801	0.0197401189589781	0.889013419030774	0.99911218134267
56503	395.597060377769	402.78523249925	-0.00841949884933813	3.44911621557387	0.0196828146367391	0.889173546360282	0.99911218134267
381353	4814.36949108944	4723.63756396797	-0.00562279222592069	7.18611891491017	0.01967659393996	0.889190943356216	0.99911218134267
21885	1213.70707937962	1192.63142701423	-0.00605558674811807	5.11754522359214	0.0196732533471491	0.889200286920802	0.99911218134267
28113	375.787264506149	373.786963310422	0.00878438822686433	3.45863971234271	0.0196649160285727	0.889223609748399	0.99911218134267
56150	271.267867325836	274.558430471825	-0.0101987743461102	2.92465310201745	0.0196447561958578	0.889280025746704	0.99911218134267
27057	545.394708661467	545.833268934342	-0.00904460576975228	3.92599983694472	0.0196205192424572	0.889347890413423	0.99911218134267
546663	712.335329336923	689.816949343445	0.0144984678877089	4.27614905229677	0.0196594924505872	0.88935621771184	0.99911218134267
