	WTRS2	WTHC7	logFC	logCPM	F	PValue	FDR
66366	2535.77391945086	2696.01664045116	-0.0169699141860332	6.21335455194622	0.238882429516144	0.627728646710555	0.764102198117709
68968	1415.39272748944	1409.42744164234	0.0202650925183109	5.32755847808306	0.238851663127908	0.627750732921408	0.764102198117709
66431	141.564289271113	157.589363807872	-0.0485620093692847	1.99741426371569	0.238851074440719	0.627751155538449	0.764102198117709
50790	4061.17937109536	4013.91254777777	-0.0169553654859383	6.78324658595519	0.238521876187026	0.627987587633062	0.764325959954437
74412	2031.67317827184	2096.82704850404	-0.0154139174267222	5.86438073067736	0.238136841045619	0.628264379585819	0.764558201173154
14154	2326.04351760594	2390.62651215909	0.0168227832095391	6.06404518283067	0.238057749001562	0.628321271265218	0.764558201173154
28071	321.248177409278	324.611231896197	-0.0374041561668253	3.12095738654191	0.238036928944096	0.628336249288405	0.764558201173154
241175	252.353925971782	198.163250739719	0.0536963931178158	2.57933509507205	0.237986643353438	0.628402399129283	0.764574668152693
75687	3765.09969774335	3721.23638452976	-0.0190766894596652	6.86068216541642	0.237159584884659	0.628968154836806	0.765163796299218
230576	40.1548591434799	39.9611420168088	0.0829067943058447	0.29676184379178	0.237036214234879	0.629057128686873	0.765163796299218
66183	92.0782967327399	84.2884185236118	0.0623185117472352	1.27901733380244	0.236990336733742	0.629090222478639	0.765163796299218
72400	201.177614155955	207.580660012332	-0.039132207834328	2.53311735338865	0.236923117683644	0.629138718206021	0.765163796299218
18408	381.11833488326	393.764144267045	0.0315052488052709	3.45663289773693	0.236907635618342	0.629149889077356	0.765163796299218
18016	3992.60782051002	4070.34243707457	-0.0394386878847955	6.83812924044816	0.237933433804841	0.629307777223349	0.765291765907816
70394	661.633087233653	707.588611854438	-0.0231951633120498	4.2686415677736	0.236553207275702	0.629405745993177	0.765346853140323
58184	1117.44888552986	1127.34677918501	0.0224378699184474	5.03449364882263	0.236032070608337	0.629782379736572	0.76574075474455
241770	737.090078313417	718.022336608413	0.0300354781130909	4.47944692295864	0.235644893035065	0.630062533227231	0.76601729169385
65113	11816.0090205105	12384.3714002138	0.0333769085717654	8.41550505848846	0.236611403398564	0.630135590955698	0.766042020595436
67382	1887.4930154095	1909.9357200627	-0.0195946044911417	5.80065943812976	0.235347189627497	0.630278139284989	0.766151216492402
71458	1306.38171463203	1157.79294966101	0.0296128725604192	5.18986980996095	0.234871394382869	0.630684285032519	0.766580790113554
331046	65.6356367966709	71.762467719052	-0.0621397256316013	1.04660497962077	0.234579788408697	0.630834695804691	0.7666994784826
17763	256.70206294371	251.478892935125	0.0432865883889368	2.77280045228846	0.234406226607254	0.630960727610699	0.766788519939038
73204	84.4956013139488	88.1318802074511	-0.0540568226770048	1.3490179304459	0.234141077936536	0.631153376830614	0.76691977443255
57438	1511.20340965115	1489.78590226269	-0.0227662016164416	5.28165071803429	0.234112308141394	0.631174288241612	0.76691977443255
69956	1597.7533728617	1586.42125592747	0.0185558973345173	5.46667110741415	0.233760953355503	0.631429800004481	0.767139618288871
70428	567.415024302469	570.362058030842	-0.0241352978735723	4.00884207650864	0.233687005953591	0.631483606221647	0.767139618288871
22428	2132.15605765857	2216.37093879015	-0.0206949741422491	5.88346089268879	0.233645791666881	0.631513599475017	0.767139618288871
66214	182.794571678894	209.916674007219	-0.0491714105789691	2.59168372380362	0.233559560633097	0.631576363778504	0.767151729671942
19248	1643.61136571102	1630.00649758013	-0.0189430613628705	5.55353662321998	0.233181729613338	0.631851541915242	0.767354762443831
100715	420.806040026943	417.387358602978	-0.0248795004615609	3.51834959049661	0.23314870894716	0.631875604307691	0.767354762443831
100862301	76.7662012565136	68.321739646724	0.171913581702642	1.23519757663313	0.2346428031053	0.631901939811636	0.767354762443831
23821	4208.02414170946	4151.88472333316	0.0144578535072383	6.89039155669294	0.23274122316064	0.632172715807748	0.767619431219386
94214	18575.7767599405	18235.9135650973	0.0177579790373087	9.07118283412411	0.232257955179744	0.632525500065132	0.767983626457756
407812	604.688072743993	585.348988129579	0.0264839225196337	4.07348120022376	0.231839810301609	0.632831111121662	0.768290490075099
240066	294.895016905155	299.631792591701	-0.0329237440054613	3.00641946513354	0.231634584735189	0.632981229742407	0.768408542137588
67037	84.160266390261	89.1238974630629	-0.0573675092206419	1.32528815494905	0.231412248165218	0.633143957538945	0.768497814176804
234595	1406.11596389797	1400.64225937728	0.0259955707461901	5.34585430981993	0.231389596484478	0.633160541691879	0.768497814176804
233912	459.487870661886	475.774949532241	0.0264732743107836	3.73317018360681	0.230949100014762	0.633483245457623	0.768825276851643
227615	255.359116321112	279.54546970357	-0.0368204647548867	2.90250072485756	0.230810326580182	0.633584988387288	0.768845398308455
235587	141.402609611293	139.351223669903	-0.0453736567907788	2.08180914358805	0.230782156429665	0.633605646187031	0.768845398308455
66995	8606.29908444556	9080.20183171388	-0.0163597677468398	7.9386724291979	0.230246759195881	0.633998561327564	0.769257940435107
100043462	262.924916294917	255.652312787203	0.0452123084657819	2.9158015457267	0.230027685961171	0.634159496529961	0.769358751593468
12552	3255.95191912909	3295.59500140907	-0.0205135892995206	6.5052356876348	0.229989526530095	0.634187538819528	0.769358751593468
58805	149.402124118424	144.258776542988	0.051068512466605	2.11431850407532	0.229475453571132	0.634565596770344	0.769753125191574
69863	3053.94123550194	2868.03851316708	-0.0159242338408613	6.37077133515554	0.229157878134638	0.634799408300782	0.769971780843205
110074	688.398094455747	711.723279081556	0.0262220737170457	4.29366038932038	0.229086716694038	0.634851827560556	0.769971780843205
194268	423.757763164754	429.818135982249	0.0259676067949362	3.63891257005766	0.22883501237156	0.635037319751632	0.770132473152309
319903	81.2821303273931	79.5067559391841	0.116520485321406	0.903008543570721	0.229488393417677	0.635237667728644	0.770311153280892
66079	436.722226434648	506.02346416616	-0.0357663895712352	3.74288966023718	0.228353055884331	0.635392846458939	0.770372530881439
227399	1311.45362307059	1300.26880371712	-0.0253318329713565	5.1105833982719	0.228351067217087	0.635394314404655	0.770372530881439
14805	665.408331131952	650.716449717062	0.0254736564650971	4.18080238012633	0.228137078429059	0.635552317476178	0.77049981021578
57339	1035.85077062918	1065.74722926735	-0.0267584281430123	4.82563500053683	0.22774837740486	0.635839556752759	0.770783732307861
333433	5262.25316720784	5413.59412383555	-0.0135844809406146	7.23736088330964	0.227549230838908	0.635986837568776	0.770897959352008
233802	1521.34073182459	1529.61357901662	0.0211238556754739	5.39211357001332	0.227384019826545	0.636109081279603	0.77098023946996
12368	116.063225833592	113.672645260589	0.0593889316296018	1.69500794723043	0.227216463374507	0.636233116327124	0.77098023946996
74478	254.383295023583	264.736567702515	-0.0432475546300991	2.93142821613817	0.227177452559365	0.636262002488758	0.77098023946996
68607	103.838516788117	108.585433791917	-0.049515066794903	1.52923198143744	0.22717077309024	0.636266948711291	0.77098023946996
99512	5815.20852714509	5966.35425212381	-0.0169807075311158	7.37250250403343	0.226803625533304	0.636538963494369	0.771245533105701
100503437	108.241062457664	111.271723092406	-0.0503177325834935	1.67355984868805	0.226556165172061	0.636722456578428	0.771403536480002
19826	2642.40244915032	2641.63005387018	-0.020267847956005	6.2093182918541	0.226391066867394	0.636844946406203	0.771487612857736
665689	700.860749447797	695.953163321019	-0.0297794219863207	4.28294965710881	0.226276620383829	0.636929888871562	0.771526193330499
14670	5988.17010261302	6331.0949570635	-0.0150546112519372	7.44050444651521	0.226007860268793	0.637129467286599	0.771703616665964
235344	917.372561391756	804.508342653795	-0.0429830848147294	4.69502126828899	0.22659109729711	0.63725689131555	0.771755389656359
19092	479.664214140655	480.902422978517	0.0387789080904959	3.73831754017523	0.225843180065623	0.637290143750734	0.771755389656359
100503212	65.6084592565973	59.1612537017461	0.0649240066393347	0.761594524736486	0.225735935103292	0.637331544689031	0.771755389656359
13430	2059.65500247355	2030.1675427062	-0.0219442145480888	5.91469642974037	0.225520563384019	0.637491701466677	0.771885002417489
16970	34.8175984484751	35.9236883379897	0.0812902854105142	0.18356570126851	0.225075376452798	0.637823054020889	0.772221862854319
231051	3900.02478335614	3498.05861223234	0.0304461968805334	6.68390277206246	0.225440829587464	0.638041020255906	0.772421400094857
140571	925.354532971454	841.721869597832	0.0366813094838954	4.67103700977415	0.224541771213985	0.638490801975455	0.772850297788906
68952	2235.51230942993	2272.82867042327	0.0183423393377354	6.07177223026201	0.224165307278522	0.638501674004254	0.772850297788906
26405	1028.69253738056	1029.17828084562	-0.0302333221291489	4.79226193656472	0.224050200077556	0.638616798158623	0.772925261872643
210719	1282.50338744825	1347.44647306588	0.0388267831834622	5.14150423807191	0.224558259077721	0.63878421842083	0.77302950621598
17268	55.4950135821037	53.5101211024946	-0.0836369609911339	0.737563881182264	0.223753474479259	0.638809325623941	0.77302950621598
100042480	2763.56691158957	2501.03715186716	0.0226162006807401	6.22671117908084	0.223535532199743	0.638972275850088	0.773162306634826
270097	1666.94296522735	1723.55180816651	-0.0235738752708382	5.61137668481232	0.222951126665146	0.639409703856511	0.77362717791332
12321	3295.45569616883	3312.25212209876	0.0167260815200446	6.55530540250653	0.222762330751231	0.639551168114656	0.77373391256965
218975	1024.35167462148	1037.46978801319	-0.0189884170505286	4.91286787832629	0.222643026207589	0.639640600615854	0.773754842043788
240638	113.107574089525	111.183553103278	0.0513053715727357	1.53742760080133	0.22256608763468	0.639698290535971	0.773754842043788
74333	95.8145246482664	95.4887977007556	0.0631437917490625	1.45753081779596	0.222526186907174	0.639728213633891	0.773754842043788
