	KOSD5	KOHC5	logFC	logCPM	F	PValue	FDR
68801	2446.4295306172	2408.11052464819	0.0331999909664087	6.05502903788718	0.975972928638254	0.333181066790967	0.458997249275319
68074	212.049727971964	179.346989817983	0.120166715580577	2.47013225732717	0.981271253955068	0.333215725096119	0.459001247549728
69837	304.842966713463	290.270878564069	0.0602281773009835	3.06416765462557	0.97548414006494	0.333299749772356	0.45907324025249
69035	2933.47423704714	2906.53976663147	-0.028243031943757	6.32028746238169	0.97451950915515	0.333534144773762	0.459317346874686
100504717	129.292605037704	143.202190075325	-0.0979557831753406	2.00740000715337	0.974493229689508	0.333540533609845	0.459317346874686
69171	1098.12559836633	1083.31506713676	0.0411105807329742	4.93983646391272	0.973376970369479	0.333812066136235	0.45964748060714
230654	1532.93783372656	1585.75061337349	-0.0371529829452931	5.42074183907554	0.972441170334897	0.334039938538744	0.459917438715851
26554	5103.51206604673	5041.95061924501	-0.0305428341580752	7.13359744152275	0.97230857053506	0.334072244815552	0.459918109016476
17242	250.281983201695	251.067552307885	0.0724557508114521	2.8009151092327	0.971922769040857	0.334166265236225	0.460003733116609
71446	1383.61035088718	1303.10600675786	0.0419711882743279	5.21688964542465	0.971778303280946	0.334201481240538	0.460008400138152
319722	113.360266115487	102.918189016964	0.101940625723857	1.60384146252536	0.971083567129154	0.33437090724088	0.460169190190164
93878	193.158086638073	212.159311420284	-0.0999582922272163	2.53971345223941	0.97108044604872	0.334409788360803	0.460169190190164
109272	202.630312768557	181.284186722396	0.108936529039883	2.41740790188375	0.972325136825267	0.334413807510549	0.460169190190164
595136	510.99058399534	461.030045735763	0.0729527980421365	3.70373318455608	0.970236021801412	0.334673292601439	0.46045495167662
21646	79.7582649918415	65.7504561168794	0.126082951201986	0.978336707605426	0.969796142201958	0.334685189035185	0.46045495167662
233103	536.597927334007	570.710919160835	-0.0542743733948429	3.91399731994628	0.969619445433873	0.334728355739911	0.460470510503919
105727	8307.09595796872	7864.25310878256	0.0287228287558828	7.79945545626436	0.969461457221541	0.334766958542375	0.460479788615482
319481	1195.40492760217	1141.50427029025	0.0443126112140692	5.00643011831044	0.96885856410022	0.334914326283319	0.4606386594442
69597	3334.82374981141	3333.03158823039	-0.028732801769964	6.5367891880922	0.96844433412862	0.335015630648549	0.460671933961293
67938	8894.8275252632	9332.12056989364	-0.0426581391383959	7.99531623059686	0.975194108358456	0.33503869195536	0.460671933961293
12496	275.374973804589	311.811458760811	-0.0885773934611898	3.03948855142365	0.968866032861769	0.335042286409382	0.460671933961293
53902	720.330598836622	741.842348009912	-0.0492493955680564	4.33788937826635	0.968238418575123	0.335066005378101	0.460671933961293
239318	54.1841572149887	43.9275506730412	-0.188889103874597	0.581464406478593	0.968386816917621	0.335111794926739	0.46068307224009
12263	85.8214213165088	79.6289404891784	0.114779744086203	1.17762556849658	0.967944809804497	0.335137851432444	0.46068307224009
72982	220.341416793821	234.962031844973	-0.0912770414055911	2.68194440921987	0.967467409278103	0.335254717142836	0.460757992852926
69572	179.344864965899	178.297730931358	0.10231395249538	2.32423211993856	0.967358319037129	0.335281429959183	0.460757992852926
17966	7863.84253481765	7569.06705136616	0.0278004418412951	7.74691634911973	0.967237377022774	0.335311048373355	0.460757992852926
328399	47.8996681648476	38.1664000238971	0.213073802929158	0.465873977435697	0.970026902425742	0.335319864869235	0.460757992852926
98758	938.444214486338	908.96302332587	0.0523379828971752	4.70519149997182	0.967035617214577	0.335360466988288	0.460769980023642
53883	12837.7523120454	13673.8010855676	-0.0350675806393687	8.5331254776497	0.966786226598586	0.335472951263213	0.460880718330813
20022	874.352094374301	879.612402926691	0.0525113789602384	4.62928199958646	0.965439043525858	0.335751886479955	0.461196032783935
18439	255.784291185258	275.575045803201	-0.0806987928175349	2.90779201151462	0.965380370977101	0.335766282896454	0.461196032783935
68047	2051.7480727294	2114.9816961121	-0.0372865794946333	5.8608412100914	0.963152775238608	0.33631350272667	0.461903778830415
230895	4322.17129406972	3872.58430581788	0.0587488672629189	6.87345299388845	0.981848764008332	0.336469519969838	0.462041011345713
68196	7166.79208809373	7209.91013569207	0.0288196663704108	7.63998932406234	0.96248675753334	0.336477354740901	0.462041011345713
20740	58893.8538758742	55861.3036803503	0.0327288602216245	10.6297731720898	0.96217332599217	0.336554502919811	0.462103047896168
73212	286.705249272769	273.969793892137	0.0704619544585762	3.0141837950293	0.961200597692096	0.33679408789143	0.46238808381295
11979	90.6256791897527	97.706805478231	-0.119251314867068	1.35689677963542	0.960884142874765	0.336872082663881	0.462435117208176
232400	177.529698912117	199.532727341206	-0.146536048600333	2.47986854149718	0.976792737901223	0.336892333208945	0.462435117208176
260409	459.066378746243	483.88231467912	-0.0652543164711598	3.72657755047405	0.959835693880517	0.337130667946879	0.462718324423529
16548	215.171768501469	241.562884671409	-0.0937980992614495	2.72286658204641	0.959501559432109	0.337213135752876	0.462779939743417
18049	60.2970518099334	58.9915388175974	0.160565700133292	0.718733815624671	0.959394379014139	0.337239594943781	0.462779939743417
211064	337.231328296404	321.588660215424	0.0661094377539127	3.24246110310385	0.95879261877269	0.337388202863186	0.462939916858221
19258	296.15578600346	299.78198263622	-0.163816821521541	3.19814641183427	0.991124351302959	0.337455301934704	0.462988033617865
14199	3285.44933259986	3521.20301298055	-0.0409693199619618	6.5814814447353	0.95851092195688	0.337666904567732	0.463234381038535
17089	295.845977844056	318.125809758573	-0.0675345703542078	3.11432007253206	0.957245666996155	0.337770650836764	0.463332731061458
13713	360.717058883591	365.885478230968	0.0599527370151045	3.32272113869782	0.956333193960926	0.337996522620602	0.463598570692558
93691	305.749619274281	324.193654531398	-0.0763540487984235	3.16161047610361	0.955573485472571	0.338184740392182	0.463812718249226
56790	974.016162959093	996.728264795785	-0.047086984750558	4.76952910175218	0.955197741018359	0.33827788521391	0.463896447142491
227707	2561.7509069783	2662.95569256798	-0.0441346025526186	6.1884846754176	0.956973812181946	0.338320073751741	0.463910288018942
330723	69.8017908293237	75.9956986814438	-0.149624756882997	0.90753444901797	0.954725105309059	0.338395099725894	0.463969149254228
18595	1882.86736710176	1857.88424033722	0.0548372504223628	5.69747455254174	0.962536957855248	0.338496519898969	0.464064184636223
217707	542.588328917009	558.916913858922	-0.0526922226379689	3.93683398595523	0.954152755293253	0.338537119580199	0.464075827618759
243983	938.448540411458	903.135861808316	0.0418167735518379	4.66209202937672	0.953835448600597	0.338615890259349	0.464139789265872
20529	785.670239156897	766.789418745667	0.0441932494856425	4.41384755573565	0.953652744412097	0.338661257792197	0.464157957531615
17025	542.245420492827	579.07730774079	-0.0492770573714408	3.94915778898685	0.953494466047007	0.338700566985023	0.46416781977828
